"","seaotter","Date","FoodType","Amount_offered_kg","Amount_offered_kg_num","DateTime_real","year","month","Date_real"
"3196",774,2018-01-27 09:15:00,"Live",0.367,0.367,2018-01-27 09:15:00,2018,1,2018-01-27
"3197",774,2018-01-27 12:20:00,"Live",0.367,0.367,2018-01-27 12:20:00,2018,1,2018-01-27
"3198",774,2018-01-27 12:20:00,"Supplemental",0.808,0.808,2018-01-27 12:20:00,2018,1,2018-01-27
"3199",774,2018-01-27 15:00:00,"Live",0.904,0.904,2018-01-27 15:00:00,2018,1,2018-01-27
"3200",774,2018-01-27 16:30:00,"Supplemental",0.632,0.632,2018-01-27 16:30:00,2018,1,2018-01-27
"3201",774,2018-01-27 16:30:00,"Supplemental",0.32,0.32,2018-01-27 16:30:00,2018,1,2018-01-27
"3202",774,2018-01-27 20:00:00,"Live",0.698,0.698,2018-01-27 20:00:00,2018,1,2018-01-27
"3203",774,2018-01-27 20:00:00,"Supplemental",0.588,0.588,2018-01-27 20:00:00,2018,1,2018-01-27
"3204",774,2018-01-28 00:30:00,"Supplemental",0.367,0.367,2018-01-28 00:30:00,2018,1,2018-01-28
"3205",774,2018-01-28 00:30:00,"Supplemental",0.588,0.588,2018-01-28 00:30:00,2018,1,2018-01-28
"3206",774,2018-01-28 00:30:00,"Live",0.367,0.367,2018-01-28 00:30:00,2018,1,2018-01-28
"3207",774,2018-01-28 10:05:00,"Live",0.434,0.434,2018-01-28 10:05:00,2018,1,2018-01-28
"3208",774,2018-01-28 10:05:00,"Supplemental",0.145,0.145,2018-01-28 10:05:00,2018,1,2018-01-28
"3209",774,2018-01-28 10:05:00,"Supplemental",0.579,0.579,2018-01-28 10:05:00,2018,1,2018-01-28
"3210",774,2018-01-28 13:40:00,"Supplemental",0.434,0.434,2018-01-28 13:40:00,2018,1,2018-01-28
"3211",774,2018-01-28 13:40:00,"Supplemental",0.724,0.724,2018-01-28 13:40:00,2018,1,2018-01-28
"3212",774,2018-01-28 17:10:00,"Live",0.434,0.434,2018-01-28 17:10:00,2018,1,2018-01-28
"3213",774,2018-01-28 17:10:00,"Supplemental",0.724,0.724,2018-01-28 17:10:00,2018,1,2018-01-28
"3214",774,2018-01-28 20:10:00,"Supplemental",1.194,1.194,2018-01-28 20:10:00,2018,1,2018-01-28
"3215",774,2018-01-28 23:15:00,"Supplemental",0.832,0.832,2018-01-28 23:15:00,2018,1,2018-01-28
"3216",774,2018-01-29 00:10:00,"Supplemental",0.615,0.615,2018-01-29 00:10:00,2018,1,2018-01-29
"3217",774,2018-01-29 00:30:00,"Live",0.724,0.724,2018-01-29 00:30:00,2018,1,2018-01-29
"3218",774,2018-01-29 00:30:00,"Live",0.724,0.724,2018-01-29 00:30:00,2018,1,2018-01-29
"3219",774,2018-01-29 09:05:00,"Live",0.579,0.579,2018-01-29 09:05:00,2018,1,2018-01-29
"3220",774,2018-01-29 09:05:00,"Supplemental",0.579,0.579,2018-01-29 09:05:00,2018,1,2018-01-29
"3221",774,2018-01-29 11:25:00,"Live",0.543,0.543,2018-01-29 11:25:00,2018,1,2018-01-29
"3222",774,2018-01-29 11:25:00,"Live",1.266,1.266,2018-01-29 11:25:00,2018,1,2018-01-29
"3223",774,2018-01-29 13:40:00,"Supplemental",0.362,0.362,2018-01-29 13:40:00,2018,1,2018-01-29
"3224",774,2018-01-29 13:40:00,"Supplemental",0.38,0.38,2018-01-29 13:40:00,2018,1,2018-01-29
"3225",774,2018-01-29 17:45:00,"Supplemental",0.724,0.724,2018-01-29 17:45:00,2018,1,2018-01-29
"3226",774,2018-01-29 17:45:00,"Supplemental",0.434,0.434,2018-01-29 17:45:00,2018,1,2018-01-29
"3227",774,2018-01-29 21:10:00,"Supplemental",0.532,0.532,2018-01-29 21:10:00,2018,1,2018-01-29
"3228",774,2018-01-29 21:10:00,"Supplemental",0.633,0.633,2018-01-29 21:10:00,2018,1,2018-01-29
"3229",774,2018-01-30 00:05:00,"Live",1.447,1.447,2018-01-30 00:05:00,2018,1,2018-01-30
"3230",774,2018-01-30 00:05:00,"Live",0.724,0.724,2018-01-30 00:05:00,2018,1,2018-01-30
"3231",774,2018-01-30 09:20:00,"Supplemental",0.579,0.579,2018-01-30 09:20:00,2018,1,2018-01-30
"3232",774,2018-01-30 09:20:00,"Supplemental",0.579,0.579,2018-01-30 09:20:00,2018,1,2018-01-30
"3233",774,2018-01-30 12:10:00,"Live",0.499,0.499,2018-01-30 12:10:00,2018,1,2018-01-30
"3234",774,2018-01-30 12:10:00,"Live",0.535,0.535,2018-01-30 12:10:00,2018,1,2018-01-30
"3235",774,2018-01-30 12:10:00,"Live",0.89,0.89,2018-01-30 12:10:00,2018,1,2018-01-30
"3236",774,2018-01-30 13:10:00,"Live",0.713,0.713,2018-01-30 13:10:00,2018,1,2018-01-30
"3237",774,2018-01-30 16:30:00,"Supplemental",0.597,0.597,2018-01-30 16:30:00,2018,1,2018-01-30
"3238",774,2018-01-30 16:30:00,"Supplemental",0.597,0.597,2018-01-30 16:30:00,2018,1,2018-01-30
"3239",774,2018-01-30 20:30:00,"Supplemental",0.452,0.452,2018-01-30 20:30:00,2018,1,2018-01-30
"3240",774,2018-01-30 20:30:00,"Supplemental",0.452,0.452,2018-01-30 20:30:00,2018,1,2018-01-30
"3241",774,2018-01-30 23:50:00,"Supplemental",0.687,0.687,2018-01-30 23:50:00,2018,1,2018-01-30
"3242",774,2018-01-31 09:15:00,"Live",0.651,0.651,2018-01-31 09:15:00,2018,1,2018-01-31
"3243",774,2018-01-31 09:15:00,"Supplemental",0.543,0.543,2018-01-31 09:15:00,2018,1,2018-01-31
"3244",774,2018-01-31 12:30:00,"Supplemental",0.579,0.579,2018-01-31 12:30:00,2018,1,2018-01-31
"3245",774,2018-01-31 12:30:00,"Supplemental",0.615,0.615,2018-01-31 12:30:00,2018,1,2018-01-31
"3246",774,2018-01-31 13:50:00,"Live",0.724,0.724,2018-01-31 13:50:00,2018,1,2018-01-31
"3247",774,2018-01-31 13:50:00,"Live",0.724,0.724,2018-01-31 13:50:00,2018,1,2018-01-31
"3248",774,2018-01-31 13:50:00,"Live",0.76,0.76,2018-01-31 13:50:00,2018,1,2018-01-31
"3249",774,2018-01-31 16:00:00,"Live",0.362,0.362,2018-01-31 16:00:00,2018,1,2018-01-31
"3250",774,2018-01-31 16:00:00,"Supplemental",0.279,0.279,2018-01-31 16:00:00,2018,1,2018-01-31
"3251",774,2018-01-31 20:25:00,"Supplemental",0.966,0.966,2018-01-31 20:25:00,2018,1,2018-01-31
"3252",774,2018-01-31 20:25:00,"Supplemental",0.264,0.264,2018-01-31 20:25:00,2018,1,2018-01-31
"3253",774,2018-01-31 23:59:00,"Live",0.362,0.362,2018-01-31 23:59:00,2018,1,2018-01-31
"3254",774,2018-01-31 23:59:00,"Live",0.362,0.362,2018-01-31 23:59:00,2018,1,2018-01-31
"3255",774,2018-01-31 23:59:00,"Supplemental",0.736,0.736,2018-01-31 23:59:00,2018,1,2018-01-31
"3256",774,2018-01-31 23:59:00,"Supplemental",0.304,0.304,2018-01-31 23:59:00,2018,1,2018-01-31
"3257",774,2018-02-01 00:00:00,"Live",0.11,0.11,2018-02-01 00:00:00,2018,2,2018-02-01
"3258",774,2018-02-01 00:00:00,"Supplemental",1.394,1.394,2018-02-01 00:00:00,2018,2,2018-02-01
"3259",774,2018-02-01 02:05:00,"Live",0.367,0.367,2018-02-01 02:05:00,2018,2,2018-02-01
"3260",774,2018-02-01 02:05:00,"Live",0.367,0.367,2018-02-01 02:05:00,2018,2,2018-02-01
"3261",774,2018-02-01 09:00:00,"Supplemental",0.55,0.55,2018-02-01 09:00:00,2018,2,2018-02-01
"3262",774,2018-02-01 09:00:00,"Supplemental",0.55,0.55,2018-02-01 09:00:00,2018,2,2018-02-01
"3263",774,2018-02-01 14:20:00,"Live",1.835,1.835,2018-02-01 14:20:00,2018,2,2018-02-01
"3264",774,2018-02-01 14:20:00,"Live",1.835,1.835,2018-02-01 14:20:00,2018,2,2018-02-01
"3265",774,2018-02-01 14:20:00,"Live",1.101,1.101,2018-02-01 14:20:00,2018,2,2018-02-01
"3266",774,2018-02-01 18:00:00,"Supplemental",0.844,0.844,2018-02-01 18:00:00,2018,2,2018-02-01
"3267",774,2018-02-01 18:00:00,"Supplemental",0.367,0.367,2018-02-01 18:00:00,2018,2,2018-02-01
"3268",774,2018-02-01 21:30:00,"Live",1.138,1.138,2018-02-01 21:30:00,2018,2,2018-02-01
"3269",774,2018-02-02 09:40:00,"Live",0.624,0.624,2018-02-02 09:40:00,2018,2,2018-02-02
"3270",774,2018-02-02 09:40:00,"Supplemental",0.587,0.587,2018-02-02 09:40:00,2018,2,2018-02-02
"3271",774,2018-02-02 11:40:00,"Live",1.101,1.101,2018-02-02 11:40:00,2018,2,2018-02-02
"3272",774,2018-02-02 11:40:00,"Live",1.468,1.468,2018-02-02 11:40:00,2018,2,2018-02-02
"3273",774,2018-02-02 13:15:00,"Supplemental",0.294,0.294,2018-02-02 13:15:00,2018,2,2018-02-02
"3274",774,2018-02-02 13:15:00,"Supplemental",0.294,0.294,2018-02-02 13:15:00,2018,2,2018-02-02
"3275",774,2018-02-02 15:15:00,"Supplemental",0.734,0.734,2018-02-02 15:15:00,2018,2,2018-02-02
"3276",774,2018-02-02 15:15:00,"Supplemental",0.477,0.477,2018-02-02 15:15:00,2018,2,2018-02-02
"3277",774,2018-02-02 18:45:00,"Live",2.569,2.569,2018-02-02 18:45:00,2018,2,2018-02-02
"3278",774,2018-02-02 18:45:00,"Live",2.202,2.202,2018-02-02 18:45:00,2018,2,2018-02-02
"3279",774,2018-02-02 22:15:00,"Live",0.697,0.697,2018-02-02 22:15:00,2018,2,2018-02-02
"3280",774,2018-02-02 22:15:00,"Supplemental",0.514,0.514,2018-02-02 22:15:00,2018,2,2018-02-02
"3281",774,2018-02-03 09:10:00,"Supplemental",0.55,0.55,2018-02-03 09:10:00,2018,2,2018-02-03
"3282",774,2018-02-03 09:10:00,"Supplemental",0.661,0.661,2018-02-03 09:10:00,2018,2,2018-02-03
"3283",774,2018-02-03 12:35:00,"Live",1.835,1.835,2018-02-03 12:35:00,2018,2,2018-02-03
"3284",774,2018-02-03 12:35:00,"Live",1.835,1.835,2018-02-03 12:35:00,2018,2,2018-02-03
"3285",774,2018-02-03 12:35:00,"Live",1.406,1.406,2018-02-03 12:35:00,2018,2,2018-02-03
"3286",774,2018-02-03 16:00:00,"Live",0.598,0.598,2018-02-03 16:00:00,2018,2,2018-02-03
"3287",774,2018-02-03 16:00:00,"Supplemental",0.558,0.558,2018-02-03 16:00:00,2018,2,2018-02-03
"3288",774,2018-02-03 19:40:00,"Live",0.257,0.257,2018-02-03 19:40:00,2018,2,2018-02-03
"3289",774,2018-02-03 19:40:00,"Supplemental",0.404,0.404,2018-02-03 19:40:00,2018,2,2018-02-03
"3290",774,2018-02-03 19:40:00,"Supplemental",0.55,0.55,2018-02-03 19:40:00,2018,2,2018-02-03
"3291",774,2018-02-03 21:45:00,"Live",0.734,0.734,2018-02-03 21:45:00,2018,2,2018-02-03
"3292",774,2018-02-03 21:45:00,"Live",1.101,1.101,2018-02-03 21:45:00,2018,2,2018-02-03
"3293",774,2018-02-03 23:10:00,"Supplemental",0.771,0.771,2018-02-03 23:10:00,2018,2,2018-02-03
"3294",774,2018-02-04 09:15:00,"Live",0.477,0.477,2018-02-04 09:15:00,2018,2,2018-02-04
"3295",774,2018-02-04 09:15:00,"Supplemental",0.734,0.734,2018-02-04 09:15:00,2018,2,2018-02-04
"3296",774,2018-02-04 13:00:00,"Supplemental",0.734,0.734,2018-02-04 13:00:00,2018,2,2018-02-04
"3297",774,2018-02-04 13:00:00,"Supplemental",0.477,0.477,2018-02-04 13:00:00,2018,2,2018-02-04
"3298",774,2018-02-04 14:15:00,"Live",1.835,1.835,2018-02-04 14:15:00,2018,2,2018-02-04
"3299",774,2018-02-04 14:15:00,"Live",0.404,0.404,2018-02-04 14:15:00,2018,2,2018-02-04
"3300",774,2018-02-04 17:20:00,"Live",0.44,0.44,2018-02-04 17:20:00,2018,2,2018-02-04
"3301",774,2018-02-04 17:20:00,"Supplemental",0.294,0.294,2018-02-04 17:20:00,2018,2,2018-02-04
"3302",774,2018-02-04 20:30:00,"Supplemental",0.477,0.477,2018-02-04 20:30:00,2018,2,2018-02-04
"3303",774,2018-02-04 20:30:00,"Supplemental",0.734,0.734,2018-02-04 20:30:00,2018,2,2018-02-04
"3304",774,2018-02-04 23:59:00,"Supplemental",0.55,0.55,2018-02-04 23:59:00,2018,2,2018-02-04
"3305",774,2018-02-04 23:59:00,"Supplemental",0.67,0.67,2018-02-04 23:59:00,2018,2,2018-02-04
"3306",774,2018-02-05 08:20:00,"Supplemental",0.484,0.484,2018-02-05 08:20:00,2018,2,2018-02-05
"3307",774,2018-02-05 08:20:00,"Supplemental",0.745,0.745,2018-02-05 08:20:00,2018,2,2018-02-05
"3308",774,2018-02-05 10:00:00,"Live",0.968,0.968,2018-02-05 10:00:00,2018,2,2018-02-05
"3309",774,2018-02-05 10:00:00,"Live",1.266,1.266,2018-02-05 10:00:00,2018,2,2018-02-05
"3310",774,2018-02-05 13:30:00,"Live",0.462,0.462,2018-02-05 13:30:00,2018,2,2018-02-05
"3311",774,2018-02-05 13:30:00,"Supplemental",0.224,0.224,2018-02-05 13:30:00,2018,2,2018-02-05
"3312",774,2018-02-05 17:00:00,"Live",0.372,0.372,2018-02-05 17:00:00,2018,2,2018-02-05
"3313",774,2018-02-05 17:00:00,"Supplemental",0.857,0.857,2018-02-05 17:00:00,2018,2,2018-02-05
"3314",774,2018-02-05 20:30:00,"Supplemental",1.229,1.229,2018-02-05 20:30:00,2018,2,2018-02-05
"3315",774,2018-02-06 00:15:00,"Supplemental",1.006,1.006,2018-02-06 00:15:00,2018,2,2018-02-06
"3316",774,2018-02-06 00:15:00,"Live",0.372,0.372,2018-02-06 00:15:00,2018,2,2018-02-06
"3317",774,2018-02-06 00:15:00,"Live",0.559,0.559,2018-02-06 00:15:00,2018,2,2018-02-06
"3318",774,2018-02-06 09:40:00,"Live",0.521,0.521,2018-02-06 09:40:00,2018,2,2018-02-06
"3319",774,2018-02-06 09:40:00,"Supplemental",0.708,0.708,2018-02-06 09:40:00,2018,2,2018-02-06
"3320",774,2018-02-06 13:15:00,"Supplemental",0.614,0.614,2018-02-06 13:15:00,2018,2,2018-02-06
"3321",774,2018-02-06 13:15:00,"Supplemental",0.614,0.614,2018-02-06 13:15:00,2018,2,2018-02-06
"3322",774,2018-02-06 15:10:00,"Live",1.117,1.117,2018-02-06 15:10:00,2018,2,2018-02-06
"3323",774,2018-02-06 15:10:00,"Live",1.117,1.117,2018-02-06 15:10:00,2018,2,2018-02-06
"3324",774,2018-02-06 15:10:00,"Live",0.559,0.559,2018-02-06 15:10:00,2018,2,2018-02-06
"3325",774,2018-02-06 16:50:00,"Supplemental",0.819,0.819,2018-02-06 16:50:00,2018,2,2018-02-06
"3326",774,2018-02-06 16:50:00,"Supplemental",0.41,0.41,2018-02-06 16:50:00,2018,2,2018-02-06
"3327",774,2018-02-06 20:05:00,"Supplemental",0.894,0.894,2018-02-06 20:05:00,2018,2,2018-02-06
"3328",774,2018-02-06 21:30:00,"Live",1.117,1.117,2018-02-06 21:30:00,2018,2,2018-02-06
"3329",774,2018-02-06 21:30:00,"Live",0.745,0.745,2018-02-06 21:30:00,2018,2,2018-02-06
"3330",774,2018-02-06 23:50:00,"Supplemental",0.425,0.425,2018-02-06 23:50:00,2018,2,2018-02-06
"3331",774,2018-02-07 09:10:00,"Supplemental",0.484,0.484,2018-02-07 09:10:00,2018,2,2018-02-07
"3332",774,2018-02-07 09:10:00,"Supplemental",0.745,0.745,2018-02-07 09:10:00,2018,2,2018-02-07
"3333",774,2018-02-07 11:15:00,"Supplemental",0.614,0.614,2018-02-07 11:15:00,2018,2,2018-02-07
"3334",774,2018-02-07 12:00:00,"Live",1.49,1.49,2018-02-07 12:00:00,2018,2,2018-02-07
"3335",774,2018-02-07 12:00:00,"Live",0.745,0.745,2018-02-07 12:00:00,2018,2,2018-02-07
"3336",774,2018-02-07 15:25:00,"Supplemental",0.484,0.484,2018-02-07 15:25:00,2018,2,2018-02-07
"3337",774,2018-02-07 15:25:00,"Supplemental",0.372,0.372,2018-02-07 15:25:00,2018,2,2018-02-07
"3338",774,2018-02-07 15:25:00,"Supplemental",0.372,0.372,2018-02-07 15:25:00,2018,2,2018-02-07
"3339",774,2018-02-07 18:10:00,"Live",0.857,0.857,2018-02-07 18:10:00,2018,2,2018-02-07
"3340",774,2018-02-07 18:10:00,"Supplemental",0.372,0.372,2018-02-07 18:10:00,2018,2,2018-02-07
"3341",774,2018-02-07 21:30:00,"Supplemental",0.857,0.857,2018-02-07 21:30:00,2018,2,2018-02-07
"3342",774,2018-02-07 21:30:00,"Supplemental",0.372,0.372,2018-02-07 21:30:00,2018,2,2018-02-07
"3343",774,2018-02-08 09:05:00,"Live",0.484,0.484,2018-02-08 09:05:00,2018,2,2018-02-08
"3344",774,2018-02-08 09:05:00,"Supplemental",0.745,0.745,2018-02-08 09:05:00,2018,2,2018-02-08
"3345",774,2018-02-08 11:15:00,"Live",1.117,1.117,2018-02-08 11:15:00,2018,2,2018-02-08
"3346",774,2018-02-08 11:15:00,"Live",0.484,0.484,2018-02-08 11:15:00,2018,2,2018-02-08
"3347",774,2018-02-08 13:20:00,"Live",0.745,0.745,2018-02-08 13:20:00,2018,2,2018-02-08
"3348",774,2018-02-08 13:20:00,"Supplemental",0.484,0.484,2018-02-08 13:20:00,2018,2,2018-02-08
"3349",774,2018-02-08 17:10:00,"Live",0.186,0.186,2018-02-08 17:10:00,2018,2,2018-02-08
"3350",774,2018-02-08 17:10:00,"Supplemental",0.372,0.372,2018-02-08 17:10:00,2018,2,2018-02-08
"3351",774,2018-02-08 17:10:00,"Supplemental",0.67,0.67,2018-02-08 17:10:00,2018,2,2018-02-08
"3352",774,2018-02-08 20:45:00,"Supplemental",1.043,1.043,2018-02-08 20:45:00,2018,2,2018-02-08
"3353",774,2018-02-09 00:00:00,"Live",0.074,0.074,2018-02-09 00:00:00,2018,2,2018-02-09
"3354",774,2018-02-09 00:00:00,"Supplemental",0.965,0.965,2018-02-09 00:00:00,2018,2,2018-02-09
"3355",774,2018-02-09 09:15:00,"Live",0.631,0.631,2018-02-09 09:15:00,2018,2,2018-02-09
"3356",774,2018-02-09 09:15:00,"Supplemental",0.594,0.594,2018-02-09 09:15:00,2018,2,2018-02-09
"3357",774,2018-02-09 11:05:00,"Live",1.114,1.114,2018-02-09 11:05:00,2018,2,2018-02-09
"3358",774,2018-02-09 14:05:00,"Supplemental",0.446,0.446,2018-02-09 14:05:00,2018,2,2018-02-09
"3359",774,2018-02-09 14:05:00,"Supplemental",0.446,0.446,2018-02-09 14:05:00,2018,2,2018-02-09
"3360",774,2018-02-09 17:15:00,"Live",1.856,1.856,2018-02-09 17:15:00,2018,2,2018-02-09
"3361",774,2018-02-09 17:15:00,"Live",1.856,1.856,2018-02-09 17:15:00,2018,2,2018-02-09
"3362",774,2018-02-09 17:15:00,"Live",0.817,0.817,2018-02-09 17:15:00,2018,2,2018-02-09
"3363",774,2018-02-09 20:30:00,"Supplemental",0.52,0.52,2018-02-09 20:30:00,2018,2,2018-02-09
"3364",774,2018-02-09 20:30:00,"Supplemental",0.594,0.594,2018-02-09 20:30:00,2018,2,2018-02-09
"3365",774,2018-02-10 00:00:00,"Supplemental",0.891,0.891,2018-02-10 00:00:00,2018,2,2018-02-10
"3366",774,2018-02-10 00:00:00,"Supplemental",0.557,0.557,2018-02-10 00:00:00,2018,2,2018-02-10
"3367",774,2018-02-10 08:40:00,"Supplemental",1.3,1.3,2018-02-10 08:40:00,2018,2,2018-02-10
"3368",774,2018-02-10 08:40:00,"Supplemental",2,2,2018-02-10 08:40:00,2018,2,2018-02-10
"3369",774,2018-02-10 08:40:00,"Supplemental",0.483,0.483,2018-02-10 08:40:00,2018,2,2018-02-10
"3370",774,2018-02-10 08:40:00,"Supplemental",0.742,0.742,2018-02-10 08:40:00,2018,2,2018-02-10
"3371",774,2018-02-10 10:35:00,"Live",0.742,0.742,2018-02-10 10:35:00,2018,2,2018-02-10
"3372",774,2018-02-10 10:35:00,"Live",0.742,0.742,2018-02-10 10:35:00,2018,2,2018-02-10
"3373",774,2018-02-10 10:35:00,"Live",2,2,2018-02-10 10:35:00,2018,2,2018-02-10
"3374",774,2018-02-10 10:35:00,"Live",2,2,2018-02-10 10:35:00,2018,2,2018-02-10
"3375",774,2018-02-10 13:00:00,"Live",0.334,0.334,2018-02-10 13:00:00,2018,2,2018-02-10
"3376",774,2018-02-10 13:00:00,"Supplemental",0.52,0.52,2018-02-10 13:00:00,2018,2,2018-02-10
"3377",774,2018-02-10 16:30:00,"Supplemental",0.705,0.705,2018-02-10 16:30:00,2018,2,2018-02-10
"3378",774,2018-02-10 16:30:00,"Supplemental",0.52,0.52,2018-02-10 16:30:00,2018,2,2018-02-10
"3379",774,2018-02-10 20:30:00,"Supplemental",0.186,0.186,2018-02-10 20:30:00,2018,2,2018-02-10
"3380",774,2018-02-10 20:30:00,"Supplemental",1.076,1.076,2018-02-10 20:30:00,2018,2,2018-02-10
"3381",774,2018-02-10 23:55:00,"Supplemental",1.262,1.262,2018-02-10 23:55:00,2018,2,2018-02-10
"3382",774,2018-02-11 09:00:00,"Live",0.483,0.483,2018-02-11 09:00:00,2018,2,2018-02-11
"3383",774,2018-02-11 09:00:00,"Supplemental",0.742,0.742,2018-02-11 09:00:00,2018,2,2018-02-11
"3384",774,2018-02-11 13:25:00,"Live",1.856,1.856,2018-02-11 13:25:00,2018,2,2018-02-11
"3385",774,2018-02-11 13:25:00,"Live",2.227,2.227,2018-02-11 13:25:00,2018,2,2018-02-11
"3386",774,2018-02-11 13:25:00,"Live",1.262,1.262,2018-02-11 13:25:00,2018,2,2018-02-11
"3387",774,2018-02-11 15:45:00,"Supplemental",0.742,0.742,2018-02-11 15:45:00,2018,2,2018-02-11
"3388",774,2018-02-11 15:45:00,"Supplemental",0.371,0.371,2018-02-11 15:45:00,2018,2,2018-02-11
"3389",774,2018-02-11 17:35:00,"Live",0.483,0.483,2018-02-11 17:35:00,2018,2,2018-02-11
"3390",774,2018-02-11 17:35:00,"Supplemental",0.742,0.742,2018-02-11 17:35:00,2018,2,2018-02-11
"3391",774,2018-02-11 20:50:00,"Live",0.334,0.334,2018-02-11 20:50:00,2018,2,2018-02-11
"3392",774,2018-02-11 20:50:00,"Supplemental",0.538,0.538,2018-02-11 20:50:00,2018,2,2018-02-11
"3393",774,2018-02-11 23:40:00,"Live",1.856,1.856,2018-02-11 23:40:00,2018,2,2018-02-11
"3394",774,2018-02-12 09:18:00,"Supplemental",0.52,0.52,2018-02-12 09:18:00,2018,2,2018-02-12
"3395",774,2018-02-12 09:18:00,"Supplemental",0.705,0.705,2018-02-12 09:18:00,2018,2,2018-02-12
"3396",774,2018-02-12 12:50:00,"Supplemental",1.65,1.65,2018-02-12 12:50:00,2018,2,2018-02-12
"3397",774,2018-02-12 12:50:00,"Live",1.65,1.65,2018-02-12 12:50:00,2018,2,2018-02-12
"3398",774,2018-02-12 15:20:00,"Live",1.114,1.114,2018-02-12 15:20:00,2018,2,2018-02-12
"3399",774,2018-02-12 15:20:00,"Live",1.114,1.114,2018-02-12 15:20:00,2018,2,2018-02-12
"3400",774,2018-02-12 16:25:00,"Supplemental",0.334,0.334,2018-02-12 16:25:00,2018,2,2018-02-12
"3401",774,2018-02-12 16:26:00,"Supplemental",0.334,0.334,2018-02-12 16:26:00,2018,2,2018-02-12
"3402",774,2018-02-12 20:00:00,"Live",0.668,0.668,2018-02-12 20:00:00,2018,2,2018-02-12
"3403",774,2018-02-12 20:00:00,"Supplemental",0.186,0.186,2018-02-12 20:00:00,2018,2,2018-02-12
"3404",774,2018-02-12 20:00:00,"Supplemental",0.371,0.371,2018-02-12 20:00:00,2018,2,2018-02-12
"3405",774,2018-02-12 23:20:00,"Supplemental",0.612,0.612,2018-02-12 23:20:00,2018,2,2018-02-12
"3406",774,2018-02-13 00:20:00,"Live",2.042,2.042,2018-02-13 00:20:00,2018,2,2018-02-13
"3407",774,2018-02-13 09:00:00,"Live",0.612,0.612,2018-02-13 09:00:00,2018,2,2018-02-13
"3408",774,2018-02-13 09:00:00,"Supplemental",0.612,0.612,2018-02-13 09:00:00,2018,2,2018-02-13
"3409",774,2018-02-13 15:55:00,"Live",0.203,0.203,2018-02-13 15:55:00,2018,2,2018-02-13
"3410",774,2018-02-13 15:55:00,"Supplemental",0.203,0.203,2018-02-13 15:55:00,2018,2,2018-02-13
"3411",774,2018-02-13 15:55:00,"Supplemental",0.659,0.659,2018-02-13 15:55:00,2018,2,2018-02-13
"3412",774,2018-02-13 17:30:00,"Live",1.013,1.013,2018-02-13 17:30:00,2018,2,2018-02-13
"3413",774,2018-02-13 17:30:00,"Live",1.013,1.013,2018-02-13 17:30:00,2018,2,2018-02-13
"3414",774,2018-02-13 18:30:00,"Supplemental",0.557,0.557,2018-02-13 18:30:00,2018,2,2018-02-13
"3415",774,2018-02-13 20:00:00,"Supplemental",0.38,0.38,2018-02-13 20:00:00,2018,2,2018-02-13
"3416",774,2018-02-13 20:00:00,"Supplemental",0.684,0.684,2018-02-13 20:00:00,2018,2,2018-02-13
"3417",774,2018-02-13 23:30:00,"Supplemental",1.064,1.064,2018-02-13 23:30:00,2018,2,2018-02-13
"3418",774,2018-02-14 10:00:00,"Supplemental",0.912,0.912,2018-02-14 10:00:00,2018,2,2018-02-14
"3419",774,2018-02-14 11:15:00,"Live",2.366,2.366,2018-02-14 11:15:00,2018,2,2018-02-14
"3420",774,2018-02-14 13:25:00,"Supplemental",0.71,0.71,2018-02-14 13:25:00,2018,2,2018-02-14
"3421",774,2018-02-14 13:25:00,"Supplemental",0.676,0.676,2018-02-14 13:25:00,2018,2,2018-02-14
"3422",774,2018-02-14 17:00:00,"Live",1.352,1.352,2018-02-14 17:00:00,2018,2,2018-02-14
"3423",774,2018-02-14 17:00:00,"Live",6.083,6.083,2018-02-14 17:00:00,2018,2,2018-02-14
"3424",774,2018-02-14 18:10:00,"Live",0.676,0.676,2018-02-14 18:10:00,2018,2,2018-02-14
"3425",774,2018-02-14 18:10:00,"Supplemental",0.71,0.71,2018-02-14 18:10:00,2018,2,2018-02-14
"3426",774,2018-02-14 20:30:00,"Live",1.193,1.193,2018-02-14 20:30:00,2018,2,2018-02-14
"3427",774,2018-02-14 20:30:00,"Supplemental",0.193,0.193,2018-02-14 20:30:00,2018,2,2018-02-14
"3428",774,2018-02-14 23:00:00,"Live",0.493,0.493,2018-02-14 23:00:00,2018,2,2018-02-14
"3429",774,2018-02-14 23:00:00,"Supplemental",0.439,0.439,2018-02-14 23:00:00,2018,2,2018-02-14
"3430",774,2018-02-14 23:35:00,"Live",1.511,1.511,2018-02-14 23:35:00,2018,2,2018-02-14
"3431",774,2018-02-15 11:50:00,"Supplemental",0.678,0.678,2018-02-15 11:50:00,2018,2,2018-02-15
"3432",774,2018-02-15 12:20:00,"Supplemental",0.712,0.712,2018-02-15 12:20:00,2018,2,2018-02-15
"3433",774,2018-02-15 12:30:00,"Live",1.018,1.018,2018-02-15 12:30:00,2018,2,2018-02-15
"3434",774,2018-02-15 17:05:00,"Live",4.679,4.679,2018-02-15 17:05:00,2018,2,2018-02-15
"3435",774,2018-02-15 17:05:00,"Live",1.17,1.17,2018-02-15 17:05:00,2018,2,2018-02-15
"3436",774,2018-02-15 19:20:00,"Supplemental",0.526,0.526,2018-02-15 19:20:00,2018,2,2018-02-15
