"","seaotter","release","date","time","area","fix_type","fix_qual","latitude","longitude","days_since_rel","datetime","diff","diff_hours","dist","rate","km_hr"
"671","685",1,"9/27/2015","11:06","lasb","b",0.5,36.93774115,-121.8805092,4.974305556,2015-09-27 11:06:00,75960,21.1,8344.07305411046,395.453699246941,0.395453699246941
"672","685",1,"9/27/2015","14:06","riod","b",0.5,36.93412896,-121.9061358,5.099305556,2015-09-27 14:06:00,10800,3,2317.90583842002,772.635279473341,0.772635279473341
"673","685",1,"9/28/2015","11:30","capp","b",0.5,36.96366776,-121.9456808,5.990972222,2015-09-28 11:30:00,77040,21.4,4811.73574216738,224.847464587261,0.224847464587261
"674","685",1,"9/29/2015","15:40","nmb","a",1,36.893502,-121.947975,7.164583333,2015-09-29 15:40:00,101400,28.1666666666667,7789.41903444781,276.547421341342,0.276547421341342
"675","685",1,"9/30/2015","9:39","lasb","b",0.5,36.94377746,-121.882845,7.913888889,2015-09-30 09:39:00,64740,17.9833333333333,8050.46884960983,447.662771989425,0.447662771989425
"676","685",1,"10/1/2015","12:21","seab","b",0.5,36.94396938,-121.889509,9.026388889,2015-10-01 12:21:00,96120,26.7,593.991460713212,22.2468711877607,0.0222468711877607
"677","685",1,"10/5/2015","13:09","lasb","b",0.5,36.92307799,-121.8806621,13.05972222,2015-10-05 13:09:00,348480,96.8,2448.75801211986,25.2970869020647,0.0252970869020647
"678","687",1,"10/27/2015","11:02","humb","b",0.5,36.82207721,-121.7456525,0,2015-10-27 11:02:00,NA,NA,NA,NA,NA
"679","687",1,"10/28/2015","10:48","sebe","b",0.5,36.81746744,-121.7669336,0.990821759,2015-10-28 10:48:00,85560,23.7666666666667,1966.4350093156,82.7392009529706,0.0827392009529706
"680","687",1,"10/29/2015","12:08","wilo","b",0.5,36.81538799,-121.7772336,2.046111111,2015-10-29 12:08:00,91200,25.3333333333333,947.549228839505,37.4032590331383,0.0374032590331383
"681","687",1,"10/30/2015","13:30","yamp","b",0.5,36.81436799,-121.7524733,3.103391204,2015-10-30 13:30:00,91320,25.3666666666667,2212.18505887534,87.2083466048097,0.0872083466048097
"682","687",1,"10/30/2015","14:27","sebe","b",0.5,36.81305741,-121.7687704,3.142939815,2015-10-30 14:27:00,3420,0.95,1461.41846230112,1538.33522347486,1.53833522347486
"683","687",1,"10/31/2015","11:29","yamp","b",0.5,36.81558033,-121.7452528,4.018773148,2015-10-31 11:29:00,75720,21.0333333333333,2117.01559007262,100.650503489982,0.100650503489982
"684","687",1,"11/1/2015","11:38","jtty","b",0.5,36.81054524,-121.7847371,5.025416667,2015-11-01 11:38:00,90540,25.15,3567.18300251628,141.83630228693,0.14183630228693
"685","687",1,"11/3/2015","12:47","pars","b",0.5,36.82418538,-121.7397967,7.073483796,2015-11-03 12:47:00,176940,49.15,4285.96919508963,87.2018147525865,0.0872018147525865
"686","687",1,"11/5/2015","12:53","kirb","b",0.5,36.84095857,-121.7454571,9.077453704,2015-11-05 12:53:00,173160,48.1,1928.66937705037,40.0970764459536,0.0400970764459536
"687","687",1,"11/6/2015","11:11","wilo","b",0.5,36.81231409,-121.7816243,10.00623843,2015-11-06 11:11:00,80280,22.3,4529.42838007615,203.113380272473,0.203113380272473
"688","687",2,"12/27/2015","11:55","humb","b",0.5,36.82356485,-121.7454254,0,2015-12-27 11:55:00,NA,NA,NA,NA,NA
"689","687",2,"12/28/2015","14:37","yamp","b",0.5,36.81317733,-121.7451688,1.112222222,2015-12-28 14:37:00,96120,26.7,1152.97448338781,43.1825649208919,0.0431825649208919
"690","687",2,"12/28/2015","15:00","yamp","b",0.5,36.81568125,-121.7457661,1.128229167,2015-12-28 15:00:00,1380,0.383333333333333,282.93532974195,738.092164544218,0.738092164544218
"691","687",2,"12/29/2015","12:34","yamp","b",0.5,36.81325673,-121.745619,2.026435185,2015-12-29 12:34:00,77640,21.5666666666667,269.379044148016,12.4905275493671,0.0124905275493671
"692","687",2,"12/30/2015","12:41","pars","b",0.5,36.81239987,-121.7432064,3.031284722,2015-12-30 12:41:00,86820,24.1166666666667,235.340627045883,9.75842268331236,0.00975842268331236
"693","687",2,"12/31/2015","14:39","pars","r",2,36.81751768,-121.7432104,4.113252315,2015-12-31 14:39:00,93480,25.9666666666667,567.944867804663,21.872074498254,0.021872074498254
"694","687",2,"1/1/2016","10:10","kirb","b",0.5,36.83043562,-121.7424653,4.926481481,2016-01-01 10:10:00,70260,19.5166666666667,1435.1003685311,73.5320427940784,0.0735320427940784
"695","687",3,"4/7/2016","11:44","humb","b",0.5,36.82049258,-121.745731,0,2016-04-07 11:44:00,NA,NA,NA,NA,NA
"696","687",3,"4/8/2016","12:11","kirb","b",0.5,36.84053625,-121.7466389,1.019178241,2016-04-08 12:11:00,88020,24.45,2225.80969485964,91.0351613439527,0.0910351613439527
"697","687",3,"4/8/2016","13:52","humb","b",0.5,36.82711457,-121.7455072,1.089143519,2016-04-08 13:52:00,6060,1.68333333333333,1492.88193518444,886.860555555115,0.886860555555115
"698","687",3,"4/9/2016","12:55","humb","b",0.5,36.82879385,-121.7438297,2.049606481,2016-04-09 12:55:00,82980,23.05,239.008254807403,10.3691216836183,0.0103691216836183
"699","687",3,"4/10/2016","12:18","yamp","b",0.5,36.81889349,-121.7446669,3.024050926,2016-04-10 12:18:00,84180,23.3833333333333,1101.22193028101,47.0943092066005,0.0470943092066005
"700","687",3,"4/11/2016","12:57","fifi","b",0.5,36.81061238,-121.7430751,4.050694444,2016-04-11 12:57:00,88740,24.65,929.900224964987,37.7241470574031,0.0377241470574031
"701","687",3,"4/13/2016","12:57","yamp","b",0.5,36.81385515,-121.7456151,6.051064815,2016-04-13 12:57:00,172800,48,425.287498922983,8.86015622756215,0.00886015622756215
"702","687",3,"4/13/2016","14:39","mogl","b",0.5,36.81313353,-121.7595583,6.121493056,2016-04-13 14:39:00,6120,1.7,1246.70688166639,733.356989215521,0.733356989215521
"703","687",4,"5/12/2016","11:39","mogl","b",0.5,36.81318982,-121.7638916,0,2016-05-12 11:39:00,NA,NA,NA,NA,NA
"704","687",4,"5/13/2016","10:26","humb","b",0.5,36.82104346,-121.7453295,0.949675926,2016-05-13 10:26:00,82020,22.7833333333333,1871.51668856333,82.1441121534746,0.0821441121534746
"705","687",4,"5/13/2016","14:47","jtty","b",0.5,36.81111193,-121.7883447,1.130277778,2016-05-13 14:47:00,15660,4.35,3993.16957900378,917.970018161788,0.917970018161788
"706","687",4,"5/14/2016","10:04","jtty","b",0.5,36.81071117,-121.7881398,1.933946759,2016-05-14 10:04:00,69420,19.2833333333333,48.0855837991353,2.49363442346423,0.00249363442346423
"707","687",4,"5/16/2016","8:51","jtty","b",0.5,36.81110206,-121.7886995,3.883032407,2016-05-16 08:51:00,168420,46.7833333333333,66.1513790554691,1.41399456477668,0.00141399456477668
"708","687",4,"5/16/2016","11:28","jtty","b",0.5,36.81014517,-121.7877873,3.992395833,2016-05-16 11:28:00,9420,2.61666666666667,133.797790251269,51.1329134718226,0.0511329134718226
"709","687",4,"5/17/2016","11:02","jtty","b",0.5,36.81099643,-121.7872142,4.97400463,2016-05-17 11:02:00,84840,23.5666666666667,107.421364271048,4.55819084601336,0.00455819084601336
"710","687",4,"5/17/2016","14:14","zusb","b",0.5,36.82391368,-121.8022972,5.107418981,2016-05-17 14:14:00,11520,3.2,1966.20326931052,614.438521659539,0.614438521659539
"711","687",4,"5/17/2016","14:29","zusb","b",0.5,36.82807343,-121.8052237,5.118344907,2016-05-17 14:29:00,900,0.25,530.342985493914,2121.37194197566,2.12137194197566
"712","687",4,"5/18/2016","12:00","sssb","r",1,36.886172,-121.841742,6.014282407,2016-05-18 12:00:00,77460,21.5166666666667,7223.27505640803,335.706044449637,0.335706044449637
"713","687",4,"5/19/2016","10:02","jtty","b",0.5,36.81037809,-121.7881613,6.932337963,2016-05-19 10:02:00,79320,22.0333333333333,9673.94072100733,439.059336808199,0.439059336808199
"714","687",4,"5/19/2016","12:58","zusb","r",1,36.83600041,-121.8078986,7.054594907,2016-05-19 12:58:00,10560,2.93333333333333,3344.52370175151,1140.17853468802,1.14017853468802
"715","687",4,"5/20/2016","12:44","yamp","b",0.5,36.8150999,-121.7458682,8.045196759,2016-05-20 12:44:00,85560,23.7666666666667,6000.42212843634,252.472179317097,0.252472179317097
"716","687",4,"5/21/2016","12:10","zusb","b",0.5,36.8247018,-121.805192,9.021701389,2016-05-21 12:10:00,84360,23.4333333333333,5399.13185057058,230.403919654506,0.230403919654506
"717","687",4,"5/23/2016","9:37","jtty","b",0.5,36.8108489,-121.7884879,10.91497685,2016-05-23 09:37:00,163620,45.45,2141.17508978716,47.1105630316207,0.0471105630316207
"718","687",4,"5/23/2016","10:44","jtty","b",0.5,36.81054679,-121.7872852,10.96150463,2016-05-23 10:44:00,4020,1.11666666666667,112.434056508148,100.687214783416,0.100687214783416
"719","687",4,"5/23/2016","11:48","jtty","b",0.5,36.81032661,-121.7876953,11.00637731,2016-05-23 11:48:00,3840,1.06666666666667,44.001845032927,41.2517297183691,0.0412517297183691
"720","687",4,"5/26/2016","12:05","jtty","b",0.5,36.81110548,-121.7874457,14.01775463,2016-05-26 12:05:00,260220,72.2833333333333,89.2578205655765,1.23483265712119,0.00123483265712119
"721","687",4,"5/26/2016","14:12","jtty","b",0.5,36.81035409,-121.7881128,14.10613426,2016-05-26 14:12:00,7620,2.11666666666667,102.452128377407,48.402580335783,0.048402580335783
"722","687",4,"5/31/2016","12:55","jtty","b",0.5,36.81053647,-121.7873607,19.05247685,2016-05-31 12:55:00,427380,118.716666666667,70.0969905452657,0.590456188785054,0.000590456188785054
"723","687",4,"6/2/2016","11:54","jtty","b",0.5,36.81038491,-121.7881216,21.0103125,2016-06-02 11:54:00,169140,46.9833333333333,69.9489210594013,1.48880286043422,0.00148880286043422
"724","716",1,"3/9/2017","12:07","upda","b",0.5,36.81484566,-121.7528034,0,2017-03-09 12:07:00,NA,NA,NA,NA,NA
"725","716",1,"3/10/2017","13:18","jtty","b",1,36.81033861,-121.7876619,1.0490625,2017-03-10 13:18:00,90660,25.1833333333333,3150.36935591637,125.097393352073,0.125097393352073
"726","716",1,"3/11/2017","13:00","pars","b",0.5,36.813739,-121.742787,2.036550926,2017-03-11 13:00:00,85320,23.7,4021.94203507584,169.70219557282,0.16970219557282
"727","716",1,"3/12/2017","12:20","kirb","b",0.5,36.85972714,-121.7542507,3.009212963,2017-03-12 12:20:00,80400,22.3333333333333,5204.95281858844,233.05758889202,0.23305758889202
"728","716",1,"3/12/2017","13:28","kirb","b",0.5,36.85623077,-121.7518006,3.056388889,2017-03-12 13:28:00,4080,1.13333333333333,445.298096434392,392.910085089169,0.392910085089169
"729","716",2,"4/19/2017","11:15","mogl","b",0.5,36.813202,-121.760263,0,2017-04-19 11:15:00,NA,NA,NA,NA,NA
"730","716",2,"4/20/2017","11:05","sebe","b",0.5,36.81495734,-121.7679448,0.993043981,2017-04-20 11:05:00,85800,23.8333333333333,712.574037766894,29.8982113748347,0.0298982113748347
"731","716",2,"4/21/2017","10:12","sebe","b",0.5,36.81463431,-121.7633735,1.95625,2017-04-21 10:12:00,83220,23.1166666666667,409.456074870286,17.7125915589165,0.0177125915589165
"732","716",2,"4/23/2017","11:04","jtty","b",0.5,36.80553634,-121.7882893,3.992534722,2017-04-23 11:04:00,175920,48.8666666666667,2441.8100224932,49.9688271997243,0.0499688271997243
"733","716",2,"4/24/2017","12:13","sebe","b",0.5,36.81545296,-121.7679284,5.039907407,2017-04-24 12:13:00,90540,25.15,2124.14720086578,84.45913323522,0.08445913323522
"734","716",2,"4/25/2017","10:57","mogl","b",0.5,36.81438763,-121.7534572,5.987326389,2017-04-25 10:57:00,81840,22.7333333333333,1296.62200342094,57.0361585082526,0.0570361585082526
"735","716",2,"4/26/2017","10:45","fifi","r",3,36.81126804,-121.7420066,6.978773148,2017-04-26 10:45:00,85680,23.8,1078.78734157535,45.3271992258552,0.0453271992258552
"736","716",2,"4/26/2017","13:20","wilo","b",0.5,36.81160543,-121.7821081,7.086550926,2017-04-26 13:20:00,9300,2.58333333333333,3578.49242067857,1385.22287252074,1.38522287252074
"737","716",2,"4/27/2017","10:38","jtty","b",0.5,36.80971824,-121.7860013,7.973912037,2017-04-27 10:38:00,76680,21.3,405.642306030093,19.0442397197227,0.0190442397197227
"738","716",2,"4/27/2017","11:35","jtty","b",0.5,36.81009408,-121.785026,8.01349537,2017-04-27 11:35:00,3420,0.95,96.5069768560263,101.586291427396,0.101586291427396
"739","716",2,"4/28/2017","10:31","jtty","b",0.5,36.81092257,-121.7872246,8.969236111,2017-04-28 10:31:00,82560,22.9333333333333,216.660871992591,9.44742174386298,0.00944742174386298
"740","716",2,"4/29/2017","11:49","jtty","b",0.5,36.80603792,-121.7891917,10.02371528,2017-04-29 11:49:00,91080,25.3,569.781629884491,22.5210130389127,0.0225210130389127
"741","716",2,"4/29/2017","12:22","mbri","b",0.5,36.80495186,-121.7890642,10.04631944,2017-04-29 12:22:00,1980,0.55,121.060280733368,220.109601333397,0.220109601333397
"742","716",2,"4/30/2017","10:58","jtty","r",2,36.80640054,-121.7881497,10.98813657,2017-04-30 10:58:00,81360,22.6,180.29279171257,7.97755715542347,0.00797755715542347
"743","716",2,"5/1/2017","11:58","jtty","b",0.5,36.8053373,-121.7895859,12.02965278,2017-05-01 11:58:00,90000,25,174.206267090688,6.96825068362753,0.00696825068362753
"744","716",2,"5/2/2017","10:40","mbri","b",0.5,36.80330264,-121.7896731,12.97576389,2017-05-02 10:40:00,81720,22.7,225.928367100228,9.95279150221268,0.00995279150221268
"745","716",3,"9/4/2017","11:45","opw","b",0.5,36.63135087,-121.921949,0,2017-09-04 11:45:00,NA,NA,NA,NA,NA
"746","716",3,"9/4/2017","12:05","ope","b",0.5,36.62850691,-121.9164602,0.013888889,2017-09-04 12:05:00,1200,0.333333333333333,583.616455612461,1750.84936683738,1.75084936683738
"747","716",3,"9/5/2017","11:41","fodu","b",0.5,36.65119918,-121.8636197,0.997395833,2017-09-05 11:41:00,84960,23.6,5354.59544179062,226.889637364009,0.226889637364009
"748","716",3,"9/6/2017","14:27","cypg","r",2,36.57923143,-121.9806204,2.112847222,2017-09-06 14:27:00,96360,26.7666666666667,13165.5619197565,491.864081684553,0.491864081684553
"749","716",3,"9/6/2017","15:13","cypg","b",0.5,36.58405029,-121.9790956,2.144594907,2017-09-06 15:13:00,2760,0.766666666666667,551.885975624007,719.851272553053,0.719851272553053
"750","716",3,"9/7/2017","14:44","asil","r",2,36.62424295,-121.9457494,3.124305556,2017-09-07 14:44:00,84660,23.5166666666667,5366.06548209946,228.181381237397,0.228181381237397
"751","716",3,"9/7/2017","15:51","asil","r",1,36.62297626,-121.9452769,3.17125,2017-09-07 15:51:00,4020,1.11666666666667,146.781805957476,131.446393394755,0.131446393394755
"752","716",3,"9/8/2017","12:29","espl","b",2,36.63989052,-121.920396,4.030555556,2017-09-08 12:29:00,74280,20.6333333333333,2911.21890233305,141.093000113072,0.141093000113072
"753","716",3,"9/8/2017","13:50","ppe","r",1,36.64026189,-121.9397479,4.086805556,2017-09-08 13:50:00,4860,1.35,1731.12057722478,1282.31153868503,1.28231153868503
"754","716",3,"9/8/2017","16:04","asil","b",0.5,36.62583472,-121.9415694,4.180300926,2017-09-08 16:04:00,8040,2.23333333333333,1609.26148755339,720.564845173161,0.720564845173161
"755","716",3,"9/9/2017","15:58","ppw","r",2,36.63871106,-121.9386533,5.175694444,2017-09-09 15:58:00,86040,23.9,1452.50476979311,60.7742581503393,0.0607742581503393
"756","716",3,"9/11/2017","12:41","pspe","r",2,36.55847286,-121.9526993,7.038900463,2017-09-11 12:41:00,160980,44.7166666666667,8992.30456933818,201.095145046698,0.201095145046698
"757","716",3,"9/12/2017","14:32","ynk","",3,36.41647935,-121.9235051,8.116064815,2017-09-12 14:32:00,93060,25.85,15972.4215450545,617.888647777737,0.617888647777737
"758","716",3,"9/12/2017","15:58","ynk","b",0.5,36.41869045,-121.9162434,8.176215278,2017-09-12 15:58:00,5160,1.43333333333333,695.957388371657,485.551666305807,0.485551666305807
"759","716",3,"9/13/2017","9:43","ynk","r",3,36.398331,-121.9194205,8.915277778,2017-09-13 09:43:00,63900,17.75,2277.12095114097,128.288504289632,0.128288504289632
"760","716",3,"9/14/2017","12:21","rkpt","b",0.5,36.428939,-121.91961,10.025,2017-09-14 12:21:00,95880,26.6333333333333,3396.51087049396,127.528568353966,0.127528568353966
"761","716",3,"9/15/2017","14:30","carh","r",2,36.49989949,-121.9415454,11.11458333,2017-09-15 14:30:00,94140,26.15,8116.06345389938,310.365715254279,0.310365715254279
"762","716",3,"9/16/2017","9:54","gara","b",0.5,36.42123071,-121.9186854,11.92292824,2017-09-16 09:54:00,69840,19.4,8966.94650241204,462.213737237734,0.462213737237734
"763","716",3,"9/17/2017","10:59","gara","b",0.5,36.40007776,-121.9144357,12.96854167,2017-09-17 10:59:00,90300,25.0833333333333,2378.01939557193,94.8047599563559,0.0948047599563559
"764","716",3,"9/18/2017","12:29","gara","r",2,36.39719038,-121.9070423,14.03055556,2017-09-18 12:29:00,91800,25.5,736.58110697805,28.8855336069823,0.0288855336069823
"765","716",3,"9/22/2017","11:53","mona","r",0.5,36.52400353,-121.9268783,18.00578704,2017-09-22 11:53:00,343440,95.4,14184.0289828669,148.679549086655,0.148679549086655
"766","716",3,"9/23/2017","9:09","mona","b",0.5,36.52601641,-121.926136,18.89209491,2017-09-23 09:09:00,76560,21.2666666666667,233.050628176485,10.9584934879225,0.0109584934879225
"767","716",3,"9/25/2017","12:00","mona","b",0.5,36.52652917,-121.9301839,21.0109838,2017-09-25 12:00:00,183060,50.85,366.971408507497,7.21674353013761,0.00721674353013761
"768","716",3,"9/27/2017","13:00","whal","r",2,36.5246913,-121.9366287,23.05208333,2017-09-27 13:00:00,176400,49,612.177598296735,12.4934203734028,0.0124934203734028
"769","716",3,"9/29/2017","9:40","mona","b",0.5,36.5274592,-121.9269865,24.91365741,2017-09-29 09:40:00,160800,44.6666666666667,916.562558101358,20.5200572709259,0.0205200572709259
"770","716",3,"9/29/2017","13:54","brdi","r",3,36.50880616,-121.9484778,25.08958333,2017-09-29 13:54:00,15240,4.23333333333333,2826.6666614968,667.716534211843,0.667716534211843
"771","716",3,"10/3/2017","14:57","mona","r",2,36.52503189,-121.929536,29.13340278,2017-10-03 14:57:00,349380,97.05,2473.98079478594,25.4918165356614,0.0254918165356614
"772","716",3,"10/4/2017","16:04","mona","r",3,36.52731533,-121.9352968,30.18038194,2017-10-04 16:04:00,90420,25.1166666666667,574.807443997911,22.8854987656766,0.0228854987656766
"773","716",3,"10/11/2017","11:37","hmse","b",0.5,36.62205072,-121.9020599,36.99465278,2017-10-11 11:37:00,588780,163.55,10925.5613368635,66.8025761960473,0.0668025761960473
"774","716",3,"10/11/2017","15:54","ppw","r",2,36.63620069,-121.940367,37.17291667,2017-10-11 15:54:00,15420,4.28333333333333,3768.94435969027,879.909189032749,0.879909189032749
"775","716",3,"10/14/2017","12:02","wrf2","r",2,36.60250035,-121.8867745,40.0118287,2017-10-14 12:02:00,245280,68.1333333333333,6080.16670060928,89.2392372887859,0.0892392372887859
"776","716",3,"10/16/2017","13:45","cndo","b",0.5,36.60551166,-121.8707881,42.08333333,2017-10-16 13:45:00,178980,49.7166666666667,1468.83828682689,29.5441827722473,0.0295441827722473
"777","716",3,"10/20/2017","10:14","npgs","b",0.5,36.60237507,-121.8808705,45.93704861,2017-10-20 10:14:00,332940,92.4833333333333,966.906334099323,10.4549252200323,0.0104549252200323
"778","716",3,"10/22/2017","15:57","wrf2","b",0.5,36.60585617,-121.8896785,48.17561343,2017-10-22 15:57:00,193380,53.7166666666667,877.648047655678,16.3384681536893,0.0163384681536893
"779","716",3,"10/23/2017","9:47","wrf2","b",0.5,36.60501329,-121.8868132,48.91827546,2017-10-23 09:47:00,64200,17.8333333333333,272.887507040588,15.3021031985376,0.0153021031985376
"780","716",3,"10/25/2017","14:11","npgs","r",2,36.60202182,-121.8826393,51.10152778,2017-10-25 14:11:00,188640,52.4,499.661909552005,9.53553262503827,0.00953553262503827
"781","716",3,"10/25/2017","14:21","npgs","b",0.5,36.60380868,-121.8765747,51.10833333,2017-10-25 14:21:00,600,0.166666666666667,577.709688797499,3466.25813278499,3.46625813278499
"782","723",1,"8/3/2017","13:11","hmsw","b",0.5,36.62230765,-121.904084,0,2017-08-03 13:11:00,NA,NA,NA,NA,NA
"783","723",1,"8/4/2017","9:56","cgp","b",0.5,36.61010527,-121.8905639,0.864953704,2017-08-04 09:56:00,74700,20.75,1815.60189030689,87.49888627985,0.08749888627985
"784","723",1,"8/5/2017","11:43","ppw","b",0.5,36.63726009,-121.9368653,1.93912037,2017-08-05 11:43:00,92820,25.7833333333333,5121.83915652163,198.649223911634,0.198649223911634
"785","723",1,"8/6/2017","11:30","birn","b",0.5,36.59177043,-121.9678444,2.929849537,2017-08-06 11:30:00,85620,23.7833333333333,5758.715792335,242.132408927891,0.242132408927891
"786","723",1,"8/6/2017","14:37","fnsh","b",0.5,36.58359406,-121.96876,3.059872685,2017-08-06 14:37:00,11220,3.11666666666667,911.023388673967,292.306969628011,0.292306969628011
"787","723",1,"8/6/2017","16:18","cypg","b",0.5,36.57488149,-121.9778616,3.130023148,2017-08-06 16:18:00,6060,1.68333333333333,1264.24761969879,751.038189920071,0.751038189920071
"788","723",1,"8/7/2017","11:40","ppw","b",0.5,36.63692883,-121.9368171,3.936666667,2017-08-07 11:40:00,69720,19.3666666666667,7803.45953190746,402.932505950471,0.402932505950471
"789","723",1,"8/7/2017","15:00","gtpl","b",0.5,36.62732364,-121.9420986,4.075555556,2017-08-07 15:00:00,12000,3.33333333333333,1165.87576215932,349.762728647796,0.349762728647796
"790","723",1,"8/9/2017","10:00","mhar","b",0.5,36.608827,-121.891446,5.867222222,2017-08-09 10:00:00,154800,43,4974.35018882977,115.682562530925,0.115682562530925
"791","723",1,"8/10/2017","11:40","ppe","b",0.5,36.63770502,-121.9356828,6.936666667,2017-08-10 11:40:00,92400,25.6666666666667,5091.84110448078,198.383419655095,0.198383419655095
"792","723",1,"8/10/2017","14:38","amnt","b",0.5,36.64020744,-121.9266039,7.060277778,2017-08-10 14:38:00,10680,2.96666666666667,858.108349734079,289.250005528341,0.289250005528341
"793","723",1,"8/12/2017","10:15","hmsw","b",0.5,36.62201851,-121.9061372,8.878090278,2017-08-12 10:15:00,157020,43.6166666666667,2724.87895658655,62.4733425277773,0.0624733425277773
"794","723",1,"8/13/2017","9:34","mhar","r",3,36.60761395,-121.8900811,9.849305556,2017-08-13 09:34:00,83940,23.3166666666667,2149.01390752641,92.166429200561,0.092166429200561
"795","723",1,"8/13/2017","13:55","mhar","b",0.5,36.60864772,-121.8905546,10.03094907,2017-08-13 13:55:00,15660,4.35,122.289557401525,28.112541931385,0.028112541931385
"796","723",1,"8/14/2017","11:40","cgp","b",0.5,36.60161717,-121.8868773,10.93666667,2017-08-14 11:40:00,78300,21.75,846.717037370858,38.9295189595797,0.0389295189595797
"797","723",1,"8/15/2017","8:37","ope","b",0.5,36.63081928,-121.9202004,11.8102662,2017-08-15 08:37:00,75420,20.95,4403.13285857381,210.173406137175,0.210173406137175
"798","723",1,"8/16/2017","12:25","asil","b",0.5,36.62539508,-121.9405271,12.96791667,2017-08-16 12:25:00,100080,27.8,1915.13879126527,68.8898845778875,0.0688898845778875
"799","723",1,"8/17/2017","13:42","lpw","b",0.5,36.6269853,-121.9152449,14.0215162,2017-08-17 13:42:00,91020,25.2833333333333,2268.25413129464,89.713413235121,0.089713413235121
"800","723",1,"8/17/2017","15:35","ber","b",0.5,36.62300487,-121.9100636,14.09986111,2017-08-17 15:35:00,6780,1.88333333333333,640.2307603406,339.945536464036,0.339945536464036
"801","723",1,"8/18/2017","11:31","lpw","b",0.5,36.62751113,-121.9183926,14.93068287,2017-08-18 11:31:00,71760,19.9333333333333,897.267200415674,45.0134047031275,0.0450134047031275
"802","723",1,"8/19/2017","10:08","cgp","b",0.5,36.60862591,-121.8926877,15.87310185,2017-08-19 10:08:00,81420,22.6166666666667,3111.16405395319,137.560680351652,0.137560680351652
"803","723",1,"8/20/2017","11:38","cgp","b",0.5,36.61062416,-121.8923226,16.9356713,2017-08-20 11:38:00,91800,25.5,224.139264621615,8.78977508320058,0.00878977508320058
"804","723",1,"8/21/2017","9:19","cgp","b",0.5,36.61046314,-121.8937267,17.83888889,2017-08-21 09:19:00,78060,21.6833333333333,126.880318113358,5.85151351791045,0.00585151351791046
"805","723",1,"8/22/2017","9:29","ope","b",0.5,36.62869068,-121.9191199,18.84590278,2017-08-22 09:29:00,87000,24.1666666666667,3041.5645396921,125.857843021742,0.125857843021742
"806","723",1,"8/23/2017","9:22","lpw","b",0.5,36.62844212,-121.9171468,19.84126157,2017-08-23 09:22:00,85980,23.8833333333333,178.622041920496,7.47894104342621,0.00747894104342621
"807","723",1,"8/23/2017","13:44","lpw","b",0.5,36.62708167,-121.9176708,20.02336806,2017-08-23 13:44:00,15720,4.36666666666667,158.077876455772,36.2010404097188,0.0362010404097187
"808","723",1,"8/23/2017","13:56","lpw","b",0.5,36.62689305,-121.9176059,20.03126157,2017-08-23 13:56:00,720,0.2,21.7213317989526,108.606658994763,0.108606658994763
"809","723",1,"8/24/2017","12:27","lpw","b",0.5,36.62891462,-121.9183054,20.96996528,2017-08-24 12:27:00,81060,22.5166666666667,232.896255362287,10.3432829916634,0.0103432829916634
"810","723",1,"8/25/2017","13:47","lpw","b",0.5,36.62715164,-121.9178199,22.02505787,2017-08-25 13:47:00,91200,25.3333333333333,200.400514421539,7.91054662190287,0.00791054662190287
"811","723",1,"8/25/2017","14:32","lpw","b",0.5,36.62756627,-121.91879,22.05644676,2017-08-25 14:32:00,2700,0.75,98.214444732692,130.952592976923,0.130952592976923
"812","723",1,"8/26/2017","12:48","cgp","r",2,36.60877163,-121.8895155,22.98390046,2017-08-26 12:48:00,80160,22.2666666666667,3347.79889263906,150.350249669419,0.150350249669419
"813","723",1,"8/28/2017","11:35","moss","r",1,36.61408951,-121.9541116,24.93325231,2017-08-28 11:35:00,168420,46.7833333333333,5808.98517149972,124.16783408977,0.12416783408977
"814","723",1,"8/28/2017","15:51","asil","b",0.5,36.62710341,-121.9415711,25.11097222,2017-08-28 15:51:00,15360,4.26666666666667,1828.65259020779,428.59045082995,0.42859045082995
"815","723",1,"8/29/2017","11:01","ptje","r",2,36.61369992,-121.9530594,25.91006944,2017-08-29 11:01:00,69000,19.1666666666667,1807.8740645055,94.3238642350694,0.0943238642350694
"816","723",1,"8/30/2017","12:21","lpw","b",0.5,36.62815608,-121.9189574,26.96547454,2017-08-30 12:21:00,91200,25.3333333333333,3446.57795017062,136.049129611998,0.136049129611998
"817","723",1,"8/30/2017","14:41","lpw","b",0.5,36.62780353,-121.9188389,27.0627662,2017-08-30 14:41:00,8400,2.33333333333333,40.5330309373278,17.3712989731405,0.0173712989731405
"818","723",1,"8/31/2017","17:34","lpe","b",0.5,36.62639455,-121.9152168,28.18280093,2017-08-31 17:34:00,96780,26.8833333333333,359.733198947885,13.3812721245339,0.0133812721245339
"819","774",1,"2/21/2018","12:14","spby","b",0.5,36.621642,-121.9452461,0,2018-02-21 12:14:00,NA,NA,NA,NA,NA
"820","774",1,"2/21/2018","18:30","ppw","a",1,36.63673,-121.9426,0.260925926,2018-02-21 18:30:00,22560,6.26666666666667,1690.97058276276,269.83573129193,0.26983573129193
"821","774",1,"2/22/2018","12:00","srsb","a",1,36.79742,-121.81248,0.990092593,2018-02-22 12:00:00,63000,17.5,21286.7358882366,1216.38490789923,1.21638490789923
