YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2002 01 10 20 360  2.9  3.6  2.56 14.29  8.13 278 1024.5  12.1  11.8   9.2 99.0 99.00
2002 01 10 21  82  2.2  3.4  2.62 14.29  7.97 281 1023.9  12.4  11.9  10.2 99.0 99.00
2002 01 10 22 296  0.1  1.1  2.26 14.29  7.80 280 1023.6  13.1  12.1  10.2 99.0 99.00
2002 01 10 23 290  2.4  3.4  2.32 14.29  7.80 287 1023.5  12.2  12.1  10.7 99.0 99.00
2002 01 11 00 306  1.9  3.4  2.60 14.29  8.96 284 1023.1  12.7  12.1  10.8 99.0 99.00
2002 01 11 01 278  3.0  4.0  2.14 12.50  8.30 279 1023.4  12.8  12.1  10.7 99.0 99.00
2002 01 11 02 341  2.8  3.5  2.17 14.29  8.63 283 1022.9  12.5  11.9  11.2 99.0 99.00
2002 01 11 03 315  5.7  7.1  2.28 16.67  9.37 285 1023.7  12.9  11.9  10.2 99.0 99.00
2002 01 11 04 325  8.1  9.8  2.37 16.67  8.71 301 1023.9  12.6  11.9  10.7 99.0 99.00
2002 01 11 05 334  5.3  6.4  2.57 14.29  8.29 287 1024.2  12.5  11.9  11.1 99.0 99.00
2002 01 11 06 331  3.9  5.0  2.87 16.67  9.76 284 1024.3  12.3  11.8  11.1 99.0 99.00
2002 01 11 07 332  3.1  3.7  2.71 14.29  9.48 289 1025.1  12.3  11.8  11.4 99.0 99.00
2002 01 11 08   5  2.3  2.7  2.79 14.29 10.34 289 1025.3  12.6  11.8   9.6 99.0 99.00
2002 01 11 09 355  1.7  2.3  2.71 14.29 10.49 288 1025.1  12.9  11.8   9.5 99.0 99.00
2002 01 11 10  24  3.9  5.2  2.81 14.29 10.48 291 1024.7  12.5  11.8   9.8 99.0 99.00
2002 01 11 11  33  5.0  6.3  3.02 14.29 10.39 291 1024.5  13.2  11.8   8.7 99.0 99.00
2002 01 11 12  37  6.2  7.4  2.82 14.29 10.17 288 1024.2  12.8  11.8   8.2 99.0 99.00
2002 01 11 13 360  4.5  5.4  2.71 14.29  9.23 280 1024.2  12.6  11.8   8.7 99.0 99.00
2002 01 11 14  45  6.3  7.9  2.66 14.29  8.91 286 1024.2  12.1  11.8   7.1 99.0 99.00
2002 01 11 15  51  5.8  7.7  3.06 14.29  9.69 283 1024.2  12.7  11.8   7.8 99.0 99.00
2002 01 11 16  44  6.5  8.8  3.06 14.29 10.00 285 1024.0  12.9  11.8   7.4 99.0 99.00
2002 01 11 17  62  7.1  9.6  3.16 16.67  9.76 284 1024.2  12.8  11.8   7.9 99.0 99.00
2002 01 11 18  70  7.4  9.6  3.03 16.67  9.10 284 1024.3  13.6  11.8   7.6 99.0 99.00
2002 01 11 19  76  8.1 10.3  3.54 20.00 10.36 278 1024.4  13.5  11.8   6.9 99.0 99.00
2002 01 11 20  79  5.4  7.7  3.23 16.67  9.74 282 1024.1  13.3  11.8   8.6 99.0 99.00
2002 01 11 21  82  4.5  6.4  2.99 16.67 10.03 277 1023.4  13.4  11.8   9.4 99.0 99.00
2002 01 11 22  95  4.4  5.9  3.55 16.67 11.68 282 1023.0  13.5  11.8   9.9 99.0 99.00
2002 01 11 23 154  3.0  3.7  2.83 16.67 10.98 277 1023.8  14.0  11.9   9.1 99.0 99.00
2002 01 12 00 190  1.9  2.5  3.18 16.67 11.96 285 1024.2  13.5  11.9  10.5 99.0 99.00
2002 01 12 01 204  1.1  1.7  2.99 16.67 11.61 285 1024.4  13.0  11.9  11.1 99.0 99.00
2002 01 12 02 236  2.0  3.2  2.89 16.67 11.51 290 1025.2  12.3  11.8  11.8 99.0 99.00
2002 01 12 03 274  1.9  3.0  3.16 16.67 12.01 288 1025.7  12.2  11.8  11.7 99.0 99.00
2002 01 12 04 260  0.2  1.1  2.56 14.29 11.56 284 1025.9  12.0  11.9  11.7 99.0 99.00
2002 01 12 05 270  2.3  3.8  2.70 14.29 11.68 288 1026.7  12.1  11.9  11.6 99.0 99.00
2002 01 12 06 268  3.2  4.6  2.71 16.67 12.07 289 1026.7  11.9  11.8  11.5 99.0 99.00
2002 01 12 07 310  2.6  3.5  2.56 16.67 11.39 296 1027.1   9.9  11.8   9.7 99.0 99.00
2002 01 12 08 315  2.2  3.0  2.81 14.29 11.83 292 1026.9  10.5  11.8  10.4 99.0 99.00
2002 01 12 09 294  5.1  6.9  2.67 14.29 11.08 295 1026.9  10.7  11.8  10.5 99.0 99.00
2002 01 12 10 317  4.6  6.1  2.57 16.67 11.09 291 1026.6  10.6  11.9  10.5 99.0 99.00
2002 01 12 11 353  3.3  4.1  2.37 11.11 10.47 291 1026.0  10.5  11.9  10.4 99.0 99.00
2002 01 12 12  59  3.3  4.4  2.51 16.67 10.93 292 1025.3  10.1  11.8   9.9 99.0 99.00
2002 01 12 13 325  3.8  4.9  2.51 16.67 10.71 292 1025.8   9.1  11.8   8.9 99.0 99.00
2002 01 12 14 318  6.3  7.6  2.62 16.67 11.05 290 1025.8   9.8  11.8   9.5 99.0 99.00
2002 01 12 15 327  8.2  9.8  2.37 14.29  9.79 285 1025.9  10.2  11.8   9.0 99.0 99.00
2002 01 12 16 320  8.3  9.6  2.52 16.67  8.49 295 1025.9  11.3  11.8  10.7 99.0 99.00
2002 01 12 17 316  9.9 12.1  2.61 14.29  8.21 292 1026.5  11.6  11.8  10.4 99.0 99.00
2002 01 12 18 320  9.5 11.2  2.41 14.29  7.07 290 1026.7  12.1  11.8  10.3 99.0 99.00
2002 01 12 19 318  9.5 11.3  2.81 16.67  8.05 293 1026.8  12.2  11.8  10.6 99.0 99.00
2002 01 12 20 325  9.0 11.1  2.75 14.29  7.46 302 1025.9  12.1  11.8  10.4 99.0 99.00
2002 01 12 21 324  7.8  9.4  2.92 14.29  8.15 301 1025.1  12.2  11.8  10.4 99.0 99.00
2002 01 12 22 313  7.9  9.4  2.66 14.29  7.75 296 1024.1  12.5  11.8  10.6 99.0 99.00
2002 01 12 23 311  7.7  9.4  2.34 14.29  7.31 302 1023.7  12.6  11.8  11.1 99.0 99.00
2002 01 13 00 315  8.1  9.8  2.46 14.29  7.48 300 1023.6  12.6  11.8  10.5 99.0 99.00
2002 01 13 01 310  9.3 11.0  2.69 12.50  7.27 302 1022.7  12.3  11.8  10.6 99.0 99.00
2002 01 13 02 317  9.0 10.5  2.66 14.29  7.09 287 1022.6  12.0  11.8  11.1 99.0 99.00
2002 01 13 03 316  7.8  9.7  2.56 12.50  6.81 296 1022.5  12.3  11.8  11.1 99.0 99.00
2002 01 13 04 320  9.4 11.4  2.46 12.50  6.83 290 1022.3  12.5  11.8  11.1 99.0 99.00
2002 01 13 05 318  9.9 11.6  2.64 12.50  6.92 290 1022.0  12.4  11.8  10.5 99.0 99.00
2002 01 13 06 316  9.8 12.1  2.44 14.29  6.32 285 1021.9  12.2  11.8  10.4 99.0 99.00
2002 01 13 07 316  9.9 12.0  2.42 14.29  6.46 295 1021.7  12.2  11.8  10.5 99.0 99.00
2002 01 13 08 325  8.2 10.1  2.33 14.29  6.45 297 1021.3  12.1  11.7  10.8 99.0 99.00
2002 01 13 09 335  6.7  8.3  2.35 14.29  6.80 293 1021.0  12.1  11.7  10.9 99.0 99.00
2002 01 13 10  70  4.4  6.0  2.49 12.50  7.05 288 1020.7  11.8  11.6  10.7 99.0 99.00
2002 01 13 11  27  0.8  1.7  2.59 14.29  7.61 300 1021.1  11.2  11.6   9.1 99.0 99.00
2002 01 13 12  44  1.2  2.0  2.55 14.29  7.74 290 1020.5  11.1  11.5   8.7 99.0 99.00
2002 01 13 13  52  1.4  2.7  2.68 14.29  7.31 302 1019.7  11.2  11.5   8.8 99.0 99.00
2002 01 13 14  59  4.3  6.1  2.42 14.29  7.04 297 1019.0  11.3  11.5   8.7 99.0 99.00
2002 01 13 15  53  2.1  3.2  2.50 14.29  7.05 293 1020.1  11.0  11.5   8.5 99.0 99.00
2002 01 13 16  19  2.0  3.0  2.52 12.50  7.42 300 1020.1  10.9  11.5   8.8 99.0 99.00
2002 01 13 17  50  1.8  3.0  2.73 12.50  7.88 305 1020.2  11.7  11.5   8.7 99.0 99.00
2002 01 13 18  56  2.0  3.2  2.53 12.50  7.41 299 1020.4  11.5  11.6   8.1 99.0 99.00
2002 01 13 19  36  2.3  3.1  2.62 12.50  7.79 297 1020.5  11.5  11.7   8.2 99.0 99.00
2002 01 13 20  15  2.1  3.0  2.68 12.50  7.68 288 1019.6  11.4  11.7   7.7 99.0 99.00
2002 01 13 21 318  6.7  8.3  2.60 11.11  7.81 313 1018.8  11.7  11.8   9.1 99.0 99.00
2002 01 13 22 313  8.0  9.7  2.80 11.11  7.84 316 1017.7  11.4  11.7   9.0 99.0 99.00
2002 01 13 23 313  8.6 10.8  3.25 11.11  7.73 311 1017.7  11.3  11.6   9.3 99.0 99.00
2002 01 14 00 313  9.5 11.4  3.01 10.00  7.14 316 1017.4  11.2  11.7   9.2 99.0 99.00
2002 01 14 01 315  9.9 11.8  3.15 10.00  7.34 318 1016.9  11.1  11.6   9.4 99.0 99.00
2002 01 14 02 318  9.6 11.4  3.12 12.50  7.12 297 1017.3  11.3  11.6   9.4 99.0 99.00
2002 01 14 03 316 11.3 13.1  2.94 10.00  6.84 307 1017.3  11.3  11.6   9.1 99.0 99.00
2002 01 14 04 318 10.6 12.8  3.01 10.00  6.84 313 1017.4  11.2  11.5   8.8 99.0 99.00
2002 01 14 05 312 10.5 13.3  2.84 10.00  6.75 318 1017.7  11.2  11.5   8.7 99.0 99.00
2002 01 14 06 314 10.7 12.4  2.94 11.11  6.86 311 1017.7  11.1  11.7   7.9 99.0 99.00
2002 01 14 07 321  9.6 11.5  2.73 10.00  6.77 305 1017.6  11.0  11.7   7.8 99.0 99.00
2002 01 14 08 321  9.0 11.0  3.01 10.00  7.14 318 1017.3  11.1  11.7   7.8 99.0 99.00
2002 01 14 09 318  9.5 11.5  2.73 11.11  7.16 307 1017.0  11.1  11.6   8.2 99.0 99.00
2002 01 14 10 320  9.6 12.0  3.05 12.50  7.32 312 1017.3  11.1  11.4   8.3 99.0 99.00
2002 01 14 11 321 11.4 13.3  3.40 11.11  7.56 315 1017.3  11.2  11.5   7.9 99.0 99.00
2002 01 14 12 317 10.7 12.8  3.57 11.11  7.62 321 1017.1  11.1  11.5   8.0 99.0 99.00
2002 01 14 13 316 10.0 13.1  3.82 11.11  7.69 316 1016.5  11.0  11.4   7.4 99.0 99.00
2002 01 14 14 318  9.9 11.9  3.55 11.11  7.59 315 1016.4  10.5  11.5   7.4 99.0 99.00
2002 01 14 15 323  9.5 11.4  3.82 11.11  7.60 314 1016.8  10.3  11.5   7.6 99.0 99.00
2002 01 14 16 324  9.2 10.9  3.29 11.11  7.33 318 1017.3  10.3  11.5   7.0 99.0 99.00
2002 01 14 17 322 10.2 11.9  3.12 11.11  7.05 315 1017.4  10.2  11.5   6.0 99.0 99.00
2002 01 14 18 322 10.3 12.5  3.46 11.11  7.52 322 1017.7  10.1  11.6   6.2 99.0 99.00
2002 01 14 19 317 10.3 12.1  3.41 11.11  7.79 319 1017.9  10.4  11.6   6.6 99.0 99.00
2002 01 14 20 323 10.5 13.6  3.33 10.00  7.34 316 1017.4  10.3  11.7   6.4 99.0 99.00
2002 01 14 21 325 11.9 14.7  3.58 11.11  7.36 317 1015.8  10.5  11.7   6.2 99.0 99.00
2002 01 14 22 324 13.7 16.7  3.78 11.11  7.30 321 1015.2  11.0  11.7   7.0 99.0 99.00
2002 01 14 23 320 13.3 15.4  3.71 11.11  6.95 320 1015.3  11.4  11.7   6.5 99.0 99.00
2002 01 15 00 316 12.6 15.9  3.73 10.00  6.92 317 1015.5  11.3  11.7   6.4 99.0 99.00
2002 01 15 01 317 12.8 15.0  3.59 10.00  6.86 323 1015.4  11.4  11.7   6.1 99.0 99.00
2002 01 15 02 322 13.0 15.4  3.61 10.00  6.87 318 1014.9  11.3  11.8   6.8 99.0 99.00
2002 01 15 03 325 12.0 14.5  3.22  7.69  6.40 327 1015.4  11.1  11.8   6.1 99.0 99.00
2002 01 15 04 325 11.9 14.5  3.28  8.33  6.53 324 1015.8  11.1  11.8   6.2 99.0 99.00
2002 01 15 05 328 11.3 13.4  3.15 10.00  6.48 324 1015.9  11.1  11.7   6.8 99.0 99.00
2002 01 15 06 325 10.9 13.5  3.11 10.00  6.60 316 1016.3  11.3  11.7   7.2 99.0 99.00
2002 01 15 07 329 10.3 12.3  2.95 10.00  6.57 322 1016.5  11.7  11.7   6.9 99.0 99.00
2002 01 15 08 324  9.1 10.6  2.69 10.00  6.65 324 1016.6  11.5  11.7   6.6 99.0 99.00
2002 01 15 09 330  9.4 11.0  2.90  9.09  6.84 322 1016.5  11.4  11.8   6.8 99.0 99.00
2002 01 15 10 328  8.0  9.3  3.00 10.00  7.05 324 1017.2  11.4  11.8   7.1 99.0 99.00
2002 01 15 11 325  7.7  9.1  2.65 10.00  6.86 324 1017.3  11.5  11.7   7.1 99.0 99.00
2002 01 15 12 335  8.2  9.4  3.03 10.00  7.42 318 1017.1  11.7  11.7   4.1 99.0 99.00
2002 01 15 13 338  8.2  9.6  2.62 10.00  6.94 317 1016.5  11.5  11.7   2.9 99.0 99.00
2002 01 15 14 337  7.4  8.8  2.69  9.09  7.00 317 1016.6  11.4  11.7   1.7 99.0 99.00
2002 01 15 15 349  7.0  8.4  2.44 10.00  6.62 317 1017.5  11.1  11.6  -0.1 99.0 99.00
2002 01 15 16  37  5.8  7.2  2.33  9.09  6.80 314 1018.3  10.7  11.6   2.1 99.0 99.00
2002 01 15 17  14  3.1  4.2  2.33 10.00  6.59 312 1018.8  10.8  11.7   0.9 99.0 99.00
2002 01 15 18 346  5.6  6.9  2.28 10.00  6.98 315 1018.9  11.0  11.7  -0.4 99.0 99.00
2002 01 15 19 340  6.9  8.3  2.38 10.00  7.14 315 1019.2  10.7  11.7  -2.3 99.0 99.00
2002 01 15 20 344  7.3  8.7  2.72 10.00  7.61 326 1018.3  10.6  11.7  -0.1 99.0 99.00
2002 01 15 21 331  8.6 10.3  2.58 11.11  7.28 318 1017.3  10.7  11.7   0.1 99.0 99.00
2002 01 15 22 326  8.9 10.8  3.00 10.00  7.52 323 1016.6  11.1  11.7   0.7 99.0 99.00
2002 01 15 23 324  8.5 10.6  2.94 11.11  7.42 322 1017.0  11.3  11.7   1.3 99.0 99.00
2002 01 16 00 316  7.8  9.7  2.96 11.11  7.60 323 1017.3  11.3  11.7   3.3 99.0 99.00
2002 01 16 01 325  7.6  9.6  2.74 11.11  7.37 329 1017.5  11.7  11.7   2.3 99.0 99.00
2002 01 16 02 329  7.0  8.4  2.62 11.11  7.33 326 1017.7  11.8  11.7   2.3 99.0 99.00
2002 01 16 03 329  6.8  8.2  2.43 12.50  6.98 315 1018.0  11.7  11.7   4.3 99.0 99.00
2002 01 16 04 335  6.4  7.6  2.60 11.11  7.52 324 1018.6  11.8  11.6   4.6 99.0 99.00
2002 01 16 05 328  5.6  7.1  2.46 11.11  7.63 317 1018.1  11.5  11.6   6.5 99.0 99.00
2002 01 16 06 337  4.0  5.2  2.17 11.11  7.32 323 1018.7  11.4  11.5   6.0 99.0 99.00
2002 01 16 07 348  3.9  4.6  2.45 10.00  8.11 320 1019.0  11.4  11.5   6.1 99.0 99.00
2002 01 16 08   8  2.7  3.7  2.40 10.00  8.03 325 1019.0  10.7  11.4   5.8 99.0 99.00
2002 01 16 09 342  2.3  3.5  2.65 11.11  8.50 320 1019.2  11.0  11.4   5.1 99.0 99.00
2002 01 16 10  53  3.0  4.2  2.81 11.11  8.58 318 1019.6  10.6  11.4   5.9 99.0 99.00
2002 01 16 11  92  2.5  4.6  2.92 11.11  8.60 323 1019.6  10.3  11.4   5.3 99.0 99.00
2002 01 16 12  25  2.2  2.9  2.78 11.11  8.51 320 1019.4  10.2  11.4   5.6 99.0 99.00
2002 01 16 13  41  3.6  4.6  2.93 11.11  8.61 318 1019.2   9.8  11.4   5.3 99.0 99.00
2002 01 16 14  16  4.9  6.1  2.64 11.11  8.06 323 1019.7   9.4  11.4   4.8 99.0 99.00
2002 01 16 15  15  6.4  8.4  2.91 11.11  8.11 324 1019.8  10.6  11.5   2.7 99.0 99.00
2002 01 16 16 354  8.3 10.2  2.70 11.11  7.65 320 1020.3  11.4  11.5  -1.4 99.0 99.00
2002 01 16 17 337  9.1 10.9  2.64 11.11  7.23 319 1020.5  11.7  11.5  -2.1 99.0 99.00
2002 01 16 18 340  8.1  9.8  2.59 11.11  7.43 322 1021.2  11.4  11.5  -3.2 99.0 99.00
2002 01 16 19 336  8.7 10.5  2.63 11.11  7.30 323 1021.7  11.5  11.5  -0.7 99.0 99.00
2002 01 16 20 338  8.5 10.4  2.88 11.11  7.81 324 1021.4  11.3  11.5  -1.4 99.0 99.00
2002 01 16 21 353  8.8 11.3  2.44 11.11  7.28 318 1021.0  11.8  11.5  -1.7 99.0 99.00
2002 01 16 22  84  3.2  4.6  2.95 11.11  7.75 327 1021.1  10.6  11.6   0.8 99.0 99.00
2002 01 16 23  57  3.0  4.4  2.64 11.11  7.65 323 1020.8  10.5  11.5   0.4 99.0 99.00
2002 01 17 00  45  1.7  2.8  2.83 11.11  8.11 324 1021.0  11.0  11.4   0.6 99.0 99.00
2002 01 17 01  50  1.5  2.6  2.54 11.11  7.90 325 1021.6  11.0  11.5   1.4 99.0 99.00
2002 01 17 02 100  2.0  3.2  2.38 11.11  7.86 318 1022.0  10.6  11.5   1.4 99.0 99.00
2002 01 17 03  53  1.1  2.1  2.55 11.11  8.15 319 1022.7  10.7  11.5   1.5 99.0 99.00
2002 01 17 04  71  1.9  3.4  2.31 11.11  8.02 316 1022.8  11.1  11.5   2.4 99.0 99.00
2002 01 17 05  40  2.5  3.3  2.32 10.00  8.33 315 1022.8  11.3  11.5   3.4 99.0 99.00
2002 01 17 06  83  3.1  4.1  2.48 11.11  8.49 313 1022.8  11.0  11.5   3.8 99.0 99.00
2002 01 17 07  81  2.9  4.2  2.18 16.67  7.95 306 1023.7  10.8  11.5   3.5 99.0 99.00
2002 01 17 08  73  1.5  2.5  2.22 16.67  8.43 303 1023.7  10.7  11.5   3.5 99.0 99.00
2002 01 17 09 349  1.4  2.2  2.25 16.67  8.82 304 1023.8  10.7  11.4   3.6 99.0 99.00
2002 01 17 10  59  2.4  3.4  2.49 11.11  8.83 321 1023.5  10.6  11.4   5.1 99.0 99.00
2002 01 17 11  57  2.7  3.7  2.25 16.67  8.59 301 1023.5   9.8  11.4   5.6 99.0 99.00
2002 01 17 12  29  1.5  2.6  2.34 16.67  8.64 316 1023.3   9.8  11.4   5.2 99.0 99.00
2002 01 17 13  21  2.1  3.1  2.56 10.00  8.48 329 1022.9  10.0  11.4   5.4 99.0 99.00
2002 01 17 14 321  7.2  8.8  2.69 11.11  7.88 325 1022.7  11.8  11.4   8.0 99.0 99.00
2002 01 17 15 320  7.8  9.7  2.69 11.11  7.40 321 1022.7  11.8  11.4   7.4 99.0 99.00
2002 01 17 16 309  8.9 11.6  3.01 10.00  7.19 328 1022.6  11.8  11.5   8.0 99.0 99.00
2002 01 17 17 302  8.8 10.6  3.40  9.09  7.74 322 1022.5  11.7  11.5   7.7 99.0 99.00
2002 01 17 18 301 10.1 12.7  3.00 10.00  7.10 322 1022.6  11.7  11.5   5.8 99.0 99.00
2002 01 17 19 308 10.1 12.2  2.91 10.00  6.68 320 1022.6  11.1  11.5   4.6 99.0 99.00
2002 01 17 20 309 10.1 11.8  2.78 10.00  6.62 317 1022.1  11.1  11.5   5.9 99.0 99.00
2002 01 17 21 315  8.2  9.9  2.94 10.00  7.13 322 1021.1  11.1  11.5   6.0 99.0 99.00
2002 01 17 22 332  9.4 11.4  2.87  9.09  7.14 319 1020.7  11.3  11.5   5.6 99.0 99.00
2002 01 17 23 325 10.1 12.0  2.64  9.09  6.58 317 1021.0  10.9  11.5   4.5 99.0 99.00
2002 01 18 00 334  9.4 11.2  2.63  9.09  7.00 316 1021.2  10.7  11.5   5.0 99.0 99.00
2002 01 18 01 333 11.5 13.9  2.84 10.00  7.10 320 1021.1  10.9  11.4   4.4 99.0 99.00
2002 01 18 02 333 11.0 14.2  2.79 14.29  6.92 300 1021.9  10.6  11.4   4.3 99.0 99.00
2002 01 18 03 343 10.3 12.3  2.99 16.67  7.30 278 1022.2  10.8  11.4   4.0 99.0 99.00
2002 01 18 04 342  6.7  8.6  2.98  9.09  7.61 321 1023.6  10.9  11.4   4.0 99.0 99.00
2002 01 18 05 332  6.3  7.6  2.60 10.00  7.87 320 1024.2  10.8  11.4   4.6 99.0 99.00
2002 01 18 06 335  4.8  5.9  2.68 14.29  8.09 306 1024.4  10.8  11.4   5.6 99.0 99.00
2002 01 18 07 326  4.1  5.2  2.69  9.09  8.08 322 1024.8  11.0  11.3   7.1 99.0 99.00
2002 01 18 08 337  3.7  4.8  2.69 10.00  8.38 325 1025.0  11.0  11.4   8.1 99.0 99.00
2002 01 18 09 325  5.9  7.2  2.42 14.29  7.96 298 1024.5  11.2  11.3   7.5 99.0 99.00
2002 01 18 10 323  6.1  8.4  2.44 14.29  7.86 300 1024.9  11.1  11.3   7.9 99.0 99.00
2002 01 18 11 344  4.5  5.8  2.52 10.00  7.99 322 1025.1  11.0  11.3   7.9 99.0 99.00
2002 01 18 12 338  3.7  5.5  2.84 10.00  7.94 320 1024.9  10.7  11.3   7.9 99.0 99.00
2002 01 18 13 335  4.1  5.8  2.89 10.00  7.99 319 1024.7  10.6  11.3   7.9 99.0 99.00
2002 01 18 14  11  3.0  3.7  2.61  9.09  7.66 318 1024.7  10.3  11.3   7.7 99.0 99.00
2002 01 18 15  54  2.7  3.6  2.59 10.00  7.82 317 1025.4   9.5  11.3   7.3 99.0 99.00
2002 01 18 16  61  1.7  2.8  2.56 10.00  7.83 322 1025.5   9.5  11.3   7.1 99.0 99.00
2002 01 18 17  54  1.4  2.3  2.50 10.00  7.61 324 1025.7  10.2  11.3   6.8 99.0 99.00
2002 01 18 18  10  1.7  2.7  2.38  9.09  7.83 319 1026.4  10.4  11.3   6.9 99.0 99.00
2002 01 18 19  65  2.3  3.3  2.48  9.09  7.84 315 1026.5  10.1  11.4   7.3 99.0 99.00
2002 01 18 20  61  0.8  1.9  2.17  9.09  7.57 318 1025.8  10.1  11.5   7.0 99.0 99.00
2002 01 18 21 275  1.6  2.6  2.32 10.00  7.90 321 1025.1  10.7  11.7   8.0 99.0 99.00
2002 01 18 22 309  5.3  6.4  2.19  9.09  7.76 320 1024.5  11.3  11.7   6.9 99.0 99.00
2002 01 18 23 304  7.0  8.8  2.15  9.09  7.61 321 1024.3  11.5  11.4   6.4 99.0 99.00
2002 01 19 00 310  8.3 10.1  2.02  9.09  6.88 319 1024.1  11.7  11.4   5.4 99.0 99.00
2002 01 19 01 314  9.6 11.0  2.30  9.09  6.75 320 1023.9  11.4  11.3   5.9 99.0 99.00
2002 01 19 02 316  8.9 10.3  2.29 10.00  6.87 325 1024.2  11.4  11.3   6.1 99.0 99.00
2002 01 19 03 315  8.5 10.0  2.06  9.09  6.66 324 1024.6  11.3  11.3   6.7 99.0 99.00
2002 01 19 04 318  7.5  8.8  2.05  9.09  6.74 310 1025.2  11.0  11.1   6.9 99.0 99.00
2002 01 19 05 321  6.2  7.4  2.26  9.09  6.95 319 1025.3  11.0  11.1   7.3 99.0 99.00
2002 01 19 06 318  6.4  7.8  2.10  9.09  6.66 317 1025.3  11.0  11.1   7.5 99.0 99.00
2002 01 19 07 315  5.6  6.7  2.00  9.09  6.72 318 1025.7  11.0  11.1   8.1 99.0 99.00
2002 01 19 08 312  6.1  7.3  2.25  9.09  7.02 316 1025.4  11.0  11.1   7.9 99.0 99.00
2002 01 19 09 314  5.9  7.4  2.10  9.09  6.85 320 1025.2  11.1  11.1   7.9 99.0 99.00
2002 01 19 10 315  7.4  8.7  2.03  9.09  6.94 318 1025.0  11.0  11.1   7.9 99.0 99.00
2002 01 19 11 322  6.9  8.5  2.21  8.33  6.90 315 1024.8  11.0  11.1   7.7 99.0 99.00
2002 01 19 12 317  8.0  9.9  1.96  8.33  6.13 317 1024.1  10.7  11.0   7.3 99.0 99.00
2002 01 19 13 325  7.6  9.2  2.00  8.33  6.35 317 1023.7  10.6  11.0   7.2 99.0 99.00
2002 01 19 14 315  6.5  8.0  2.37  9.09  6.90 316 1023.5  10.4  11.0   6.9 99.0 99.00
2002 01 19 15 315  8.3  9.4  2.32  9.09  6.85 314 1023.5  10.6  11.0   7.0 99.0 99.00
2002 01 19 16 315  9.5 12.0  2.45  8.33  6.68 312 1023.5  10.6  11.1   7.0 99.0 99.00
2002 01 19 17 327  9.7 12.0  2.53  9.09  6.52 314 1023.7  10.6  11.1   7.4 99.0 99.00
2002 01 19 18 321 10.5 12.8  2.67  8.33  6.46 313 1024.1  11.0  11.0   6.5 99.0 99.00
2002 01 19 19 312 13.6 15.8  2.80  8.33  6.35 315 1023.7  11.1  11.1   6.6 99.0 99.00
2002 01 19 20 311 13.1 15.5  3.11  7.14  6.36 318 1023.4  11.0  11.0   6.2 99.0 99.00
2002 01 19 21 311 12.9 15.8  3.13  9.09  6.53 316 1022.1  11.0  11.0   5.2 99.0 99.00
2002 01 19 22 310 11.6 14.4  3.13  9.09  6.42 320 1021.7  11.0  11.1   5.3 99.0 99.00
2002 01 19 23 313 13.2 16.7  3.26  9.09  6.42 321 1020.9  10.9  11.1   4.3 99.0 99.00
2002 01 20 00 320 12.7 15.5  3.89  9.09  6.88 320 1021.0  10.7  11.1   5.7 99.0 99.00
2002 01 20 01 318 11.7 14.1  3.78  9.09  6.85 320 1021.0  10.6  11.1   5.4 99.0 99.00
2002 01 20 02 324 11.8 14.1  3.44  9.09  6.58 324 1021.5  10.5  11.0   5.6 99.0 99.00
2002 01 20 03 325 11.1 13.4  3.43  9.09  6.78 320 1022.0  10.7  11.0   5.9 99.0 99.00
2002 01 20 04 322 10.6 12.7  3.60  9.09  6.99 323 1022.0  10.6  11.0   6.8 99.0 99.00
2002 01 20 05 322 11.0 12.9  3.67  9.09  6.99 323 1022.1  10.7  10.8   6.4 99.0 99.00
2002 01 20 06 323 10.9 13.0  3.29  9.09  6.91 322 1022.5  10.9  10.7   6.7 99.0 99.00
2002 01 20 07 325 10.4 12.1  3.14  9.09  6.72 319 1023.1  11.0  10.7   7.6 99.0 99.00
2002 01 20 08 319 10.0 12.5  3.19  9.09  6.83 318 1022.8  10.9  10.6   7.2 99.0 99.00
2002 01 20 09 324  9.6 11.2  2.98  9.09  6.57 324 1022.7  10.9  10.6   6.6 99.0 99.00
2002 01 20 10 319  8.6 10.2  3.00  9.09  6.86 316 1023.1  10.9  10.6   6.7 99.0 99.00
2002 01 20 11 318  8.5 10.5  2.67  9.09  6.60 314 1023.6  10.8  10.6   6.9 99.0 99.00
2002 01 20 12 322  8.3 10.4  2.60  9.09  6.52 314 1023.6  10.8  10.6   6.9 99.0 99.00
2002 01 20 13 321  8.1  9.8  2.48  9.09  6.55 313 1023.6  10.7  10.6   7.4 99.0 99.00
2002 01 20 14 324  9.3 10.6  2.22  9.09  6.46 310 1023.8  10.6  10.6   6.8 99.0 99.00
2002 01 20 15 324  8.9 10.5  2.59  9.09  6.65 310 1024.2  10.5  10.6   6.5 99.0 99.00
2002 01 20 16 328  7.9  9.3  2.48  9.09  6.67 313 1024.9  10.6  10.6   6.7 99.0 99.00
2002 01 20 17 336  7.5  9.4  2.44  9.09  6.48 322 1025.3  10.6  10.6   6.9 99.0 99.00
2002 01 20 18 333  7.8  9.5  2.50 12.50  6.78 303 1025.7  10.6  10.6   6.4 99.0 99.00
2002 01 20 19 325  9.0 11.0  2.60  9.09  6.58 317 1025.9  10.9  10.6   5.9 99.0 99.00
