#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 07 16 06 00 300  5.7 99.0 99.00 99.00 99.00 999 1015.1  12.8 999.0 999.0 99.0 99.00
2007 07 16 08 00 300  6.7 99.0 99.00 99.00 99.00 999 1014.8  12.4 999.0 999.0 99.0 99.00
2007 07 16 10 00 300  8.8 99.0 99.00 99.00 99.00 999 1014.4  12.4 999.0 999.0 99.0 99.00
2007 07 16 11 00 300  7.2 99.0 99.00 99.00 99.00 999 1014.2  12.3 999.0 999.0 99.0 99.00
2007 07 16 14 00 310  7.7 99.0 99.00 99.00 99.00 999 1014.9  12.5 999.0 999.0 99.0 99.00
2007 07 16 15 00 310  6.7 99.0 99.00 99.00 99.00 999 1015.3  12.6 999.0 999.0 99.0 99.00
2007 07 16 18 00 290  6.2 99.0 99.00 99.00 99.00 999 1015.7  12.6 999.0 999.0 99.0 99.00
2007 07 16 19 00 280  7.7 99.0 99.00 99.00 99.00 999 1015.3  12.5 999.0 999.0 99.0 99.00
2007 07 16 20 00 280  8.2 99.0 99.00 99.00 99.00 999 1015.0  12.5 999.0 999.0 99.0 99.00
2007 07 16 21 00 280  9.3 99.0 99.00 99.00 99.00 999 1014.4  12.5 999.0 999.0 99.0 99.00
2007 07 16 22 00 270  9.3 99.0 99.00 99.00 99.00 999 1014.4  12.7 999.0 999.0 99.0 99.00
2007 07 16 23 00 280  9.8 99.0 99.00 99.00 99.00 999 1014.1  12.8 999.0 999.0 99.0 99.00
2007 07 17 00 00 270 11.3 99.0 99.00 99.00 99.00 999 1013.6  12.8 999.0 999.0 99.0 99.00
2007 07 17 01 00 280 11.3 99.0 99.00 99.00 99.00 999 1013.2  12.7 999.0 999.0 99.0 99.00
2007 07 17 02 00 280  9.8 99.0 99.00 99.00 99.00 999 1012.9  12.8 999.0 999.0 99.0 99.00
2007 07 17 03 00 280 10.8 99.0 99.00 99.00 99.00 999 1013.3  12.9 999.0 999.0 99.0 99.00
2007 07 17 04 00 290  8.8 99.0 99.00 99.00 99.00 999 1014.0  13.2 999.0 999.0 99.0 99.00
2007 07 17 05 00 320  5.7 99.0 99.00 99.00 99.00 999 1014.7  13.0 999.0 999.0 99.0 99.00
2007 07 17 06 00 330  4.1 99.0 99.00 99.00 99.00 999 1014.8  12.8 999.0 999.0 99.0 99.00
2007 07 17 07 00 310  3.6 99.0 99.00 99.00 99.00 999 1014.7  12.9 999.0 999.0 99.0 99.00
2007 07 17 08 00 340  1.0 99.0 99.00 99.00 99.00 999 1014.5  12.2 999.0 999.0 99.0 99.00
2007 07 17 09 00 300  1.5 99.0 99.00 99.00 99.00 999 1014.3  12.1 999.0 999.0 99.0 99.00
2007 07 17 10 00  20  1.0 99.0 99.00 99.00 99.00 999 1013.8  12.0 999.0 999.0 99.0 99.00
2007 07 17 11 00   0  0.0 99.0 99.00 99.00 99.00 999 1014.1  12.1 999.0 999.0 99.0 99.00
2007 07 17 12 00 280  1.0 99.0 99.00 99.00 99.00 999 1014.2  11.9 999.0 999.0 99.0 99.00
2007 07 17 13 00   0  0.0 99.0 99.00 99.00 99.00 999 1014.3  11.8 999.0 999.0 99.0 99.00
2007 07 17 14 00   0  0.0 99.0 99.00 99.00 99.00 999 1014.5  12.4 999.0 999.0 99.0 99.00
2007 07 17 15 00 100  1.0 99.0 99.00 99.00 99.00 999 1014.9  13.0 999.0 999.0 99.0 99.00
2007 07 17 16 00   0  0.0 99.0 99.00 99.00 99.00 999 1015.4  13.2 999.0 999.0 99.0 99.00
2007 07 17 17 00   0  0.0 99.0 99.00 99.00 99.00 999 1015.4  14.4 999.0 999.0 99.0 99.00
2007 07 17 18 00 200  1.5 99.0 99.00 99.00 99.00 999 1015.3  13.3 999.0 999.0 99.0 99.00
2007 07 17 19 00 220  2.1 99.0 99.00 99.00 99.00 999 1014.9  14.0 999.0 999.0 99.0 99.00
2007 07 17 20 00 220  2.1 99.0 99.00 99.00 99.00 999 1014.7  14.4 999.0 999.0 99.0 99.00
2007 07 17 21 00 260  3.6 99.0 99.00 99.00 99.00 999 1014.4  14.2 999.0 999.0 99.0 99.00
2007 07 17 22 00 260  4.1 99.0 99.00 99.00 99.00 999 1013.7  14.3 999.0 999.0 99.0 99.00
2007 07 17 23 00 260  3.6 99.0 99.00 99.00 99.00 999 1013.1  14.3 999.0 999.0 99.0 99.00
2007 07 18 00 00 250  4.6 99.0 99.00 99.00 99.00 999 1012.6  14.4 999.0 999.0 99.0 99.00
2007 07 18 01 00 250  4.1 99.0 99.00 99.00 99.00 999 1012.4  14.1 999.0 999.0 99.0 99.00
2007 07 18 02 00 240  3.6 99.0 99.00 99.00 99.00 999 1012.2  14.0 999.0 999.0 99.0 99.00
2007 07 18 03 00 240  3.1 99.0 99.00 99.00 99.00 999 1012.4  13.6 999.0 999.0 99.0 99.00
2007 07 18 04 00 250  4.1 99.0 99.00 99.00 99.00 999 1012.9  13.1 999.0 999.0 99.0 99.00
2007 07 18 05 00 260  4.1 99.0 99.00 99.00 99.00 999 1013.6  13.2 999.0 999.0 99.0 99.00
2007 07 18 06 00 280  2.1 99.0 99.00 99.00 99.00 999 1014.2  14.0 999.0 999.0 99.0 99.00
2007 07 18 07 00 180  1.0 99.0 99.00 99.00 99.00 999 1014.2  13.6 999.0 999.0 99.0 99.00
2007 07 18 08 00 210  1.5 99.0 99.00 99.00 99.00 999 1014.1  13.9 999.0 999.0 99.0 99.00
2007 07 18 09 00   0  0.0 99.0 99.00 99.00 99.00 999 1013.9  14.0 999.0 999.0 99.0 99.00
2007 07 18 10 00   0  0.0 99.0 99.00 99.00 99.00 999 1013.5  13.0 999.0 999.0 99.0 99.00
2007 07 18 11 00 290  2.1 99.0 99.00 99.00 99.00 999 1013.2  13.0 999.0 999.0 99.0 99.00
2007 07 18 12 00   0  0.0 99.0 99.00 99.00 99.00 999 1013.6  13.3 999.0 999.0 99.0 99.00
2007 07 18 13 00  70  1.5 99.0 99.00 99.00 99.00 999 1013.9  13.6 999.0 999.0 99.0 99.00
2007 07 18 14 00 340  1.0 99.0 99.00 99.00 99.00 999 1014.3  13.2 999.0 999.0 99.0 99.00
2007 07 18 15 00   0  0.0 99.0 99.00 99.00 99.00 999 1015.3  13.6 999.0 999.0 99.0 99.00
2007 07 18 16 00   0  0.0 99.0 99.00 99.00 99.00 999 1016.1  14.2 999.0 999.0 99.0 99.00
2007 07 18 17 00   0  0.0 99.0 99.00 99.00 99.00 999 1015.3  14.4 999.0 999.0 99.0 99.00
2007 07 18 18 00 200  2.1 99.0 99.00 99.00 99.00 999 1015.8  13.6 999.0 999.0 99.0 99.00
2007 07 18 19 00 190  2.6 99.0 99.00 99.00 99.00 999 1016.8  13.9 999.0 999.0 99.0 99.00
2007 07 18 20 00 220  1.5 99.0 99.00 99.00 99.00 999 1016.6  14.8 999.0 999.0 99.0 99.00
2007 07 18 21 00 270  2.6 99.0 99.00 99.00 99.00 999 1016.4  15.0 999.0 999.0 99.0 99.00
2007 07 18 22 00 270  3.1 99.0 99.00 99.00 99.00 999 1015.7  14.9 999.0 999.0 99.0 99.00
2007 07 18 23 00 270  4.6 99.0 99.00 99.00 99.00 999 1014.9  15.2 999.0 999.0 99.0 99.00
2007 07 19 00 00 280  5.1 99.0 99.00 99.00 99.00 999 1014.4  15.1 999.0 999.0 99.0 99.00
2007 07 19 01 00 270  7.2 99.0 99.00 99.00 99.00 999 1013.9  15.2 999.0 999.0 99.0 99.00
2007 07 19 02 00 280  8.2 99.0 99.00 99.00 99.00 999 1014.0  14.9 999.0 999.0 99.0 99.00
2007 07 19 03 00 290  7.7 99.0 99.00 99.00 99.00 999 1014.1  14.6 999.0 999.0 99.0 99.00
2007 07 19 04 00 290  6.7 99.0 99.00 99.00 99.00 999 1014.3  14.4 999.0 999.0 99.0 99.00
2007 07 19 05 00 300  5.1 99.0 99.00 99.00 99.00 999 1014.7  14.2 999.0 999.0 99.0 99.00
2007 07 19 06 00 300  6.2 99.0 99.00 99.00 99.00 999 1015.0  14.5 999.0 999.0 99.0 99.00
2007 07 19 07 00 310  5.1 99.0 99.00 99.00 99.00 999 1015.4  14.5 999.0 999.0 99.0 99.00
2007 07 19 08 00 340  3.6 99.0 99.00 99.00 99.00 999 1015.4  13.4 999.0 999.0 99.0 99.00
2007 07 19 09 00 330  1.5 99.0 99.00 99.00 99.00 999 1015.2  13.3 999.0 999.0 99.0 99.00
2007 07 19 10 00 340  1.5 99.0 99.00 99.00 99.00 999 1015.3  12.7 999.0 999.0 99.0 99.00
2007 07 19 11 00 300  2.6 99.0 99.00 99.00 99.00 999 1015.0  12.9 999.0 999.0 99.0 99.00
2007 07 19 12 00 290  4.1 99.0 99.00 99.00 99.00 999 1015.1  13.0 999.0 999.0 99.0 99.00
2007 07 19 13 00 290  3.1 99.0 99.00 99.00 99.00 999 1015.3  13.2 999.0 999.0 99.0 99.00
2007 07 19 14 00 310  4.1 99.0 99.00 99.00 99.00 999 1015.6  13.0 999.0 999.0 99.0 99.00
2007 07 19 15 00 320  3.1 99.0 99.00 99.00 99.00 999 1015.7  13.1 999.0 999.0 99.0 99.00
2007 07 19 16 00 320  3.6 99.0 99.00 99.00 99.00 999 1015.8  13.3 999.0 999.0 99.0 99.00
2007 07 19 17 00 300  4.6 99.0 99.00 99.00 99.00 999 1015.6  13.6 999.0 999.0 99.0 99.00
2007 07 19 18 00 290  6.7 99.0 99.00 99.00 99.00 999 1015.4  13.8 999.0 999.0 99.0 99.00
2007 07 19 19 00 290  7.7 99.0 99.00 99.00 99.00 999 1015.3  13.7 999.0 999.0 99.0 99.00
2007 07 19 20 00 290  7.7 99.0 99.00 99.00 99.00 999 1014.6  13.7 999.0 999.0 99.0 99.00
2007 07 19 21 00 290  8.8 99.0 99.00 99.00 99.00 999 1014.0  13.9 999.0 999.0 99.0 99.00
2007 07 19 22 00 290  9.8 99.0 99.00 99.00 99.00 999 1013.7  14.0 999.0 999.0 99.0 99.00
2007 07 19 23 00 290 10.3 99.0 99.00 99.00 99.00 999 1013.3  14.0 999.0 999.0 99.0 99.00
2007 07 20 00 00 290 10.3 99.0 99.00 99.00 99.00 999 1012.5  14.2 999.0 999.0 99.0 99.00
2007 07 20 01 00 290 11.8 99.0 99.00 99.00 99.00 999 1012.1  14.2 999.0 999.0 99.0 99.00
2007 07 20 02 00 290 11.3 99.0 99.00 99.00 99.00 999 1012.3  14.1 999.0 999.0 99.0 99.00
2007 07 20 03 00 290 10.8 99.0 99.00 99.00 99.00 999 1012.5  13.8 999.0 999.0 99.0 99.00
2007 07 20 04 00 290  9.3 99.0 99.00 99.00 99.00 999 1012.9  13.4 999.0 999.0 99.0 99.00
2007 07 20 05 00 290  8.2 99.0 99.00 99.00 99.00 999 1013.5  13.5 999.0 999.0 99.0 99.00
2007 07 20 06 00 310  6.2 99.0 99.00 99.00 99.00 999 1014.0  13.3 999.0 999.0 99.0 99.00
2007 07 20 07 00 310  5.1 99.0 99.00 99.00 99.00 999 1014.0  12.8 999.0 999.0 99.0 99.00
2007 07 20 08 00 290  4.1 99.0 99.00 99.00 99.00 999 1013.9  12.7 999.0 999.0 99.0 99.00
2007 07 20 09 00 300  6.2 99.0 99.00 99.00 99.00 999 1013.8  13.0 999.0 999.0 99.0 99.00
2007 07 20 10 00 320  3.1 99.0 99.00 99.00 99.00 999 1014.0  12.5 999.0 999.0 99.0 99.00
2007 07 20 11 00 290  3.6 99.0 99.00 99.00 99.00 999 1013.7  12.8 999.0 999.0 99.0 99.00
2007 07 20 12 00 310  3.1 99.0 99.00 99.00 99.00 999 1013.9  12.4 999.0 999.0 99.0 99.00
2007 07 20 13 00 320  2.1 99.0 99.00 99.00 99.00 999 1014.4  12.6 999.0 999.0 99.0 99.00
2007 07 20 14 00 290  1.5 99.0 99.00 99.00 99.00 999 1014.7  13.0 999.0 999.0 99.0 99.00
2007 07 20 15 00 300  0.5 99.0 99.00 99.00 99.00 999 1015.2  13.0 999.0 999.0 99.0 99.00
2007 07 20 16 00   0  0.0 99.0 99.00 99.00 99.00 999 1015.5  14.0 999.0 999.0 99.0 99.00
2007 07 20 17 00 310  3.6 99.0 99.00 99.00 99.00 999 1015.5  13.2 999.0 999.0 99.0 99.00
2007 07 20 18 00 290  3.6 99.0 99.00 99.00 99.00 999 1015.6  13.6 999.0 999.0 99.0 99.00
2007 07 20 19 00 280  5.7 99.0 99.00 99.00 99.00 999 1015.4  13.6 999.0 999.0 99.0 99.00
2007 07 20 20 00 280  6.2 99.0 99.00 99.00 99.00 999 1015.1  13.8 999.0 999.0 99.0 99.00
2007 07 20 21 00 280  7.2 99.0 99.00 99.00 99.00 999 1014.6  13.9 999.0 999.0 99.0 99.00
2007 07 20 22 00 280  8.8 99.0 99.00 99.00 99.00 999 1014.1  14.1 999.0 999.0 99.0 99.00
2007 07 20 23 00 280  7.7 99.0 99.00 99.00 99.00 999 1013.8  14.2 999.0 999.0 99.0 99.00
2007 07 21 00 00 280  8.8 99.0 99.00 99.00 99.00 999 1013.6  14.3 999.0 999.0 99.0 99.00
2007 07 21 01 00 290  9.8 99.0 99.00 99.00 99.00 999 1013.2  14.0 999.0 999.0 99.0 99.00
2007 07 21 02 00 290  9.3 99.0 99.00 99.00 99.00 999 1013.1  13.9 999.0 999.0 99.0 99.00
2007 07 21 03 00 300  7.2 99.0 99.00 99.00 99.00 999 1013.5  14.0 999.0 999.0 99.0 99.00
2007 07 21 04 00 320  7.2 99.0 99.00 99.00 99.00 999 1013.7  13.9 999.0 999.0 99.0 99.00
2007 07 21 05 00 310  7.2 99.0 99.00 99.00 99.00 999 1014.4  13.8 999.0 999.0 99.0 99.00
2007 07 21 06 00 320  4.6 99.0 99.00 99.00 99.00 999 1015.0  13.2 999.0 999.0 99.0 99.00
2007 07 21 07 00 320  3.1 99.0 99.00 99.00 99.00 999 1015.1  12.2 999.0 999.0 99.0 99.00
2007 07 21 08 00 290  3.6 99.0 99.00 99.00 99.00 999 1015.2  12.9 999.0 999.0 99.0 99.00
2007 07 21 09 00 280  4.1 99.0 99.00 99.00 99.00 999 1014.8  13.1 999.0 999.0 99.0 99.00
2007 07 21 10 00 290  6.7 99.0 99.00 99.00 99.00 999 1014.8  13.2 999.0 999.0 99.0 99.00
2007 07 21 11 00 300  6.2 99.0 99.00 99.00 99.00 999 1015.2  13.0 999.0 999.0 99.0 99.00
2007 07 21 12 00 290  4.6 99.0 99.00 99.00 99.00 999 1015.3  13.0 999.0 999.0 99.0 99.00
2007 07 21 13 00 310  4.6 99.0 99.00 99.00 99.00 999 1015.7  12.4 999.0 999.0 99.0 99.00
2007 07 21 14 00 320  3.1 99.0 99.00 99.00 99.00 999 1016.1  12.3 999.0 999.0 99.0 99.00
2007 07 21 15 00 320  3.1 99.0 99.00 99.00 99.00 999 1016.7  12.4 999.0 999.0 99.0 99.00
2007 07 21 16 00 330  2.1 99.0 99.00 99.00 99.00 999 1017.1  12.7 999.0 999.0 99.0 99.00
2007 07 21 17 00 300  3.6 99.0 99.00 99.00 99.00 999 1016.8  13.6 999.0 999.0 99.0 99.00
2007 07 21 18 00 290  4.6 99.0 99.00 99.00 99.00 999 1017.0  14.2 999.0 999.0 99.0 99.00
2007 07 22 03 00 300  8.8 99.0 99.00 99.00 99.00 999 1015.1  14.9 999.0 999.0 99.0 99.00
2007 07 22 04 00 310  8.8 99.0 99.00 99.00 99.00 999 1015.6  14.2 999.0 999.0 99.0 99.00
2007 07 22 05 00 310  5.1 99.0 99.00 99.00 99.00 999 1016.7  13.4 999.0 999.0 99.0 99.00
2007 07 22 06 00 310  3.6 99.0 99.00 99.00 99.00 999 1016.8  13.1 999.0 999.0 99.0 99.00
2007 07 22 07 00 310  4.6 99.0 99.00 99.00 99.00 999 1017.2  13.8 999.0 999.0 99.0 99.00
2007 07 22 08 00 310  4.6 99.0 99.00 99.00 99.00 999 1017.5  13.3 999.0 999.0 99.0 99.00
2007 07 22 09 00 280  5.1 99.0 99.00 99.00 99.00 999 1016.9  13.6 999.0 999.0 99.0 99.00
2007 07 22 10 00 310  4.6 99.0 99.00 99.00 99.00 999 1016.8  13.2 999.0 999.0 99.0 99.00
2007 07 22 11 00 320  4.6 99.0 99.00 99.00 99.00 999 1016.9  13.0 999.0 999.0 99.0 99.00
2007 07 22 12 00 310  2.6 99.0 99.00 99.00 99.00 999 1016.8  12.8 999.0 999.0 99.0 99.00
2007 07 22 13 00 320  2.6 99.0 99.00 99.00 99.00 999 1017.0  12.3 999.0 999.0 99.0 99.00
2007 07 22 14 00 310  4.1 99.0 99.00 99.00 99.00 999 1017.6  12.7 999.0 999.0 99.0 99.00
2007 07 22 15 00 300  5.1 99.0 99.00 99.00 99.00 999 1018.8  13.3 999.0 999.0 99.0 99.00
2007 07 22 16 00 300  4.6 99.0 99.00 99.00 99.00 999 1018.3  13.5 999.0 999.0 99.0 99.00
2007 07 22 17 00 300  5.7 99.0 99.00 99.00 99.00 999 1017.9  13.8 999.0 999.0 99.0 99.00
2007 07 22 18 00 320  6.2 99.0 99.00 99.00 99.00 999 1017.7  13.9 999.0 999.0 99.0 99.00
2007 07 22 19 00 300  6.7 99.0 99.00 99.00 99.00 999 1017.5  14.9 999.0 999.0 99.0 99.00
2007 07 22 20 00 290  6.7 99.0 99.00 99.00 99.00 999 1017.2  14.7 999.0 999.0 99.0 99.00
2007 07 22 21 00 290  6.7 99.0 99.00 99.00 99.00 999 1016.9  14.6 999.0 999.0 99.0 99.00
2007 07 22 22 00 290  8.8 99.0 99.00 99.00 99.00 999 1016.3  14.5 999.0 999.0 99.0 99.00
2007 07 22 23 00 290  8.8 99.0 99.00 99.00 99.00 999 1015.4  14.5 999.0 999.0 99.0 99.00
2007 07 23 00 00 280 11.3 99.0 99.00 99.00 99.00 999 1014.9  14.4 999.0 999.0 99.0 99.00
2007 07 23 01 00 280 11.3 99.0 99.00 99.00 99.00 999 1014.5  14.3 999.0 999.0 99.0 99.00
2007 07 23 02 00 300 10.3 99.0 99.00 99.00 99.00 999 1014.8  14.0 999.0 999.0 99.0 99.00
2007 07 23 03 00 310 10.3 99.0 99.00 99.00 99.00 999 1015.0  13.8 999.0 999.0 99.0 99.00
2007 07 23 04 00 330  5.1 99.0 99.00 99.00 99.00 999 1015.9  13.3 999.0 999.0 99.0 99.00
2007 07 23 05 00 310  6.2 99.0 99.00 99.00 99.00 999 1016.4  13.7 999.0 999.0 99.0 99.00
2007 07 23 06 00 320  5.1 99.0 99.00 99.00 99.00 999 1016.8  13.9 999.0 999.0 99.0 99.00
2007 07 23 07 00 300  3.1 99.0 99.00 99.00 99.00 999 1016.6  13.7 999.0 999.0 99.0 99.00
2007 07 23 08 00 300  7.2 99.0 99.00 99.00 99.00 999 1016.4  13.3 999.0 999.0 99.0 99.00
2007 07 23 09 00 290  5.1 99.0 99.00 99.00 99.00 999 1015.9  13.0 999.0 999.0 99.0 99.00
2007 07 23 10 00 330  2.1 99.0 99.00 99.00 99.00 999 1016.4  13.3 999.0 999.0 99.0 99.00
2007 07 23 11 00 290  5.1 99.0 99.00 99.00 99.00 999 1015.6  13.1 999.0 999.0 99.0 99.00
2007 07 23 12 00 290  4.6 99.0 99.00 99.00 99.00 999 1015.6  13.1 999.0 999.0 99.0 99.00
2007 07 23 13 00 330  3.1 99.0 99.00 99.00 99.00 999 1015.6  12.4 999.0 999.0 99.0 99.00
2007 07 23 14 00  10  1.0 99.0 99.00 99.00 99.00 999 1016.0  12.2 999.0 999.0 99.0 99.00
2007 07 23 15 00 350  1.5 99.0 99.00 99.00 99.00 999 1016.6  12.6 999.0 999.0 99.0 99.00
2007 07 23 16 00 290  2.6 99.0 99.00 99.00 99.00 999 1017.1  12.9 999.0 999.0 99.0 99.00
2007 07 23 17 00 290  4.1 99.0 99.00 99.00 99.00 999 1017.1  13.4 999.0 999.0 99.0 99.00
2007 07 23 18 00 270  3.1 99.0 99.00 99.00 99.00 999 1016.9  13.9 999.0 999.0 99.0 99.00
2007 07 23 19 00 280  6.2 99.0 99.00 99.00 99.00 999 1016.2  14.2 999.0 999.0 99.0 99.00
2007 07 23 20 00 280  5.1 99.0 99.00 99.00 99.00 999 1015.8  14.2 999.0 999.0 99.0 99.00
2007 07 23 21 00 280  5.7 99.0 99.00 99.00 99.00 999 1015.3  14.4 999.0 999.0 99.0 99.00
2007 07 23 22 00 290  7.7 99.0 99.00 99.00 99.00 999 1014.6  14.5 999.0 999.0 99.0 99.00
2007 07 23 23 00 290  6.7 99.0 99.00 99.00 99.00 999 1014.2  14.6 999.0 999.0 99.0 99.00
2007 07 24 00 00 290  9.3 99.0 99.00 99.00 99.00 999 1013.0  14.8 999.0 999.0 99.0 99.00
2007 07 24 01 00 300  8.8 99.0 99.00 99.00 99.00 999 1012.6  14.8 999.0 999.0 99.0 99.00
2007 07 24 02 00 300  8.8 99.0 99.00 99.00 99.00 999 1012.6  14.8 999.0 999.0 99.0 99.00
2007 07 24 03 00 310  8.8 99.0 99.00 99.00 99.00 999 1013.0  14.4 999.0 999.0 99.0 99.00
2007 07 24 04 00 310  8.2 99.0 99.00 99.00 99.00 999 1013.8  14.5 999.0 999.0 99.0 99.00
2007 07 24 05 00 310  7.2 99.0 99.00 99.00 99.00 999 1014.5  14.4 999.0 999.0 99.0 99.00
2007 07 24 06 00 290  6.2 99.0 99.00 99.00 99.00 999 1014.5  14.1 999.0 999.0 99.0 99.00
2007 07 24 07 00 300  5.7 99.0 99.00 99.00 99.00 999 1014.7  14.1 999.0 999.0 99.0 99.00
2007 07 24 08 00 290  5.7 99.0 99.00 99.00 99.00 999 1014.3  14.0 999.0 999.0 99.0 99.00
2007 07 24 09 00 300  8.2 99.0 99.00 99.00 99.00 999 1013.9  13.5 999.0 999.0 99.0 99.00
2007 07 24 10 00 300  6.2 99.0 99.00 99.00 99.00 999 1013.8  13.6 999.0 999.0 99.0 99.00
2007 07 24 11 00 300  8.2 99.0 99.00 99.00 99.00 999 1013.2  13.6 999.0 999.0 99.0 99.00
2007 07 24 12 00 300  6.7 99.0 99.00 99.00 99.00 999 1013.0  13.4 999.0 999.0 99.0 99.00
2007 07 24 13 00 300  6.2 99.0 99.00 99.00 99.00 999 1013.3  13.4 999.0 999.0 99.0 99.00
2007 07 24 14 00 290  5.7 99.0 99.00 99.00 99.00 999 1013.4  13.2 999.0 999.0 99.0 99.00
2007 07 24 15 00 310  5.1 99.0 99.00 99.00 99.00 999 1013.8  13.4 999.0 999.0 99.0 99.00
2007 07 24 16 00 300  4.6 99.0 99.00 99.00 99.00 999 1013.9  13.3 999.0 999.0 99.0 99.00
2007 07 24 17 00 310  4.6 99.0 99.00 99.00 99.00 999 1013.8  13.3 999.0 999.0 99.0 99.00
2007 07 24 18 00 310  4.1 99.0 99.00 99.00 99.00 999 1014.0  13.7 999.0 999.0 99.0 99.00
2007 07 24 19 00 290  6.2 99.0 99.00 99.00 99.00 999 1013.8  14.0 999.0 999.0 99.0 99.00
2007 07 24 20 00 280  8.2 99.0 99.00 99.00 99.00 999 1013.3  14.1 999.0 999.0 99.0 99.00
2007 07 24 21 00 290  6.7 99.0 99.00 99.00 99.00 999 1013.1  14.1 999.0 999.0 99.0 99.00
2007 07 24 22 00 290  8.8 99.0 99.00 99.00 99.00 999 1012.7  13.9 999.0 999.0 99.0 99.00
2007 07 24 23 00 290  9.3 99.0 99.00 99.00 99.00 999 1012.4  14.0 999.0 999.0 99.0 99.00
2007 07 25 00 00 300  8.8 99.0 99.00 99.00 99.00 999 1012.0  13.9 999.0 999.0 99.0 99.00
2007 07 25 01 00 300  9.3 99.0 99.00 99.00 99.00 999 1011.4  13.8 999.0 999.0 99.0 99.00
2007 07 25 02 00 300 11.3 99.0 99.00 99.00 99.00 999 1011.0  13.6 999.0 999.0 99.0 99.00
2007 07 25 03 00 300 10.8 99.0 99.00 99.00 99.00 999 1011.1  13.2 999.0 999.0 99.0 99.00
2007 07 25 04 00 300 10.3 99.0 99.00 99.00 99.00 999 1011.6  13.1 999.0 999.0 99.0 99.00
2007 07 25 05 00 300  8.8 99.0 99.00 99.00 99.00 999 1012.3  13.0 999.0 999.0 99.0 99.00
2007 07 25 06 00 310  8.8 99.0 99.00 99.00 99.00 999 1012.6  13.0 999.0 999.0 99.0 99.00
2007 07 25 07 00 310  7.2 99.0 99.00 99.00 99.00 999 1012.8  13.0 999.0 999.0 99.0 99.00
2007 07 25 08 00 300  6.7 99.0 99.00 99.00 99.00 999 1012.8  13.0 999.0 999.0 99.0 99.00
2007 07 25 09 00 300  5.7 99.0 99.00 99.00 99.00 999 1012.9  12.8 999.0 999.0 99.0 99.00
2007 07 25 10 00 300  4.6 99.0 99.00 99.00 99.00 999 1012.8  12.7 999.0 999.0 99.0 99.00
2007 07 25 11 00 310  4.6 99.0 99.00 99.00 99.00 999 1012.8  12.7 999.0 999.0 99.0 99.00
2007 07 25 12 00 290  4.1 99.0 99.00 99.00 99.00 999 1012.9  12.6 999.0 999.0 99.0 99.00
2007 07 25 13 00 300  3.6 99.0 99.00 99.00 99.00 999 1013.5  12.4 999.0 999.0 99.0 99.00
2007 07 25 14 00 300  3.1 99.0 99.00 99.00 99.00 999 1013.8  12.4 999.0 999.0 99.0 99.00
2007 07 25 15 00 300  5.1 99.0 99.00 99.00 99.00 999 1014.0  12.3 999.0 999.0 99.0 99.00
2007 07 25 16 00 290  5.1 99.0 99.00 99.00 99.00 999 1014.5  12.5 999.0 999.0 99.0 99.00
2007 07 25 17 00 300  4.1 99.0 99.00 99.00 99.00 999 1014.6  12.9 999.0 999.0 99.0 99.00
2007 07 25 18 00 270  3.6 99.0 99.00 99.00 99.00 999 1014.7  13.1 999.0 999.0 99.0 99.00
2007 07 25 19 00 270  3.6 99.0 99.00 99.00 99.00 999 1015.0  13.3 999.0 999.0 99.0 99.00
2007 07 25 20 00 260  3.6 99.0 99.00 99.00 99.00 999 1014.8  13.6 999.0 999.0 99.0 99.00
2007 07 25 21 00 280  4.6 99.0 99.00 99.00 99.00 999 1014.5  13.8 999.0 999.0 99.0 99.00
2007 07 25 22 00 280  5.7 99.0 99.00 99.00 99.00 999 1013.9  13.9 999.0 999.0 99.0 99.00
2007 07 25 23 00 280  6.2 99.0 99.00 99.00 99.00 999 1013.4  13.9 999.0 999.0 99.0 99.00
2007 07 26 00 00 280  6.2 99.0 99.00 99.00 99.00 999 1012.9  13.7 999.0 999.0 99.0 99.00
2007 07 26 01 00 290  6.7 99.0 99.00 99.00 99.00 999 1012.6  13.4 999.0 999.0 99.0 99.00
2007 07 26 02 00 290  9.8 99.0 99.00 99.00 99.00 999 1012.3  13.2 999.0 999.0 99.0 99.00
2007 07 26 03 00 300  9.8 99.0 99.00 99.00 99.00 999 1012.4  12.9 999.0 999.0 99.0 99.00
2007 07 26 04 00 300  9.3 99.0 99.00 99.00 99.00 999 1012.8  12.8 999.0 999.0 99.0 99.00
2007 07 26 05 00 310  8.2 99.0 99.00 99.00 99.00 999 1013.5  13.0 999.0 999.0 99.0 99.00
2007 07 26 06 00 310  6.7 99.0 99.00 99.00 99.00 999 1013.9  12.9 999.0 999.0 99.0 99.00
2007 07 26 07 00 310  6.7 99.0 99.00 99.00 99.00 999 1014.3  12.8 999.0 999.0 99.0 99.00
2007 07 26 08 00 300  6.2 99.0 99.00 99.00 99.00 999 1014.3  12.8 999.0 999.0 99.0 99.00
2007 07 26 09 00 300  5.7 99.0 99.00 99.00 99.00 999 1014.2  12.7 999.0 999.0 99.0 99.00
2007 07 26 10 00 310  4.1 99.0 99.00 99.00 99.00 999 1014.1  12.8 999.0 999.0 99.0 99.00
