#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 05 23 11 50 343  9.8 11.6  2.59 10.81  6.41 316 1014.2 999.0  11.1 999.0 99.0 99.00
2010 05 23 12 50 343  9.5 11.2  2.75 19.05  6.46 186 1014.3 999.0  11.1 999.0 99.0 99.00
2010 05 23 13 50 337  9.2 11.1  2.80 19.05  6.47 173 1014.6 999.0  11.1 999.0 99.0 99.00
2010 05 23 14 50 338  8.0 10.0  2.75  9.09  6.70 311 1015.2 999.0  11.0 999.0 99.0 99.00
2010 05 23 15 50 336  8.2 10.1  2.87 10.00  6.68 325 1015.6 999.0  11.1 999.0 99.0 99.00
2010 05 23 16 50 329 10.1 12.4  3.03 19.05  7.05 192 1015.6 999.0  11.0 999.0 99.0 99.00
2010 05 23 17 50 328 10.8 12.9  2.82 17.39  6.84 199 1015.9 999.0  11.0 999.0 99.0 99.00
2010 05 23 18 50 327  9.9 12.0  2.98  9.09  6.65 318 1016.2 999.0  11.0 999.0 99.0 99.00
2010 05 23 19 50 323 10.7 13.0  3.19  9.09  6.86 318 1016.3 999.0  11.0 999.0 99.0 99.00
2010 05 23 20 50 328 10.7 13.0  3.04 17.39  6.56 188 1016.6 999.0  11.1 999.0 99.0 99.00
2010 05 23 21 50 323 10.5 13.2  3.32 17.39  6.75 230 1016.7 999.0  11.1 999.0 99.0 99.00
2010 05 23 22 50 324 10.8 12.8  3.14  9.09  6.40 309 1016.6 999.0  11.2 999.0 99.0 99.00
2010 05 23 23 50 327  9.4 11.5  3.09  9.09  6.53 310 1017.0 999.0  11.2 999.0 99.0 99.00
2010 05 24 00 50 319 11.5 14.1  3.24  9.09  6.46 308 1016.7 999.0  11.3 999.0 99.0 99.00
2010 05 24 01 50 326 10.0 12.1  3.25  9.09  6.61 312 1017.1 999.0  11.3 999.0 99.0 99.00
2010 05 24 02 50 323 10.0 12.2  3.05  9.09  6.39 317 1017.2 999.0  11.3 999.0 99.0 99.00
2010 05 24 03 50 321 10.5 12.8  3.05  9.09  6.51 321 1017.1 999.0  11.2 999.0 99.0 99.00
2010 05 24 04 50 321  8.6 10.8  2.86 17.39  6.55 190 1017.5 999.0  11.1 999.0 99.0 99.00
2010 05 24 05 50 323  7.4  9.2  3.00  9.09  6.82 324 1017.9 999.0  10.9 999.0 99.0 99.00
2010 05 24 06 50 324  5.4  6.6  2.84 17.39  6.87 196 1017.9 999.0  10.7 999.0 99.0 99.00
2010 05 24 07 50 319  5.8  7.1  2.90  9.09  6.98 317 1018.0 999.0  10.7 999.0 99.0 99.00
2010 05 24 08 50 313  4.1  5.2  2.54  7.69  6.72 317 1018.0 999.0  10.6 999.0 99.0 99.00
2010 05 24 09 50 305  4.2  5.3  2.42  9.09  6.95 320 1018.0 999.0  10.6 999.0 99.0 99.00
2010 05 24 10 50 309  3.3  3.9  2.10 17.39  6.59 195 1018.0 999.0  10.6 999.0 99.0 99.00
2010 05 24 11 50 293  1.9  2.5  2.29 17.39  7.07 192 1017.9 999.0  10.7 999.0 99.0 99.00
2010 05 24 12 50 288  0.9  1.5  2.11 17.39  6.81 190 1018.0 999.0  10.7 999.0 99.0 99.00
2010 05 24 13 50 287  2.1  2.7  2.14 17.39  6.86 194 1018.4 999.0  10.8 999.0 99.0 99.00
2010 05 24 14 50 240  3.4  3.9  1.99 17.39  6.82 192 1018.5 999.0  10.8 999.0 99.0 99.00
2010 05 24 15 50 201  2.5  3.2  1.87 17.39  6.80 187 1019.1 999.0  10.8 999.0 99.0 99.00
2010 05 24 16 50 187  2.9  3.5  2.04 16.00  7.18 191 1019.4 999.0  10.8 999.0 99.0 99.00
2010 05 24 17 50 196  3.3  4.1  1.89 16.00  6.85 183 1019.7 999.0  11.0 999.0 99.0 99.00
2010 05 24 18 50 198  3.4  4.1  1.69 16.00  6.81 193 1019.8 999.0  11.1 999.0 99.0 99.00
2010 05 24 19 50 186  3.0  3.8  1.69 16.00  6.97 193 1019.9 999.0  11.1 999.0 99.0 99.00
2010 05 24 20 50 190  2.9  3.6  1.50 17.39  6.91 192 1019.7 999.0  11.5 999.0 99.0 99.00
2010 05 24 21 50 203  3.5  4.3  1.42 16.00  6.94 203 1019.5 999.0  11.6 999.0 99.0 99.00
2010 05 24 22 50 187  2.3  3.4  1.41 16.00  7.45 206 1019.1 999.0  11.8 999.0 99.0 99.00
2010 05 25 01 50 180  1.9  2.4  0.90 16.00  6.99 347 1018.4 999.0  12.1 999.0 99.0 99.00
2010 05 25 02 50 180  1.4  2.1  1.23 16.00  7.88 197 1018.4 999.0  11.9 999.0 99.0 99.00
2010 05 25 03 50 180  2.2  2.7  1.15 16.00  7.66 191 1018.1 999.0  11.9 999.0 99.0 99.00
2010 05 25 04 50 180  2.8  3.8  1.19 16.00  8.05 175 1018.0  14.2  11.7 999.0 99.0 99.00
2010 05 25 05 50 180  2.7  3.3  1.17 16.00  7.98 181 1018.0  13.8  11.7 999.0 99.0 99.00
2010 05 25 06 50 180  3.5  3.9  1.14 16.00  7.35 179 1017.7  13.7  11.5 999.0 99.0 99.00
2010 05 25 07 50 180  3.2  4.3  1.27 16.00  7.48 169 1017.2  13.6  11.4 999.0 99.0 99.00
2010 05 25 08 50 180  2.4  3.0  1.38 16.00  7.09 181 1016.8  13.4  11.4 999.0 99.0 99.00
2010 05 25 09 50 180  2.7  3.2  1.30 16.00  6.73 185 1016.6  13.5  11.4 999.0 99.0 99.00
2010 05 25 10 50 180  3.3  3.8  1.52 16.00  7.16 181 1016.0  13.4  11.3 999.0 99.0 99.00
2010 05 25 11 50 180  4.4  5.2  1.48 16.00  7.02 179 1015.7  13.1  11.5 999.0 99.0 99.00
2010 05 25 12 50 180  4.3  5.3  1.43 14.81  7.00 181 1015.6  12.9  11.5 999.0 99.0 99.00
2010 05 25 13 50 180  3.4  4.6  1.55 16.00  6.96 190 1015.8  12.9  11.5 999.0 99.0 99.00
2010 05 25 14 50 180  3.5  4.3  1.48 16.00  7.15 192 1016.0  12.9  11.4 999.0 99.0 99.00
2010 05 25 15 50 180  3.8  4.7  1.47 16.00  7.38 193 1015.9  12.6  11.3 999.0 99.0 99.00
2010 05 25 16 50 180  4.3  5.1  1.51 16.00  7.37 198 1015.7  13.1  11.3 999.0 99.0 99.00
2010 05 25 17 50 180  4.6  5.6  1.56 14.81  7.04 197 1015.4  12.9  11.3 999.0 99.0 99.00
2010 05 25 18 50 180  4.0  5.2  1.66 14.81  7.38 194 1015.6  12.6  11.4 999.0 99.0 99.00
2010 05 25 19 50 184  4.2  4.9  1.56 14.81  7.38 295 1015.8  12.8  11.7 999.0 99.0 99.00
2010 05 25 20 50 186  4.7  6.0  1.81 14.81  7.90 262 1015.6  13.0  11.5 999.0 99.0 99.00
2010 05 25 21 50 177  5.1  6.1  1.71 14.81  7.57 314 1015.3  13.2  11.3 999.0 99.0 99.00
2010 05 25 22 50 171  5.9  7.0  1.80 13.79  7.50 302 1014.7  13.1  11.3 999.0 99.0 99.00
2010 05 25 23 50 180  5.7  6.7  1.79 13.79  7.11 306 1014.3  13.1  11.3 999.0 99.0 99.00
2010 05 26 00 50 177  5.4  6.4  1.96 14.81  7.47 285 1014.1  13.1  11.4 999.0 99.0 99.00
2010 05 26 01 50 166  5.5  6.7  2.27 13.79  7.85 293 1013.8  12.8  11.4 999.0 99.0 99.00
2010 05 26 02 50 166  5.7  7.0  1.99 12.90  7.36 301 1013.8  12.7  11.4 999.0 99.0 99.00
2010 05 26 03 50 164  7.5 10.8  2.05 13.79  7.34 296 1014.0  13.0  11.5 999.0 99.0 99.00
2010 05 26 04 50 160  6.3  7.4  2.21 13.79  7.66 310 1014.5  13.0  11.4 999.0 99.0 99.00
2010 05 26 05 50 169  4.5  5.8  2.15 12.90  7.44 309 1014.9  13.0  11.4 999.0 99.0 99.00
2010 05 26 06 50 176  4.2  5.0  2.17 12.90  7.63 299 1014.7  13.1  11.4 999.0 99.0 99.00
2010 05 26 07 50 184  4.5  5.5  2.17 12.90  7.61 306 1014.8  13.0  11.4 999.0 99.0 99.00
2010 05 26 08 50 177  4.2  6.1  2.19 12.90  7.80 301 1014.6  13.0  11.4 999.0 99.0 99.00
2010 05 26 09 50 183  3.9  4.9  2.23 12.12  7.84 310 1014.7  12.9  11.5 999.0 99.0 99.00
2010 05 26 10 50 187  3.0  3.4  1.87 12.12  7.52 298 1014.2  12.8  11.5 999.0 99.0 99.00
2010 05 26 11 50 200  2.0  2.7  1.86 12.12  8.17 305 1014.2  12.7  11.5 999.0 99.0 99.00
2010 05 26 12 50 255  0.9  1.5  1.85 11.43  7.98 313 1014.2  12.7  11.5 999.0 99.0 99.00
2010 05 26 13 50 244  1.4  2.1  2.03 12.12  8.40 312 1014.4  12.5  11.6 999.0 99.0 99.00
2010 05 26 14 50 204  1.5  2.3  1.90 11.43  8.31 321 1014.7  12.5  11.6 999.0 99.0 99.00
2010 05 26 15 50 240  1.7  2.2  1.96 12.12  8.44 323 1015.0  12.4  11.6 999.0 99.0 99.00
2010 05 26 16 50 300  0.5  1.3  1.94 12.12  8.36 327 1015.1  12.2  11.7 999.0 99.0 99.00
2010 05 26 17 50  74  1.0  1.5  1.80 10.81  8.30 322 1015.2  12.5  12.0 999.0 99.0 99.00
2010 05 26 18 50 148  1.6  3.2  1.81 12.12  8.38 321 1015.3  12.5  12.5 999.0 99.0 99.00
2010 05 26 19 50 209  1.1  1.6  1.99 10.81  8.46 320 1015.0  12.6  12.7 999.0 99.0 99.00
2010 05 26 20 50 199  1.6  2.4  1.83 11.43  8.31 311 1014.9  13.2  12.9 999.0 99.0 99.00
2010 05 26 21 50 212  1.9  2.7  2.08 12.12  8.08 314 1014.7  12.9  13.1 999.0 99.0 99.00
2010 05 26 22 50 217  2.1  2.9  2.05 12.12  8.08 316 1014.4  13.3  13.1 999.0 99.0 99.00
2010 05 26 23 50 190  2.2  2.8  1.93 12.12  8.03 312 1014.2  13.4  13.3 999.0 99.0 99.00
2010 05 27 00 50 201  3.3  4.2  2.15 12.12  8.42 300 1014.0  13.4  13.2 999.0 99.0 99.00
2010 05 27 01 50 208  2.8  3.4  1.89 11.43  7.87 300 1013.7  13.3  13.1 999.0 99.0 99.00
2010 05 27 02 50 214  3.2  3.9  1.91 10.81  8.05 303 1013.7  13.0  13.0 999.0 99.0 99.00
2010 05 27 03 50 219  3.2  3.8  1.86 11.43  8.21 310 1013.7  13.2  12.4 999.0 99.0 99.00
2010 05 27 04 50 199  2.7  3.2  1.95 10.81  8.15 310 1014.1  12.9  12.5 999.0 99.0 99.00
2010 05 27 05 50 193  3.0  3.6  1.92 10.00  8.15 314 1014.1  12.7  12.4 999.0 99.0 99.00
2010 05 27 06 50 178  2.3  3.3  1.94 10.00  8.21 314 1013.8  13.4  12.7 999.0 99.0 99.00
2010 05 27 07 50 193  2.9  3.4  1.99 10.81  8.43 321 1013.6  12.7  12.4 999.0 99.0 99.00
2010 05 27 08 50 199  2.7  3.5  1.78 10.81  8.28 322 1013.6  13.3  12.2 999.0 99.0 99.00
2010 05 27 09 50 165  1.9  3.0  1.86 11.43  8.39 315 1013.4  12.5  12.2 999.0 99.0 99.00
2010 05 27 10 50 160  2.8  3.7  1.86 12.90  8.69 280 1013.6  12.6  12.1 999.0 99.0 99.00
2010 05 27 11 50 136  3.8  5.0  1.75 12.12  8.80 323 1013.6  12.3  12.1 999.0 99.0 99.00
2010 05 27 12 50 147  5.2  6.6  1.84 10.81  8.81 320 1013.5  12.3  12.0 999.0 99.0 99.00
2010 05 27 13 50 142  5.6  6.9  1.89 12.12  8.65 310 1013.4  12.4  12.0 999.0 99.0 99.00
2010 05 27 14 50 147  6.3  7.7  1.83 12.90  7.98 315 1013.6  12.5  12.0 999.0 99.0 99.00
2010 05 27 15 50 158  7.2  9.2  1.87 12.12  7.62 321 1013.7  13.1  12.0 999.0 99.0 99.00
2010 05 27 16 50 170  7.6 10.9  1.90 11.43  7.18 310 1014.2  12.7  11.9 999.0 99.0 99.00
2010 05 27 17 50 175  5.5  6.8  1.83 12.90  6.89 303 1014.5  12.1  11.7 999.0 99.0 99.00
2010 05 27 18 50 169  5.8  7.1  1.94 10.81  7.13 304 1015.1  12.0  11.7 999.0 99.0 99.00
2010 05 27 19 50 167  5.3  6.3  1.85 10.81  7.29 306 1015.2  12.2  11.9 999.0 99.0 99.00
2010 05 27 20 50 165  4.4  5.4  1.79 12.12  7.55 309 1015.6  12.4  12.1 999.0 99.0 99.00
2010 05 27 21 50 175  2.4  3.1  1.94 11.43  7.65 310 1016.0  12.8  12.2 999.0 99.0 99.00
2010 05 27 22 50 184  2.6  3.3  1.92 10.81  7.78 305 1016.1  13.0  12.5 999.0 99.0 99.00
2010 05 27 23 50 188  1.6  2.1  1.80 11.43  7.60 304 1016.0  13.2  12.4 999.0 99.0 99.00
2010 05 28 00 50 261  3.2  3.8  1.86 11.43  7.93 312 1015.9  13.5  12.6 999.0 99.0 99.00
2010 05 28 01 50 266  3.1  3.6  1.89 10.81  8.03 310 1016.0  13.4  13.0 999.0 99.0 99.00
2010 05 28 02 50 278  3.1  3.7  1.68 11.43  7.56 317 1016.4  13.2  12.9 999.0 99.0 99.00
2010 05 28 03 50 289  3.5  4.1  1.61 10.81  7.60 316 1017.0  13.4  12.3 999.0 99.0 99.00
2010 05 28 04 50 312  3.8  4.7  1.76 10.81  7.77 321 1017.6  13.4  12.2 999.0 99.0 99.00
2010 05 28 05 50 312  3.5  4.3  1.58 11.43  7.53 325 1018.1  12.7  12.2 999.0 99.0 99.00
2010 05 28 06 50 315  4.2  5.2  1.58 11.43  7.25 322 1018.5  12.7  12.1 999.0 99.0 99.00
2010 05 28 07 50 313  4.4  5.1  1.56 11.43  7.26 329 1018.9  12.6  12.0 999.0 99.0 99.00
2010 05 28 08 50 323  5.0  6.1  1.44 10.81  7.01 314 1019.0  12.5  11.8 999.0 99.0 99.00
2010 05 28 09 50 323  4.7  5.9  1.54 10.81  7.32 313 1019.1  12.5  11.8 999.0 99.0 99.00
2010 05 28 10 50 326  4.5  5.5  1.56 10.00  7.28 309 1019.6  12.3  11.8 999.0 99.0 99.00
2010 05 28 11 50 323  3.9  4.9  1.60 11.43  7.27 313 1019.9  12.2  11.8 999.0 99.0 99.00
2010 05 28 12 50 331  3.8  4.6  1.59 10.81  7.22 316 1020.3  12.2  11.8 999.0 99.0 99.00
2010 05 28 13 50 352  2.9  3.7  1.63 10.00  7.27 314 1020.7  12.1  11.8 999.0 99.0 99.00
2010 05 28 14 50 341  3.2  4.0  1.55 10.00  7.08 311 1021.2  12.1  11.9 999.0 99.0 99.00
2010 05 28 15 50 342  3.4  4.1  1.49 10.00  6.95 313 1021.7  12.1  11.9 999.0 99.0 99.00
2010 05 28 16 50 355  3.0  3.9  1.50 10.00  6.98 308 1022.3  12.1  12.1 999.0 99.0 99.00
2010 05 28 17 50 340  4.6  5.7  1.49 10.00  6.86 315 1022.7  12.3  12.2 999.0 99.0 99.00
2010 05 28 18 50 329  5.6  6.6  1.49 10.00  7.08 311 1023.2  12.4  12.3 999.0 99.0 99.00
2010 05 28 19 50 326  6.1  7.2  1.49 10.00  6.87 310 1023.3  12.5  12.4 999.0 99.0 99.00
2010 05 28 20 50 321  7.5  8.8  1.27 10.00  5.87 310 1023.4  12.6  12.4 999.0 99.0 99.00
2010 05 28 21 50 316  8.9 10.3  1.46 10.00  5.88 318 1023.1  12.7  12.2 999.0 99.0 99.00
2010 05 28 22 50 322  9.3 11.3  1.39 10.00  5.48 315 1022.9  12.8  12.3 999.0 99.0 99.00
2010 05 28 23 50 326 10.7 12.4  1.63 10.00  5.49 317 1022.5  12.7  12.2 999.0 99.0 99.00
2010 05 29 00 50 327 10.1 11.8  1.71 10.00  5.57 316 1022.2  12.7  12.0 999.0 99.0 99.00
2010 05 29 01 50 335 10.3 12.3  1.67 10.00  5.48 312 1022.0  12.6  11.9 999.0 99.0 99.00
2010 05 29 02 50 337 10.5 13.0  1.64  9.09  5.23 315 1021.6  12.4  11.8 999.0 99.0 99.00
2010 05 29 03 50 341  9.6 12.0  1.69 10.00  5.32 318 1021.7  13.3  11.6 999.0 99.0 99.00
2010 05 29 04 50 343  9.3 11.3  1.69 10.81  5.04 309 1022.0  12.9  11.7 999.0 99.0 99.00
2010 05 29 05 50 339  9.9 12.8  1.66 10.81  5.21 313 1021.8  12.3  11.8 999.0 99.0 99.00
2010 05 29 06 50 342  9.9 12.0  1.76 10.81  5.24 315 1021.3  12.5  11.7 999.0 99.0 99.00
2010 05 29 07 50 341 10.6 12.4  1.80 10.00  5.11 315 1020.8  12.0  11.6 999.0 99.0 99.00
2010 05 29 08 50 341 11.3 12.9  1.85 10.81  5.32 312 1020.3  12.3  11.6 999.0 99.0 99.00
2010 05 29 09 50 345  9.9 12.3  1.80  6.25  5.14 309 1020.1  11.9  11.6 999.0 99.0 99.00
2010 05 29 10 50 342  9.6 11.4  1.92  6.67  5.61 312 1019.8  12.0  11.5 999.0 99.0 99.00
2010 05 29 11 50 336  9.5 11.4  1.89  7.69  5.51 313 1019.9  11.9  11.5 999.0 99.0 99.00
2010 05 29 12 50 341  8.7 10.5  1.93 10.81  5.74 319 1020.0  11.9  11.4 999.0 99.0 99.00
2010 05 29 13 50 349  8.2  9.6  1.97  7.69  5.59 307 1020.4  12.0  11.4 999.0 99.0 99.00
2010 05 29 14 50   5  6.4  7.7  1.94  7.69  5.73 310 1021.0  12.1  11.4 999.0 99.0 99.00
2010 05 29 15 50 359  5.1  6.5  1.88  7.69  5.72 310 1021.6  11.8  11.5 999.0 99.0 99.00
2010 05 29 16 50 348  5.0  6.0  1.96  7.14  5.87 312 1021.4  11.8  11.5 999.0 99.0 99.00
2010 05 29 17 50 331  4.8  5.6  2.03  8.33  6.32 312 1021.3  11.9  11.6 999.0 99.0 99.00
2010 05 29 18 50 339  5.3  6.2  1.94  9.09  6.39 309 1021.2  12.1  11.8 999.0 99.0 99.00
2010 05 29 19 50 329  8.2 10.0  1.98 10.00  6.03 314 1020.6  12.3  11.8 999.0 99.0 99.00
2010 05 29 20 50 326 10.5 13.3  2.15  8.33  5.84 305 1020.1  12.3  11.7 999.0 99.0 99.00
2010 05 29 21 50 333 10.7 12.5  2.17  9.09  5.84 310 1019.5  12.4  11.7 999.0 99.0 99.00
2010 05 29 22 50 331 10.8 12.9  1.84  8.33  5.27 312 1018.7  12.4  11.7 999.0 99.0 99.00
2010 05 29 23 50 334 10.1 12.1  1.94  8.33  5.16 307 1018.1  12.5  11.7 999.0 99.0 99.00
2010 05 30 00 50 327 10.5 12.8  2.07  9.09  5.42 314 1017.5  12.5  11.7 999.0 99.0 99.00
2010 05 30 01 50 331 12.2 15.6  2.15  9.09  5.53 316 1017.5  12.4  11.6 999.0 99.0 99.00
2010 05 30 02 50 339 12.4 15.2  2.16  8.33  5.27 309 1017.6  12.3  11.5 999.0 99.0 99.00
2010 05 30 03 50 337 10.0 11.7  2.15  8.33  5.40 314 1017.5  12.1  11.4 999.0 99.0 99.00
2010 05 30 04 50 329  7.8  9.1  1.79  8.33  5.47 314 1017.2  12.4  11.4 999.0 99.0 99.00
2010 05 30 05 50 324  8.0  9.7  2.11  8.33  5.97 314 1017.4  12.0  11.4 999.0 99.0 99.00
2010 05 30 06 50 331  9.1 10.5  2.21  8.33  6.13 311 1016.8  12.0  11.3 999.0 99.0 99.00
2010 05 30 07 50 328  6.9  8.3  2.15  8.33  6.15 310 1016.6  11.9  11.3 999.0 99.0 99.00
2010 05 30 08 50 327  7.9  9.5  2.02  8.33  5.94 311 1016.6  11.8  11.3 999.0 99.0 99.00
2010 05 30 09 50 337  6.9  8.6  2.09  8.33  6.13 311 1016.5  11.8  11.3 999.0 99.0 99.00
2010 05 30 10 50 342  6.2  8.0  2.13  9.09  6.19 310 1016.2  11.7  11.3 999.0 99.0 99.00
2010 05 30 11 50 331  4.6  5.9  1.91  9.09  6.19 308 1015.9  11.7  11.3 999.0 99.0 99.00
2010 05 30 12 50 322  7.6  9.6  2.02  8.33  6.32 314 1016.0  12.7  11.3 999.0 99.0 99.00
2010 05 30 13 50 340  6.7  7.9  1.97  8.33  6.16 313 1016.2  12.4  11.3 999.0 99.0 99.00
2010 05 30 14 50 332  7.7  9.2  1.91  9.09  5.95 309 1016.6  12.2  11.3 999.0 99.0 99.00
2010 05 30 15 50 342  5.9  6.8  1.85  9.09  5.98 307 1016.6  12.2  11.3 999.0 99.0 99.00
2010 05 30 16 50 319  7.7  9.0  1.63  7.69  5.62 310 1017.1  12.1  11.4 999.0 99.0 99.00
2010 05 30 17 50 326  8.0  9.7  1.85  8.33  5.95 304 1017.0  12.3  11.6 999.0 99.0 99.00
2010 05 30 18 50 321  8.4 10.6  1.63  8.33  5.34 310 1016.7  12.1  11.6 999.0 99.0 99.00
2010 05 30 19 50 329  7.9  9.3  1.79  8.33  5.44 310 1016.2  12.0  11.6 999.0 99.0 99.00
2010 05 30 20 50 319  8.7 10.7  1.78  8.33  5.45 309 1016.0  12.1  11.6 999.0 99.0 99.00
2010 05 30 21 50 325  8.8 10.9  1.85  8.33  5.32 311 1015.9  12.4  11.6 999.0 99.0 99.00
2010 05 30 22 50 324  9.1 11.9  1.90  8.33  5.38 313 1015.5  12.6  11.7 999.0 99.0 99.00
2010 05 30 23 50 321 10.1 12.4  1.83  8.33  5.40 309 1015.1  12.7  11.7 999.0 99.0 99.00
2010 05 31 00 50 327 11.6 14.2  1.83  7.69  5.05 312 1014.6  12.7  11.7 999.0 99.0 99.00
2010 05 31 01 50 329 10.9 13.1  1.73  8.33  4.72 311 1014.2  12.5  11.6 999.0 99.0 99.00
2010 05 31 02 50 327 10.3 12.3  1.78  7.69  4.82 308 1014.6  12.4  11.5 999.0 99.0 99.00
2010 05 31 03 50 330  9.2 11.1  1.57  7.14  4.89 307 1014.8  12.4  11.5 999.0 99.0 99.00
2010 05 31 04 50 327  8.9 10.2  1.58  7.69  4.96 304 1015.2  12.3  11.4 999.0 99.0 99.00
2010 05 31 05 50 327  7.8  9.2  1.48  7.69  4.93 303 1015.8  12.3  11.4 999.0 99.0 99.00
2010 05 31 06 50 330  7.6  9.3  1.48  7.69  5.07 305 1015.8  12.4  11.4 999.0 99.0 99.00
2010 05 31 07 50 324  9.2 11.0  1.67  7.14  5.17 304 1015.1  12.3  11.3 999.0 99.0 99.00
2010 05 31 08 50 331  8.0  9.1  1.77  7.69  5.50 311 1015.1  12.1  11.3 999.0 99.0 99.00
2010 05 31 09 50 332  7.5  8.8  1.68  7.69  5.26 312 1015.0  12.1  11.3 999.0 99.0 99.00
2010 05 31 10 50 334  8.5 10.1  1.61  7.14  5.08 313 1015.0  12.2  11.3 999.0 99.0 99.00
2010 05 31 11 50 324  9.0 10.6  1.54  7.69  5.09 310 1014.8  12.1  11.3 999.0 99.0 99.00
2010 05 31 12 50 335  9.8 12.4  1.39  7.14  5.11 313 1015.1  11.9  11.3 999.0 99.0 99.00
2010 05 31 13 50 334  8.2  9.7  1.40  7.14  4.50 315 1015.2  11.7  11.4 999.0 99.0 99.00
2010 05 31 14 50 332  8.0  9.8  1.42  6.67  4.59 305 1015.7  11.6  11.4 999.0 99.0 99.00
2010 05 31 15 50 332  8.0  9.4  1.32  5.00  4.44 310 1015.9  11.6  11.4 999.0 99.0 99.00
2010 05 31 16 50 330  7.5  9.0  1.42  6.67  4.82 310 1016.3  11.7  11.3 999.0 99.0 99.00
2010 05 31 17 50 333  6.7  8.2  1.35  7.14  4.88 304 1016.7  11.7  11.4 999.0 99.0 99.00
2010 05 31 18 50 331  6.6  7.8  1.36  6.67  4.73 304 1016.9  11.7  11.5 999.0 99.0 99.00
2010 05 31 19 50 325  6.4  7.9  1.29  6.25  4.66 318 1016.8  11.7  11.5 999.0 99.0 99.00
2010 05 31 20 50 315  6.5  8.0  1.33  6.25  4.82 310 1016.8  11.8  11.5 999.0 99.0 99.00
2010 05 31 21 50 315  7.1  8.8  1.16  6.25  4.75 311 1016.8  11.9  11.5 999.0 99.0 99.00
2010 05 31 22 50 320  7.5  8.8  1.20  5.88  4.66 300 1016.4  12.0  11.5 999.0 99.0 99.00
2010 05 31 23 50 317  7.5  9.0  1.13 17.39  4.71 192 1016.4  12.0  11.5 999.0 99.0 99.00
2010 06 01 00 50 324  6.6  8.8  1.12  5.88  4.71 303 1016.3  11.9  11.5 999.0 99.0 99.00
2010 06 01 01 50 315  6.0  6.8  1.04 10.00  4.59 299 1016.3  11.8  11.5 999.0 99.0 99.00
2010 06 01 02 50 317  5.3  6.2  1.11 10.00  5.08 302 1016.3  11.9  11.5 999.0 99.0 99.00
2010 06 01 03 50 322  4.1  4.8  1.07 10.00  5.37 299 1016.4  11.9  11.5 999.0 99.0 99.00
2010 06 01 04 50 319  2.6  3.1  1.06 17.39  5.66 199 1016.8  11.8  11.5 999.0 99.0 99.00
2010 06 01 05 50 306  2.1  2.6  1.11 17.39  5.84 207 1017.2  13.7  11.5 999.0 99.0 99.00
2010 06 01 06 50 270  0.8  1.1  1.08 17.39  5.85 209 1017.0  13.1  11.5 999.0 99.0 99.00
2010 06 01 07 50 328  2.7  3.6  1.03 17.39  6.03 204 1016.9  13.0  11.5 999.0 99.0 99.00
2010 06 01 08 50 318  5.6  6.4  1.07 16.00  6.04 204 1016.4  12.0  11.6 999.0 99.0 99.00
2010 06 01 09 50 319  4.8  5.6  1.09  8.33  5.52 303 1016.6  11.8  11.6 999.0 99.0 99.00
2010 06 01 10 50 317  6.8  7.9  1.11 16.00  5.49 203 1016.6  11.7  11.6 999.0 99.0 99.00
2010 06 01 11 50 324  6.7  7.9  1.12 16.00  5.02 208 1017.0  11.6  11.6 999.0 99.0 99.00
2010 06 01 12 50 313  6.4  7.6  1.09 10.00  5.24 293 1017.2  11.5  11.4 999.0 99.0 99.00
2010 06 01 13 50 318  6.1  7.3  1.23 13.79  5.80 288 1017.4  11.7  11.4 999.0 99.0 99.00
2010 06 01 14 50 330  6.2  7.2  1.23 16.00  5.64 223 1017.6  11.5  11.3 999.0 99.0 99.00
2010 06 01 15 50 328  5.1  6.1  1.29 12.90  5.97 298 1018.1  11.6  11.3 999.0 99.0 99.00
2010 06 01 16 50 329  4.8  5.9  1.32 12.90  6.17 297 1018.5  11.6  11.4 999.0 99.0 99.00
2010 06 01 17 50 329  6.0  7.3  1.37 12.90  6.37 296 1018.5  11.5  11.4 999.0 99.0 99.00
2010 06 01 18 50 316  4.0  4.7  1.55 12.12  6.67 301 1018.8  11.8  11.5 999.0 99.0 99.00
2010 06 01 19 50 316  3.7  4.4  1.41 12.90  6.57 295 1019.0  11.9  11.8 999.0 99.0 99.00
2010 06 01 20 50 302  5.2  6.2  1.59 12.12  7.15 293 1019.0  12.2  12.0 999.0 99.0 99.00
2010 06 01 21 50 305  5.3  6.4  1.54 12.90  7.05 286 1018.6  12.6  12.2 999.0 99.0 99.00
2010 06 01 22 50 313  6.5  7.8  1.41 12.12  6.80 295 1018.4  12.8  12.2 999.0 99.0 99.00
2010 06 01 23 50 318  5.1  6.4  1.50 12.12  7.09 292 1017.7  12.7  12.2 999.0 99.0 99.00
2010 06 02 00 50 322  5.5  6.3  1.44 12.90  7.08 289 1017.6  12.7  12.2 999.0 99.0 99.00
2010 06 02 01 50 332  4.6  5.5  1.58 12.90  7.14 291 1017.4  12.8  12.2 999.0 99.0 99.00
2010 06 02 02 50 341  4.3  5.5  1.50 12.90  7.14 289 1017.6  12.7  12.2 999.0 99.0 99.00
2010 06 02 03 50 338  3.9  5.7  1.50 12.12  7.22 297 1017.3  12.5  12.1 999.0 99.0 99.00
