YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 03 17 00 00 282  4.2  5.2  1.80 14.81 10.84 246 1019.3  14.1  15.1 999.0 99.0 99.00
2005 03 17 01 00 301  3.3  4.3  1.72 13.79 10.20 288 1019.1  13.9  15.0 999.0 99.0 99.00
2005 03 17 02 00 299  3.3  4.0  1.79 13.79 10.51 292 1019.4  14.0  14.9 999.0 99.0 99.00
2005 03 17 03 00 318  3.2  3.9  1.91 14.81 10.48 276 1019.2  13.9  14.8 999.0 99.0 99.00
2005 03 17 04 00 315  2.6  3.4  1.72 13.79 10.38 295 1019.4  13.9  14.8 999.0 99.0 99.00
2005 03 17 05 00 326  1.8  2.5  1.71 12.90 10.11 293 1019.7  13.8  14.7 999.0 99.0 99.00
2005 03 17 06 00 325  0.5  1.1  1.72 14.81 10.52 270 1019.8  13.6  14.6 999.0 99.0 99.00
2005 03 17 07 00 286  1.0  1.5  1.67 12.90 10.52 293 1019.9  13.6  14.6 999.0 99.0 99.00
2005 03 17 08 00 255  2.8  3.3  1.51 14.81 10.57 248 1019.6  12.2  14.6 999.0 99.0 99.00
2005 03 17 09 00 230  1.1  1.9  1.79 14.81 11.15 268 1019.2  12.4  14.7 999.0 99.0 99.00
2005 03 17 10 00 239  1.4  2.0  1.66 12.90 11.37 290 1018.9  12.4  14.7 999.0 99.0 99.00
2005 03 17 11 00 148  1.0  1.8  1.55 12.90 11.05 304 1018.0  12.4  14.7 999.0 99.0 99.00
2005 03 17 12 00  81  1.8  2.5 99.00 99.00 99.00 999 1017.4  12.1  14.6 999.0 99.0 99.00
2005 03 17 13 00 143  1.3  1.9  1.54 12.90 11.07 286 1017.4  12.1  14.6 999.0 99.0 99.00
2005 03 17 14 00  88  2.7  3.4  1.54 13.79 11.27 290 1017.2  12.9  14.6 999.0 99.0 99.00
2005 03 17 15 00  91  3.2  4.1  1.50 13.79 11.26 294 1017.2  13.0  14.6 999.0 99.0 99.00
2005 03 17 16 00 100  3.2  4.1  1.49 13.79 10.65 278 1017.4  13.1  14.5 999.0 99.0 99.00
2005 03 17 17 00 102  3.2  4.0  1.47 13.79 10.51 289 1017.5  13.4  14.6 999.0 99.0 99.00
2005 03 17 18 00  79  4.0  4.8  1.40 13.79  9.18 273 1017.7  13.1  14.6 999.0 99.0 99.00
2005 03 17 19 00  94  3.4  4.4  1.58 12.90  9.64 280 1017.2  13.2  14.6 999.0 99.0 99.00
2005 03 17 20 00 119  2.0  2.7  1.42 12.90  9.04 294 1016.4  13.8  14.7 999.0 99.0 99.00
2005 03 17 21 00 218  2.5  3.7  1.35 12.90  9.90 275 1016.2  14.2  14.8 999.0 99.0 99.00
2005 03 17 22 00 230  3.6  4.8  1.48 12.90 10.64 290 1015.9  14.2  14.8 999.0 99.0 99.00
2005 03 17 23 00 239  2.8  3.4  1.58 12.90 11.19 285 1015.5  14.5  14.8 999.0 99.0 99.00
2005 03 18 00 00 253  3.3  4.2  1.48 12.90 11.23 287 1015.5  14.2  14.7 999.0 99.0 99.00
2005 03 18 01 00 245  2.9  3.7  1.39 12.90 10.98 292 1015.4  14.0  14.7 999.0 99.0 99.00
2005 03 18 02 00 220  1.6  2.2  1.34 13.79 10.76 267 1015.4  14.0  14.7 999.0 99.0 99.00
2005 03 18 03 00 114  1.6  2.2  1.39 12.90 10.66 288 1015.0  14.0  14.7 999.0 99.0 99.00
2005 03 18 04 00 131  3.3  4.1  1.37 12.90 10.45 286 1014.6  14.0  14.7 999.0 99.0 99.00
2005 03 18 05 00 147  3.9  5.0  1.32 12.90 10.26 290 1014.1  14.0  14.8 999.0 99.0 99.00
2005 03 18 06 00 159  5.0  6.0  1.27 13.79  9.80 269 1013.8  14.1  14.7 999.0 99.0 99.00
2005 03 18 07 00 174  5.3  6.3  1.29 12.12  8.86 294 1013.5  14.1  14.7 999.0 99.0 99.00
2005 03 18 08 00 173  5.3  6.2  1.13 12.90  8.10 276 1012.9  14.1  14.7 999.0 99.0 99.00
2005 03 18 09 00 176  3.8  4.8  1.10 12.12  6.85 279 1012.5  14.1  14.7 999.0 99.0 99.00
2005 03 18 10 00 164  3.8  4.7  1.09 12.12  7.68 287 1012.2  14.1  14.7 999.0 99.0 99.00
2005 03 18 11 00 171  3.7  4.2  1.09 12.90  7.90 268 1011.3  14.1  14.7 999.0 99.0 99.00
2005 03 18 13 00 156  4.4  5.7  1.05 12.90  6.80 256 1010.4  14.3  14.7 999.0 99.0 99.00
2005 03 18 14 00 165  5.6  6.5  1.05 12.90  6.72 272 1009.9  14.1  14.6 999.0 99.0 99.00
2005 03 18 15 00 175  7.2  8.6  1.03 12.12  5.88 270 1009.8  13.7  14.6 999.0 99.0 99.00
2005 03 18 16 00 148  7.3  8.9  1.10 12.12  5.05 284 1009.7  13.6  14.6 999.0 99.0 99.00
2005 03 18 17 00 142  8.1  9.8  1.15 12.12  5.07 278 1009.6  14.0  14.6 999.0 99.0 99.00
2005 03 18 18 00 147  9.9 11.6  1.35 12.12  4.78 263 1009.6  13.6  14.5 999.0 99.0 99.00
2005 03 18 19 00 147  9.5 11.3  1.46  4.55  4.51 171 1009.7  13.7  14.5 999.0 99.0 99.00
2005 03 18 20 00 146  9.9 11.3  1.54  4.76  4.74 164 1009.3  13.5  14.5 999.0 99.0 99.00
2005 03 18 21 00 152 11.1 13.8  1.84  5.26  4.99 172 1008.5  13.4  14.5 999.0 99.0 99.00
2005 03 18 22 00 147 11.0 13.3  2.04  5.56  5.14 170 1008.0  13.1  14.5 999.0 99.0 99.00
2005 03 18 23 00 145 12.1 14.9  2.04  6.25  5.37 164 1007.4  13.1  14.5 999.0 99.0 99.00
2005 03 19 00 00 151 13.1 16.6  2.34  6.67  5.37 166 1006.9  13.1  14.5 999.0 99.0 99.00
2005 03 19 01 00 156 12.0 14.3  2.54  7.14  5.58 172 1007.0  12.9  14.5 999.0 99.0 99.00
2005 03 19 02 00 156 12.2 15.6  2.75  7.14  5.81 160 1006.9  12.5 999.0 999.0 99.0 99.00
2005 03 19 03 00 155 12.8 15.7  3.02  7.69  6.03 166 1006.7  12.9  14.5 999.0 99.0 99.00
2005 03 19 04 00 157 13.6 16.4  3.00  7.69  6.09 177 1006.7  13.0  14.5 999.0 99.0 99.00
2005 03 19 05 00 158 14.1 17.0  3.29  7.69  6.11 171 1006.8  13.0  14.4 999.0 99.0 99.00
2005 03 19 06 00 163 14.7 17.3  3.39  8.33  6.21 173 1006.9  12.8  14.4 999.0 99.0 99.00
2005 03 19 07 00 164 14.4 17.3  3.49  7.69  6.24 172 1006.9  12.9  14.3 999.0 99.0 99.00
2005 03 19 08 00 166 14.5 18.1  3.58  8.33  6.38 177 1006.7  12.7  14.3 999.0 99.0 99.00
2005 03 19 09 00 163 13.4 16.1  3.41  8.33  6.32 180 1006.7  12.4  14.3 999.0 99.0 99.00
2005 03 19 10 00 160 13.5 16.3  3.47  8.33  6.53 175 1006.3  12.6  14.3 999.0 99.0 99.00
2005 03 19 11 00 155 12.8 15.6  3.36  8.33  6.38 179 1005.9  12.4  14.3 999.0 99.0 99.00
2005 03 19 12 00 160 12.4 15.4  3.57  8.33  6.50 168 1005.8  12.6  14.3 999.0 99.0 99.00
2005 03 19 13 00 175  9.6 12.5  3.11  7.14  6.46 174 1006.2  13.4  14.3 999.0 99.0 99.00
2005 03 19 14 00 191  8.4 10.2 99.00 99.00 99.00 999 1006.6  14.3  14.3 999.0 99.0 99.00
2005 03 19 15 00 203  8.2 10.1  3.05  8.33  6.80 176 1007.4  14.5  14.3 999.0 99.0 99.00
2005 03 19 16 00 211  7.7  9.6  3.02  8.33  6.90 172 1008.0  14.5  14.3 999.0 99.0 99.00
2005 03 19 17 00 227  7.7  9.4  2.73  8.33  6.78 171 1009.0  14.5  14.4 999.0 99.0 99.00
2005 03 19 18 00 224  7.0  8.2  2.78  7.69  6.73 177 1010.0  14.7  14.4 999.0 99.0 99.00
2005 03 19 19 00 225  7.0  8.4  2.45  7.69  6.53 172 1011.0  14.7  14.4 999.0 99.0 99.00
2005 03 19 20 00 231  7.6  9.1  2.56  7.69  6.79 170 1011.4  14.8  14.5 999.0 99.0 99.00
2005 03 19 21 00 227  7.0  8.1  2.57 12.90  7.03 245 1011.5  14.8  14.5 999.0 99.0 99.00
2005 03 19 22 00 228  7.4  8.7  2.57 11.43  6.86 258 1011.3  14.8  14.5 999.0 99.0 99.00
2005 03 19 23 00 226  6.8  8.5  2.53 11.43  7.11 253 1011.5  14.8  14.6 999.0 99.0 99.00
2005 03 20 00 00 231  6.0  7.2  2.75 12.90  7.23 250 1011.4  14.8  14.5 999.0 99.0 99.00
2005 03 20 01 00 235  6.6  7.8  2.59 13.79  7.25 248 1011.4  14.7  14.5 999.0 99.0 99.00
2005 03 20 02 00 248  6.4  8.0  2.58 13.79  7.31 250 1011.6  14.5  14.5 999.0 99.0 99.00
2005 03 20 03 00 238  7.8  9.2  2.72 12.90  7.38 253 1011.4  14.5  14.5 999.0 99.0 99.00
2005 03 20 04 00 237  7.5  8.9  2.70 17.39  7.36 283 1012.0  14.4  14.5 999.0 99.0 99.00
2005 03 20 05 00 235  7.4  8.8  2.73 16.00  7.40 291 1012.7  14.4  14.5 999.0 99.0 99.00
2005 03 20 06 00 240  8.3 10.6  2.74 16.00  7.54 287 1013.2  14.2  14.4 999.0 99.0 99.00
2005 03 20 07 00 234  8.0  9.7  2.96 16.00  7.67 280 1013.7  14.2  14.4 999.0 99.0 99.00
2005 03 20 08 00 234  7.9  9.5  2.93 16.00  7.39 279 1013.7  14.2  14.4 999.0 99.0 99.00
2005 03 20 09 00 234  7.1  9.0  2.97 12.90  7.55 261 1013.9  14.2  14.4 999.0 99.0 99.00
2005 03 20 10 00 222  8.0  9.5  3.12 12.90  8.03 260 1013.9  14.2  14.4 999.0 99.0 99.00
2005 03 20 11 00 219  7.2  8.6  2.96 12.90  7.77 251 1013.9  14.2  14.4 999.0 99.0 99.00
2005 03 20 12 00 233  7.3  9.0  3.08 12.90  7.65 257 1013.9  14.3  14.3 999.0 99.0 99.00
2005 03 20 13 00 231  7.4  8.9  3.00 12.12  7.99 253 1014.2  14.2  14.3 999.0 99.0 99.00
2005 03 20 14 00 230  6.4  7.6  3.17 11.43  8.06 263 1014.6  14.1  14.3 999.0 99.0 99.00
2005 03 20 15 00 223  6.3  8.4  3.33 11.43  8.26 261 1015.3  14.2  14.3 999.0 99.0 99.00
2005 03 20 16 00 226  7.1  8.3  3.42 12.90  8.63 264 1015.8  14.3  14.3 999.0 99.0 99.00
2005 03 20 17 00 224  7.6  9.4  3.21 11.43  8.39 262 1016.3  14.4  14.3 999.0 99.0 99.00
2005 03 20 18 00 208  6.9  8.5  3.32 12.90  8.48 267 1017.0  14.4  14.3 999.0 99.0 99.00
2005 03 20 19 00 210  7.5 10.0  3.68 11.43  8.81 261 1017.9  14.6  14.4 999.0 99.0 99.00
2005 03 20 20 00 208  7.9  9.1 99.00 99.00 99.00 999 1017.9  14.7  14.4 999.0 99.0 99.00
2005 03 20 21 00 212  7.1  8.3  3.87 13.79  8.73 278 1018.1  14.8  14.5 999.0 99.0 99.00
2005 03 20 22 00 210  6.8  8.2  3.51 12.90  8.37 269 1017.8  14.8  14.5 999.0 99.0 99.00
2005 03 20 23 00 213  6.8  8.6  3.55 11.43  8.22 267 1017.6  14.8  14.5 999.0 99.0 99.00
2005 03 21 00 00 226  6.5  8.0  3.59 12.90  8.55 281 1017.9  14.7  14.5 999.0 99.0 99.00
2005 03 21 01 00 222  6.5  8.2  3.52 13.79  8.43 284 1018.0  14.5  14.5 999.0 99.0 99.00
2005 03 21 02 00 226  6.0  7.8  3.70 13.79  8.58 278 1018.3  12.7  14.4 999.0 99.0 99.00
2005 03 21 03 00 229  3.4  4.7  3.79 13.79  8.99 285 1018.4  12.6  14.3 999.0 99.0 99.00
2005 03 21 04 00 232  5.0  6.3  3.78 13.79  9.23 287 1019.3  13.9  14.3 999.0 99.0 99.00
2005 03 21 05 00 200  4.9  6.0  3.76 14.81  9.43 283 1019.6  13.6  14.3 999.0 99.0 99.00
2005 03 21 06 00 216  3.2  4.2  4.08 13.79  9.97 286 1020.0  14.1  14.3 999.0 99.0 99.00
2005 03 21 07 00 244  4.5  6.1  4.21 14.81 10.09 291 1020.5  14.2  14.3 999.0 99.0 99.00
2005 03 21 08 00 252  4.5  5.8  4.79 14.81 10.85 293 1020.8  14.2  14.3 999.0 99.0 99.00
2005 03 21 09 00 258  3.2  5.1  5.27 14.81 10.79 293 1021.1  14.1  14.3 999.0 99.0 99.00
2005 03 21 10 00 245  2.0  3.4  5.06 16.00 11.00 288 1020.9  14.1  14.3 999.0 99.0 99.00
2005 03 21 11 00 190  2.2  3.8  4.98 14.81 10.81 289 1020.5  14.0  14.3 999.0 99.0 99.00
2005 03 21 12 00 176  1.7  2.9  4.72 14.81 10.91 288 1020.6  13.9  14.3 999.0 99.0 99.00
2005 03 21 13 00 150  2.5  4.0  4.32 13.79 10.52 283 1020.6  13.9  14.3 999.0 99.0 99.00
2005 03 21 14 00 162  3.1  4.4  4.30 14.81 10.38 287 1020.5  13.9  14.3 999.0 99.0 99.00
2005 03 21 15 00 132  4.4  6.7  4.07 13.79 10.11 289 1020.9  13.5  14.3 999.0 99.0 99.00
2005 03 21 16 00 158  3.3  4.4  4.17 13.79  9.69 290 1021.2  13.7  14.3 999.0 99.0 99.00
2005 03 21 17 00 132  3.9  6.2  3.87 13.79  9.63 279 1021.2  13.8  14.3 999.0 99.0 99.00
2005 03 21 18 00 122  4.3  6.3  3.65 12.90  9.62 277 1021.1  13.8  14.3 999.0 99.0 99.00
2005 03 21 19 00 130  4.3  5.9  3.37 12.90  8.98 289 1020.9  13.7  14.4 999.0 99.0 99.00
2005 03 21 20 00 122  4.8  6.4  3.41 13.79  9.40 278 1020.2  13.7  14.4 999.0 99.0 99.00
2005 03 21 21 00 152  6.3  8.6  3.15 11.43  9.01 286 1019.3  14.0  14.4 999.0 99.0 99.00
2005 03 21 22 00 168  7.3  9.0  3.30 12.90  9.01 280 1018.6  14.1  14.4 999.0 99.0 99.00
2005 03 21 23 00 171  8.3 10.0  3.36 12.12  8.70 278 1017.9  13.7  14.4 999.0 99.0 99.00
2005 03 22 00 00 164  8.6 11.0  3.27 12.12  8.34 285 1016.8  13.4  14.4 999.0 99.0 99.00
2005 03 22 01 00 162 11.0 13.7  3.17 12.90  7.98 277 1016.0  13.1  14.4 999.0 99.0 99.00
2005 03 22 02 00 158 11.3 13.4  2.99 12.12  7.23 295 1015.2  13.0  14.4 999.0 99.0 99.00
2005 03 22 03 00 153 13.2 16.2  2.90 12.90  6.86 286 1013.8  13.0  14.4 999.0 99.0 99.00
2005 03 22 04 00 153 12.6 15.6  3.10 12.12  6.97 283 1013.0  13.4  14.4 999.0 99.0 99.00
2005 03 22 05 00 159 13.4 16.4 99.00 99.00 99.00 999 1012.3  13.5  14.4 999.0 99.0 99.00
2005 03 22 06 00 162 15.3 19.8 99.00 99.00 99.00 999 1011.3  13.5  14.3 999.0 99.0 99.00
2005 03 22 07 00 162 14.0 17.1  3.47 12.12  6.54 275 1010.4  13.4  14.3 999.0 99.0 99.00
2005 03 22 08 00 164 14.8 18.0 99.00 99.00 99.00 999 1009.6  13.7  14.3 999.0 99.0 99.00
2005 03 22 09 00 165 13.5 17.0  3.16  6.67  6.12 164 1009.0  14.0  14.3 999.0 99.0 99.00
2005 03 22 10 00 191 12.3 14.4  3.14  6.67  6.05 172 1008.6  14.5  14.3 999.0 99.0 99.00
2005 03 22 11 00 209 10.1 12.7  3.20  7.14  6.24 185 1008.2  14.6  14.3 999.0 99.0 99.00
2005 03 22 12 00 225  6.9  8.4  3.16  7.14  6.45 189 1008.1  14.7  14.2 999.0 99.0 99.00
2005 03 22 13 00 220  6.2  7.7  3.16  6.67  6.56 181 1007.8  14.7  14.2 999.0 99.0 99.00
2005 03 22 14 00 235  6.5  8.2  2.84  7.14  6.66 199 1007.8  14.6  14.2 999.0 99.0 99.00
2005 03 22 15 00 242  7.4  8.9  2.84 11.43  7.04 281 1008.2  14.4  14.2 999.0 99.0 99.00
2005 03 22 16 00 244  4.3  5.4  2.75 10.00  6.80 275 1008.1  14.1  14.2 999.0 99.0 99.00
2005 03 22 17 00 240  5.4  6.5  2.86  9.09  7.32 269 1008.4  13.8  14.2 999.0 99.0 99.00
2005 03 22 18 00 214  4.3  5.4  2.81 12.90  7.37 285 1007.8  14.0  14.3 999.0 99.0 99.00
2005 03 22 19 00 216  3.3  4.1  2.86 13.79  7.41 225 1006.7  14.0  14.3 999.0 99.0 99.00
2005 03 22 20 00 261  6.7  8.8  3.01 10.00  7.50 276 1006.3  12.2  14.3 999.0 99.0 99.00
2005 03 22 21 00 284  9.5 13.0  2.74 13.79  7.21 220 1005.9  12.4  14.3 999.0 99.0 99.00
2005 03 22 22 00 301 11.3 13.7  3.06 10.00  7.19 275 1005.0  11.6  14.3 999.0 99.0 99.00
2005 03 22 23 00 308  9.2 10.9  3.13 10.00  6.87 284 1005.0  12.2  14.3 999.0 99.0 99.00
2005 03 23 00 00 285 10.8 14.0  2.74  9.09  6.66 267 1005.7  11.3  14.3 999.0 99.0 99.00
2005 03 23 01 00 281 10.6 13.3  2.81 10.81  6.54 288 1005.7  13.0  14.3 999.0 99.0 99.00
2005 03 23 02 00 269 11.1 13.2  3.02 10.81  6.77 286 1005.9  12.8  14.2 999.0 99.0 99.00
2005 03 23 03 00 275 11.2 13.3  3.03 10.81  6.79 286 1006.5  12.5  14.2 999.0 99.0 99.00
2005 03 23 04 00 276 10.0 12.8  3.63 11.43  6.99 291 1007.3  12.3  14.2 999.0 99.0 99.00
2005 03 23 05 00 276 11.6 14.4  3.50 10.00  6.84 293 1007.8  12.9  14.2 999.0 99.0 99.00
2005 03 23 06 00 279 12.3 14.3  3.65 10.00  7.03 296 1008.5  12.5  14.2 999.0 99.0 99.00
2005 03 23 07 00 276  9.9 11.7  3.57 10.81  6.86 297 1008.9  12.9  14.2 999.0 99.0 99.00
2005 03 23 08 00 280  8.8 11.3  3.43  9.09  6.82 289 1009.0  12.6  14.2 999.0 99.0 99.00
2005 03 23 09 00 289 10.7 12.8  3.24  8.33  6.68 277 1009.2  12.4  14.2 999.0 99.0 99.00
2005 03 23 10 00 266  9.4 11.1  3.41 10.00  7.02 294 1009.2  12.0  14.1 999.0 99.0 99.00
2005 03 23 11 00 290  8.8 10.9  3.45 10.00  7.07 285 1009.0  12.7  14.1 999.0 99.0 99.00
2005 03 23 12 00 283  9.7 11.5  3.52 10.00  7.09 298 1008.9  12.8  14.1 999.0 99.0 99.00
2005 03 23 13 00 281  9.8 11.9  3.72 10.00  7.17 301 1009.5  12.7  14.1 999.0 99.0 99.00
2005 03 23 14 00 280  9.6 12.1  3.83 10.81  7.60 311 1009.8  12.8  14.1 999.0 99.0 99.00
2005 03 23 15 00 301  9.4 11.7  3.45 11.43  7.02 295 1010.7  12.3  14.1 999.0 99.0 99.00
2005 03 23 16 00 280  9.2 11.3  3.57 10.81  7.15 305 1011.6  12.6  14.1 999.0 99.0 99.00
2005 03 23 17 00 282  8.8 10.4  3.27 11.43  6.97 304 1012.2  12.7  14.1 999.0 99.0 99.00
2005 03 23 18 00 280  8.7 10.5  3.25 10.00  7.02 291 1013.0  12.7  14.1 999.0 99.0 99.00
2005 03 23 19 00 275  9.0 11.0  2.90 12.12  7.03 296 1013.6  12.7  14.1 999.0 99.0 99.00
2005 03 23 20 00 285  8.3 10.8  3.25 10.81  7.17 301 1013.9  12.6  14.2 999.0 99.0 99.00
2005 03 23 21 00 281  7.6  8.9  3.02 10.81  7.08 306 1014.0  12.7  14.2 999.0 99.0 99.00
2005 03 23 22 00 270  6.8  8.5  2.82 10.81  6.91 303 1014.1  12.5  14.2 999.0 99.0 99.00
2005 03 23 23 00 299  5.8  7.2  2.85 10.81  6.90 313 1014.2  12.1  14.2 999.0 99.0 99.00
2005 03 24 00 00 285  6.7  8.0  2.80 10.81  6.86 304 1014.0  12.5  14.2 999.0 99.0 99.00
2005 03 24 01 00 290  6.0  7.3  2.92  9.09  6.81 304 1013.8  12.5  14.2 999.0 99.0 99.00
2005 03 24 02 00 287  6.6  7.7  2.86 10.00  6.99 316 1014.2  12.7  14.2 999.0 99.0 99.00
2005 03 24 03 00 286  6.5  8.4  2.48 10.00  6.69 307 1014.3  12.7  14.2 999.0 99.0 99.00
2005 03 24 04 00 279  6.0  7.2  2.25 10.81  6.43 299 1014.7  12.6  14.2 999.0 99.0 99.00
2005 03 24 05 00 292  4.9  6.1  2.13  9.09  6.40 303 1015.1  12.6  14.2 999.0 99.0 99.00
2005 03 24 06 00 288  5.3  6.4  2.09  8.33  6.36 304 1015.4  12.6  14.2 999.0 99.0 99.00
2005 03 24 07 00 286  4.2  5.9  1.93 10.00  6.15 300 1015.4  12.6  14.2 999.0 99.0 99.00
2005 03 24 08 00 295  3.6  4.5  2.10 10.00  6.92 298 1015.2  12.7  14.2 999.0 99.0 99.00
2005 03 24 09 00 312  3.1  4.6  1.92 10.00  6.59 292 1015.3  12.6  14.2 999.0 99.0 99.00
2005 03 24 10 00 292  3.5  4.4  1.85  8.33  6.76 294 1015.4  12.6  14.2 999.0 99.0 99.00
2005 03 24 11 00 298  2.7  3.4  1.89  9.09  6.73 297 1015.2  12.6  14.2 999.0 99.0 99.00
2005 03 24 12 00 336  3.4  4.8  1.74  9.09  6.70 296 1015.1  12.5  14.2 999.0 99.0 99.00
2005 03 24 13 00 275  1.8  3.2  1.87  9.09  6.75 307 1015.1  12.3  14.2 999.0 99.0 99.00
2005 03 24 14 00 269  2.7  3.5  1.84 10.81  7.04 289 1015.4  11.7  14.2 999.0 99.0 99.00
2005 03 24 15 00  58  2.2  3.6  1.83 10.81  6.92 287 1016.0  11.6  14.1 999.0 99.0 99.00
2005 03 24 16 00  88  1.8  3.3  1.69 10.81  7.06 285 1016.4  11.8  14.1 999.0 99.0 99.00
2005 03 24 17 00  73  3.4  4.4  1.60 10.81  7.00 288 1016.9  12.1  14.2 999.0 99.0 99.00
2005 03 24 18 00  69  3.3  4.5  1.65  9.09  7.41 292 1017.4  12.0  14.2 999.0 99.0 99.00
2005 03 24 19 00  32  3.1  4.3  1.75 10.81  7.53 284 1018.0  12.1  14.3 999.0 99.0 99.00
2005 03 24 20 00 356  2.0  2.9  1.63 10.81  7.23 267 1017.9  12.2  14.5 999.0 99.0 99.00
2005 03 24 21 00 319  4.7  6.0  1.73 10.00  7.52 279 1018.0  12.6  14.6 999.0 99.0 99.00
2005 03 24 22 00 311  6.5  7.9  1.79 10.81  7.68 283 1017.9  12.7  14.6 999.0 99.0 99.00
2005 03 24 23 00 312  7.2  9.2  1.84 10.00  7.28 269 1018.0  12.7  14.5 999.0 99.0 99.00
2005 03 25 00 00 310  7.7  9.2  1.68 10.00  6.61 278 1017.8  12.8  14.5 999.0 99.0 99.00
2005 03 25 01 00 319  8.3  9.8  1.73  9.09  6.23 288 1017.9  12.8  14.4 999.0 99.0 99.00
2005 03 25 02 00 321  9.3 11.0  1.73 10.00  5.34 269 1018.0  12.8  14.3 999.0 99.0 99.00
2005 03 25 03 00 328  9.3 10.9  1.63  9.09  5.34 284 1018.4  12.6  14.3 999.0 99.0 99.00
2005 03 25 04 00 323  9.0 10.5  1.55 10.00  5.14 304 1019.3  12.5  14.2 999.0 99.0 99.00
2005 03 25 05 00 321  8.6 10.2  1.50 10.00  5.23 298 1019.8  12.5  14.2 999.0 99.0 99.00
2005 03 25 06 00 326  8.5  9.9  1.67 10.00  5.51 301 1020.5  12.6  14.2 999.0 99.0 99.00
2005 03 25 07 00 324  9.0 10.6  1.62  9.09  5.31 294 1021.2  12.6  14.2 999.0 99.0 99.00
2005 03 25 08 00 333  8.6  9.9  1.74  8.33  5.62 301 1021.0  12.5  14.2 999.0 99.0 99.00
2005 03 25 09 00 330  9.0 10.8  1.69  9.09  5.41 291 1021.1  12.5  14.2 999.0 99.0 99.00
2005 03 25 10 00 330  9.2 11.1  1.87  9.09  5.46 292 1021.2  12.4  14.2 999.0 99.0 99.00
2005 03 25 11 00 335  8.3  9.6  1.94  9.09  5.55 284 1021.0  12.2  14.2 999.0 99.0 99.00
2005 03 25 12 00 332  7.9  9.7  1.75  9.09  5.45 277 1020.9  12.2  14.2 999.0 99.0 99.00
2005 03 25 13 00 327  7.3  8.8  1.87 10.00  5.86 298 1021.2  12.2  14.2 999.0 99.0 99.00
2005 03 25 14 00 332  8.0  9.4  1.82  5.56  5.50 319 1021.6  12.4  14.1 999.0 99.0 99.00
2005 03 25 15 00 328  8.1  9.3  1.76  5.56  5.40 307 1022.0  12.4  14.1 999.0 99.0 99.00
2005 03 25 16 00 327  7.8  9.3  1.79 10.00  5.44 285 1022.7  12.4  14.1 999.0 99.0 99.00
2005 03 25 17 00 328  8.0  9.8  1.64 14.81  5.40 297 1023.1  12.5  14.1 999.0 99.0 99.00
2005 03 25 18 00 328  7.4  9.2  1.63 16.00  5.53 295 1023.5  12.5  14.1 999.0 99.0 99.00
2005 03 25 19 00 337  7.0  8.3  1.74 10.00  5.68 266 1023.7  12.5  14.2 999.0 99.0 99.00
2005 03 25 20 00 334  7.0  8.5  1.83 10.00  6.08 271 1023.6  12.4  14.2 999.0 99.0 99.00
2005 03 25 21 00 323  8.2  9.7  1.80  9.09  5.78 269 1023.4  12.6  14.2 999.0 99.0 99.00
2005 03 25 22 00 330  8.6 10.1  1.90  9.09  5.85 273 1023.1  12.5  14.2 999.0 99.0 99.00
2005 03 25 23 00 324  8.9 10.5  1.87  9.09  5.87 290 1022.9  12.7  14.2 999.0 99.0 99.00
2005 03 26 00 00 319  9.4 11.4  1.98  9.09  5.73 278 1023.0  12.6  14.2 999.0 99.0 99.00
2005 03 26 01 00 324  9.6 11.3  1.90 16.00  5.57 285 1023.2  12.7  14.2 999.0 99.0 99.00
2005 03 26 02 00 321 10.0 12.4  2.02  9.09  5.73 279 1023.3  12.6  14.2 999.0 99.0 99.00
2005 03 26 03 00 330  9.3 11.3  1.93  9.09  5.57 276 1023.6  12.6  14.2 999.0 99.0 99.00
2005 03 26 04 00 326  8.9 10.2  1.81 16.00  5.44 298 1024.0  12.6  14.1 999.0 99.0 99.00
2005 03 26 05 00 334  8.5 10.2  1.80 16.00  5.37 302 1024.3  12.5  14.1 999.0 99.0 99.00
2005 03 26 06 00 329  7.9  9.5  1.79 16.00  5.58 294 1024.5  12.6  14.1 999.0 99.0 99.00
2005 03 26 07 00 332  7.6  8.9  1.76 16.00  5.81 289 1024.2  12.6  14.1 999.0 99.0 99.00
2005 03 26 08 00 342  7.2  8.6  1.61 16.00  5.54 283 1023.9  12.6  14.1 999.0 99.0 99.00
2005 03 26 09 00 347  6.2  7.3  1.64 16.00  5.97 287 1023.5  12.6  14.1 999.0 99.0 99.00
2005 03 26 10 00 353  6.1  7.2  1.52 14.81  6.17 288 1023.4  12.5  14.1 999.0 99.0 99.00
2005 03 26 11 00   3  5.4  6.1  1.54 14.81  5.83 291 1022.6  12.4  14.1 999.0 99.0 99.00
2005 03 26 12 00   1  4.6  5.4  1.57 14.81  6.28 284 1022.3  12.3  14.1 999.0 99.0 99.00
2005 03 26 13 00 354  4.3  5.2  1.45 13.79  6.51 286 1022.7  12.3  14.1 999.0 99.0 99.00
2005 03 26 14 00  11  4.1  4.9  1.47 13.79  6.56 292 1022.7  12.4  14.1 999.0 99.0 99.00
2005 03 26 15 00  20  3.5  4.3  1.55 13.79  6.61 289 1023.2  12.5  14.1 999.0 99.0 99.00
2005 03 26 16 00  94  2.8  3.6  1.54 13.79  7.15 287 1023.7  12.2  14.1 999.0 99.0 99.00
