#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 08 17 06 00 335  8.3  9.8  1.29  5.00  4.32 315 1014.6  15.0  14.2 999.0 99.0 99.00
2007 08 17 07 00 334  8.5  9.8  1.36  5.56  4.47 310 1014.4  14.9  14.2 999.0 99.0 99.00
2007 08 17 08 00 334 10.0 12.0  1.41  5.88  4.51 314 1014.2  15.2  14.2 999.0 99.0 99.00
2007 08 17 09 00 336 10.3 13.8  1.52  6.25  4.63 303 1014.0  15.0  14.2 999.0 99.0 99.00
2007 08 17 10 00 334 10.6 12.9  1.65  6.25  4.75 320 1013.6  14.7  14.1 999.0 99.0 99.00
2007 08 17 11 00 334  9.0 11.2  1.74  5.88  4.75 316 1013.5  14.7  14.1 999.0 99.0 99.00
2007 08 17 12 00 335  8.2  9.7  1.59  5.88  4.67 308 1013.7  14.7  14.1 999.0 99.0 99.00
2007 08 17 13 00 340  8.4 10.8  1.41  5.56  4.51 307 1014.0  14.8  14.1 999.0 99.0 99.00
2007 08 17 14 00 341  6.9  8.4  1.43  6.25  4.81 311 1014.4  14.6  14.0 999.0 99.0 99.00
2007 08 17 15 00 333  8.1 10.4  1.57  6.67  4.80 304 1014.4  14.8  14.0 999.0 99.0 99.00
2007 08 17 16 00 315  7.7  8.8  1.42  6.25  4.82 306 1014.4  14.5  13.8 999.0 99.0 99.00
2007 08 17 17 00 323  8.2  9.7  1.44  6.25  4.78 307 1014.2  14.6  13.9 999.0 99.0 99.00
2007 08 17 18 00 324  7.8  9.2  1.37  6.25  4.60 309 1014.1  14.6  13.9 999.0 99.0 99.00
2007 08 17 19 00 315  9.0 10.5  1.41  6.25  4.74 302 1013.8  14.6  13.9 999.0 99.0 99.00
2007 08 17 20 00 314  9.5 11.1  1.57  6.25  4.69 306 1013.4  14.7  13.8 999.0 99.0 99.00
2007 08 17 21 00 315 10.6 12.6  1.45  6.67  4.46 298 1012.9  15.0  13.8 999.0 99.0 99.00
2007 08 17 22 00 322 10.0 11.4  1.56  6.25  4.62 311 1012.7  15.0  13.7 999.0 99.0 99.00
2007 08 17 23 00 319 10.7 12.9  1.69  7.14  4.72 292 1012.1  15.0  13.8 999.0 99.0 99.00
2007 08 18 00 00 326 10.4 12.5 99.00 99.00 99.00 999 1011.8  15.0  13.8 999.0 99.0 99.00
2007 08 18 01 00 325 10.8 12.4  1.80  6.67  4.81 292 1011.3  15.0  13.8 999.0 99.0 99.00
2007 08 18 02 00 328 10.3 12.1  1.80  5.88  4.99 303 1011.2  15.0  13.7 999.0 99.0 99.00
2007 08 18 03 00 323 11.4 13.3  2.10  6.67  5.12 302 1010.9  14.9  13.7 999.0 99.0 99.00
2007 08 18 04 00 326 10.8 13.0  2.02  7.14  5.01 307 1011.2  14.8  13.7 999.0 99.0 99.00
2007 08 18 05 00 322 10.7 12.2  1.96  6.67  5.02 308 1011.8  14.7  13.7 999.0 99.0 99.00
2007 08 18 06 00 328  8.6 10.0  1.94  7.14  5.29 301 1012.4  14.6  13.6 999.0 99.0 99.00
2007 08 18 07 00 328  9.3 10.6  1.93  6.67  5.32 312 1012.2  14.6  13.7 999.0 99.0 99.00
2007 08 18 08 00 329  9.0 10.8  2.12  6.67  5.48 304 1012.2  14.6  13.7 999.0 99.0 99.00
2007 08 18 09 00 333  8.3 99.0 99.00 99.00 99.00 999 1012.1  14.5 999.0 999.0 99.0 99.00
2007 08 18 10 00 330  8.1  9.4 99.00 99.00 99.00 999 1012.0  14.3  13.7 999.0 99.0 99.00
2007 08 18 11 00 327  8.0  9.2  2.00  7.69  5.66 307 1011.9  14.3  13.7 999.0 99.0 99.00
2007 08 18 12 00 334  7.5  8.8  1.82  7.14  5.42 309 1012.0  14.3  13.6 999.0 99.0 99.00
2007 08 18 13 00 338  6.4  7.7 99.00 99.00 99.00 999 1012.3  14.2  13.6 999.0 99.0 99.00
2007 08 18 14 00 334  6.8  8.8  1.76  7.14  5.43 301 1012.8  14.3  13.6 999.0 99.0 99.00
2007 08 18 15 00 324  7.1  8.4  1.74  6.67  5.40 307 1013.1  13.6  13.7 999.0 99.0 99.00
2007 08 18 16 00 339  6.5  8.0  1.68  6.67  5.32 298 1013.2  13.6  13.7 999.0 99.0 99.00
2007 08 18 17 00 342  4.9  5.9  1.64  8.33  5.56 305 1013.4  14.0  13.9 999.0 99.0 99.00
2007 08 18 18 00 329  4.4  5.3  1.55  9.09  5.43 302 1013.2  14.4  14.1 999.0 99.0 99.00
2007 08 18 19 00 337  4.9  5.6  1.56  8.33  5.35 291 1013.2  14.7  14.3 999.0 99.0 99.00
2007 08 18 20 00 333  5.7  6.7  1.47  8.33  5.20 297 1012.9  14.8  14.4 999.0 99.0 99.00
2007 08 18 21 00 320  8.2  9.3  1.49  8.33  5.26 294 1012.3  14.8  14.5 999.0 99.0 99.00
2007 08 18 22 00 320  8.5  9.9  1.38  8.33  4.88 311 1011.9  14.8  14.5 999.0 99.0 99.00
2007 08 18 23 00 319  8.8 10.6  1.38  8.33  4.77 313 1011.3  14.8  14.5 999.0 99.0 99.00
2007 08 19 00 00 321  8.5 10.0  1.42  8.33  4.82 310 1011.1  14.9  14.4 999.0 99.0 99.00
2007 08 19 01 00 325  8.1  9.6  1.38  7.14  4.52 300 1011.0  15.2  14.4 999.0 99.0 99.00
2007 08 19 02 00 322  8.5  9.8  1.45  8.33  4.60 316 1010.7  15.2  14.3 999.0 99.0 99.00
2007 08 19 03 00 322  8.6 10.1  1.44  8.33  4.67 315 1010.8  15.0  14.3 999.0 99.0 99.00
2007 08 19 04 00 324  8.5 10.2  1.44  5.56  4.63 299 1011.1  14.8  14.2 999.0 99.0 99.00
2007 08 19 05 00 330  7.3  8.6  1.23  8.33  4.48 302 1011.9  14.8  14.2 999.0 99.0 99.00
2007 08 19 06 00 335  6.3  7.3  1.21  8.33  4.50 315 1011.9  14.6  14.2 999.0 99.0 99.00
2007 08 19 07 00 350  5.8  6.9  1.12  8.33  4.71 311 1012.0  14.7  14.2 999.0 99.0 99.00
2007 08 19 08 00 337  6.2  7.1  1.13  7.69  4.69 308 1012.0  14.7  14.1 999.0 99.0 99.00
2007 08 19 09 00 340  6.3  8.4  1.01  8.33  4.64 298 1012.1  14.7  14.1 999.0 99.0 99.00
2007 08 19 10 00 339  6.0  7.5  1.01  8.33  4.77 308 1011.9  14.7  14.1 999.0 99.0 99.00
2007 08 19 11 00 342  5.3  8.4  1.10  7.69  5.15 301 1012.1  14.7  14.1 999.0 99.0 99.00
2007 08 19 12 00 346  3.4  4.0  0.98  6.67  5.04 300 1012.4  14.4  14.1 999.0 99.0 99.00
2007 08 19 13 00 342  2.8  3.4  1.00  8.33  5.29 315 1012.7  14.3  14.2 999.0 99.0 99.00
2007 08 19 14 00 331  3.4  3.9  1.02  7.69  5.26 310 1013.2  14.4  14.1 999.0 99.0 99.00
2007 08 19 15 00 307  4.2  4.8  1.01  7.69  5.44 314 1013.6  14.6  14.2 999.0 99.0 99.00
2007 08 19 16 00 307  3.6  4.5  0.98  7.69  5.18 291 1013.8  14.5  14.2 999.0 99.0 99.00
2007 08 19 17 00 317  3.2  3.7  0.87 21.05  5.22 185 1014.4  14.8  14.4 999.0 99.0 99.00
2007 08 19 18 00 303  3.3  3.7  0.95  7.69  5.29 304 1014.5  15.0  14.5 999.0 99.0 99.00
2007 08 19 19 00 298  3.5  4.0  0.85 21.05  5.44 187 1014.7  15.0  14.8 999.0 99.0 99.00
2007 08 19 20 00 297  5.7  6.2  0.89 21.05  5.29 185 1014.6  15.1  14.9 999.0 99.0 99.00
2007 08 19 21 00 284  4.8  5.4  0.92 21.05  5.40 199 1014.3  15.3  15.0 999.0 99.0 99.00
2007 08 19 22 00 292  6.7  7.6  0.89 21.05  5.51 178 1013.9  15.9  15.2 999.0 99.0 99.00
2007 08 19 23 00 298  7.6  8.6  0.80 19.05  5.07 197 1013.4  16.1  15.1 999.0 99.0 99.00
2007 08 20 00 00 299  7.0  8.0  0.81  7.69  4.39 296 1013.1  16.0  14.8 999.0 99.0 99.00
2007 08 20 01 00 308  6.4  7.2  0.87 19.05  4.85 193 1013.2  15.9  14.0 999.0 99.0 99.00
2007 08 20 02 00 310  7.0  8.0  0.84 21.05  4.78 158 1013.0  15.9  13.8 999.0 99.0 99.00
2007 08 20 03 00 314  6.7  7.6  0.82 19.05  4.24 211 1013.2  15.6  13.7 999.0 99.0 99.00
2007 08 20 04 00 319  7.4  8.4  0.88 19.05  4.36 155 1013.4  15.4  13.8 999.0 99.0 99.00
2007 08 20 05 00 341  5.7  6.6  0.93 19.05  4.45 184 1014.2  15.4  14.2 999.0 99.0 99.00
2007 08 20 06 00 339  5.9  7.4  0.89 19.05  4.40 200 1014.2  15.4  14.5 999.0 99.0 99.00
2007 08 20 07 00 333  5.6  6.4  0.98 19.05  5.06 161 1014.1  15.4  14.5 999.0 99.0 99.00
2007 08 20 08 00 331  5.5  6.4  0.84 19.05  4.59 160 1014.1  15.2  14.7 999.0 99.0 99.00
2007 08 20 09 00 325  5.3  6.1  0.90 19.05  5.11 162 1013.9  14.6  14.8 999.0 99.0 99.00
2007 08 20 10 00 320  5.6  6.4  0.95 19.05  5.64 164 1013.8  14.8  14.7 999.0 99.0 99.00
2007 08 20 11 00 314  5.0  5.8  1.05 19.05  6.38 162 1013.8  14.4  14.8 999.0 99.0 99.00
2007 08 20 12 00 316  6.4  7.5  1.12 19.05  6.26 171 1013.7  14.3  14.8 999.0 99.0 99.00
2007 08 20 13 00 318  6.6  7.8  1.22 19.05  6.29 163 1014.0  14.1  14.7 999.0 99.0 99.00
2007 08 20 14 00 320  5.7  6.6  1.39 19.05  6.59 171 1014.5  14.0  14.8 999.0 99.0 99.00
2007 08 20 15 00 339  5.1  6.1  1.46  8.33  6.63 296 1015.0  14.0  14.8 999.0 99.0 99.00
2007 08 20 16 00 342  4.6  5.5  1.49  9.09  6.57 293 1015.5  14.0  14.7 999.0 99.0 99.00
2007 08 20 17 00 334  4.7  5.9  1.53  8.33  6.84 296 1015.9  14.1  14.7 999.0 99.0 99.00
2007 08 20 18 00 326  7.1  8.9  1.53 19.05  6.63 173 1016.3  13.9  14.8 999.0 99.0 99.00
2007 08 20 19 00 321  7.5  8.9  1.59  9.09  6.12 297 1016.1  14.3  14.8 999.0 99.0 99.00
2007 08 20 20 00 322  8.2 10.1  1.66  9.09  5.98 292 1015.5  14.6  14.7 999.0 99.0 99.00
2007 08 20 21 00 319  8.4  9.8  1.70 10.00  5.78 298 1015.2  14.6  14.6 999.0 99.0 99.00
2007 08 20 22 00 319  9.1 10.8  1.66  9.09  5.73 298 1014.8  14.8  14.6 999.0 99.0 99.00
2007 08 20 23 00 324 10.7 12.8  1.70  9.09  5.41 290 1014.1  15.2  14.7 999.0 99.0 99.00
2007 08 21 00 00 324 10.5 13.0  1.76  9.09  5.28 294 1014.0  15.3  14.7 999.0 99.0 99.00
2007 08 21 01 00 324 10.7 13.4  1.87 17.39  5.43 165 1013.9  15.3  14.6 999.0 99.0 99.00
2007 08 21 02 00 316  9.0 10.8  1.85 17.39  5.64 176 1013.9  15.7  14.5 999.0 99.0 99.00
2007 08 21 03 00 319  8.3  9.6  1.73  9.09  5.78 297 1014.0  15.4  14.4 999.0 99.0 99.00
2007 08 21 04 00 324  7.3  8.7  2.04 10.00  6.38 297 1014.5  15.3  14.4 999.0 99.0 99.00
2007 08 21 05 00 327  6.3  7.5  1.77 17.39  6.37 150 1015.1  15.2  14.4 999.0 99.0 99.00
2007 08 21 06 00 333  5.9  6.7  1.66 17.39  6.60 167 1015.1  15.0  14.4 999.0 99.0 99.00
2007 08 21 07 00 329  5.6  6.8  1.55 17.39  6.35 168 1015.0  15.1  14.4 999.0 99.0 99.00
2007 08 21 08 00 320  5.2  6.0  1.53 17.39  6.23 160 1014.9  15.1  14.4 999.0 99.0 99.00
2007 08 21 09 00 315  4.1  4.8  1.63 10.00  6.83 292 1014.6  14.9  14.4 999.0 99.0 99.00
2007 08 21 10 00 311  2.8  3.8  1.48 16.00  6.46 182 1014.6  14.9  14.3 999.0 99.0 99.00
2007 08 21 11 00 318  4.1  4.8  1.52 10.00  6.65 297 1014.3  14.8  14.3 999.0 99.0 99.00
2007 08 21 12 00 319  4.6  5.4  1.44 17.39  6.41 164 1014.2  14.8  14.4 999.0 99.0 99.00
2007 08 21 13 00 328  5.5  6.6  1.33 16.00  6.30 180 1014.2  15.4  14.5 999.0 99.0 99.00
2007 08 21 14 00 326  8.3  9.7  1.39 10.00  6.21 296 1014.1  15.5  14.4 999.0 99.0 99.00
2007 08 21 15 00 326  8.9 10.5  1.43 16.00  5.37 154 1014.0  15.3  14.4 999.0 99.0 99.00
2007 08 21 16 00 320  8.0  9.8  1.56  9.09  5.42 295 1014.5  15.3  14.3 999.0 99.0 99.00
2007 08 21 17 00 332  7.4  8.5  1.57 16.00  5.64 174 1014.6  15.5  14.3 999.0 99.0 99.00
2007 08 21 18 00 324  4.7  5.7  1.34 16.00  5.49 165 1014.9  15.4  14.4 999.0 99.0 99.00
2007 08 21 19 00 310  5.8  7.0  1.36 16.00  5.59 172 1014.6  15.6  14.6 999.0 99.0 99.00
2007 08 21 20 00 311  7.5  8.5  1.44 16.00  5.62 186 1013.8  15.6  14.6 999.0 99.0 99.00
2007 08 21 21 00 316  8.5 10.2  1.46  9.09  5.39 298 1013.1  15.8  14.6 999.0 99.0 99.00
2007 08 21 22 00 308 10.0 12.5  1.59 16.00  5.24 161 1012.7  15.8  14.6 999.0 99.0 99.00
2007 08 21 23 00 313  9.3 11.4  1.56 16.00  5.27 157 1011.9  15.9  14.6 999.0 99.0 99.00
2007 08 22 00 00 316 10.7 13.1  1.62  9.09  5.18 300 1011.4  15.7  14.6 999.0 99.0 99.00
2007 08 22 01 00 316  9.8 11.3  1.70 16.00  5.12 172 1011.3  15.7  14.6 999.0 99.0 99.00
2007 08 22 02 00 320 10.5 12.7  1.64 16.00  4.92 177 1011.4  15.8  14.5 999.0 99.0 99.00
2007 08 22 03 00 323 10.1 12.1  1.72 16.00  5.10 150 1011.2  15.3  14.5 999.0 99.0 99.00
2007 08 22 04 00 321  8.5 10.0  1.68  6.67  5.22 289 1011.5  15.2  14.4 999.0 99.0 99.00
2007 08 22 05 00 320  8.4  9.7  1.70  6.67  5.44 291 1011.5  15.3  14.4 999.0 99.0 99.00
2007 08 22 06 00 317  7.2  8.4  2.03  7.69  6.09 294 1011.4  15.1  14.4 999.0 99.0 99.00
2007 08 22 07 00 312  6.6  8.3  2.08  7.14  6.11 305 1011.2  15.1  14.4 999.0 99.0 99.00
2007 08 22 08 00 323  7.4  9.0  2.47  7.69  6.41 300 1010.8  15.3  14.3 999.0 99.0 99.00
2007 08 22 09 00 316  6.8  8.6  2.30  8.33  6.20 304 1010.5  15.0  14.4 999.0 99.0 99.00
2007 08 22 10 00 316  7.6  8.9  2.32  9.09  6.41 300 1010.2  15.2  14.5 999.0 99.0 99.00
2007 08 22 11 00 316 10.8 12.9  2.43  9.09  6.33 294 1009.8  15.1  14.4 999.0 99.0 99.00
2007 08 22 12 00 322  9.1 10.9  2.45  9.09  6.30 308 1009.9  14.9  14.4 999.0 99.0 99.00
2007 08 22 13 00 324  8.6 10.5  2.74  9.09  6.91 304 1009.8  14.8  14.4 999.0 99.0 99.00
2007 08 22 14 00 319  8.9 11.4  2.93  9.09  7.04 302 1009.5  14.6  14.4 999.0 99.0 99.00
2007 08 22 15 00 330  7.9  9.9  2.76  9.09  6.78 297 1009.9  14.4  14.4 999.0 99.0 99.00
2007 08 22 16 00 340  6.3  8.3  3.20 10.00  7.09 308 1010.1  14.3  14.5 999.0 99.0 99.00
2007 08 22 17 00 328  5.1  6.3  3.06 10.00  7.38 307 1010.1  14.0  14.5 999.0 99.0 99.00
2007 08 22 18 00 339  4.3  5.8  3.05  9.09  7.50 309 1010.4  13.8  14.6 999.0 99.0 99.00
2007 08 22 19 00 324  5.6  7.7  3.17 10.00  7.36 310 1010.3  14.1  14.6 999.0 99.0 99.00
2007 08 22 20 00 322  8.3 10.6  2.86 10.00  7.12 308 1009.7  14.3  14.7 999.0 99.0 99.00
2007 08 22 21 00 323  8.5 10.2  3.20 10.00  7.33 304 1009.3  14.5  14.6 999.0 99.0 99.00
2007 08 22 22 00 320  9.1 11.6  3.11 10.00  7.10 309 1008.9  14.8  14.7 999.0 99.0 99.00
2007 08 22 23 00 316 10.2 12.7  3.19 10.81  7.00 308 1008.2  14.9  14.7 999.0 99.0 99.00
2007 08 23 00 00 314 10.6 12.7  3.32  9.09  6.85 308 1007.7  15.0  14.7 999.0 99.0 99.00
2007 08 23 01 00 315 10.1 12.3  3.17 10.00  6.79 305 1007.4  15.2  14.7 999.0 99.0 99.00
2007 08 23 02 00 319  9.3 11.1  2.97 10.00  6.64 305 1007.3  15.1  14.7 999.0 99.0 99.00
2007 08 23 03 00 320  8.5 10.6  3.05  9.09  6.81 306 1007.5  15.0  14.7 999.0 99.0 99.00
2007 08 23 04 00 319 10.0 13.6  3.15 10.00  7.08 302 1007.3  15.1  14.7 999.0 99.0 99.00
2007 08 23 05 00 323  9.5 11.6  3.29 10.00  7.01 309 1007.4  15.0  14.7 999.0 99.0 99.00
2007 08 23 06 00 324  8.9 11.2  3.22  9.09  6.86 311 1007.8  14.9  14.7 999.0 99.0 99.00
2007 08 23 07 00 323  8.9 11.1  3.48 10.00  7.31 308 1007.5  14.8  14.7 999.0 99.0 99.00
2007 08 23 08 00 321  8.2 10.6  3.26 10.00  7.16 306 1007.5  14.8  14.6 999.0 99.0 99.00
2007 08 23 09 00 317  6.4  7.8  3.33 10.00  7.31 310 1007.3  14.7  14.6 999.0 99.0 99.00
2007 08 23 10 00 315  8.3 10.6  3.17 10.00  7.22 301 1007.1  14.7  14.6 999.0 99.0 99.00
2007 08 23 11 00 313  6.4  8.0  2.90 10.81  7.05 303 1007.0  14.5  14.7 999.0 99.0 99.00
2007 08 23 12 00 311  5.3  6.7  3.24 10.00  7.51 303 1007.0  14.3  14.7 999.0 99.0 99.00
2007 08 23 13 00 319  4.4  6.3  3.11 10.00  7.65 305 1007.1  14.1  14.7 999.0 99.0 99.00
2007 08 23 14 00 316  3.4  4.4  3.18 10.00  7.68 305 1007.4  13.9  14.7 999.0 99.0 99.00
2007 08 23 15 00 313  3.6  4.8  3.12 10.00  7.63 307 1007.4  13.8  14.7 999.0 99.0 99.00
2007 08 23 16 00 297  1.2  2.1  3.06 10.00  7.70 310 1007.7  13.7  14.7 999.0 99.0 99.00
2007 08 23 17 00 161  0.7  1.7  2.80 10.00  7.45 307 1007.8  13.8  14.8 999.0 99.0 99.00
2007 08 23 18 00 162  2.9  4.0  2.68 10.00  7.44 310 1008.2  14.0  14.8 999.0 99.0 99.00
2007 08 23 19 00 178  3.3  4.7  2.70 10.00  7.42 312 1008.2  14.6  14.9 999.0 99.0 99.00
2007 08 23 20 00 174  3.4  4.5  2.83  9.09  7.52 307 1008.1  14.7  15.0 999.0 99.0 99.00
2007 08 23 21 00 193  2.9  3.6  2.68 10.00  7.49 308 1007.8  14.9  15.1 999.0 99.0 99.00
2007 08 23 22 00 215  3.7  4.3  2.30 10.00  7.02 309 1007.5  14.7  15.2 999.0 99.0 99.00
2007 08 23 23 00 208  3.3  4.1  2.28  9.09  6.93 308 1006.9  14.8  15.3 999.0 99.0 99.00
2007 08 24 00 00 203  2.4  3.4  2.75 10.00  7.54 304 1006.6  14.9  15.4 999.0 99.0 99.00
2007 08 24 01 00 211  1.0  1.7  2.64 10.00  7.64 307 1006.5  14.9  15.4 999.0 99.0 99.00
2007 08 24 02 00 182  2.2  3.1  2.58 10.81  7.75 307 1006.2  14.8  15.4 999.0 99.0 99.00
2007 08 24 03 00 184  2.8  3.8  2.48 10.00  7.82 303 1006.2  14.9  15.3 999.0 99.0 99.00
2007 08 24 04 00 162  2.6  4.3  2.34 10.81  7.53 307 1006.9  14.8  15.2 999.0 99.0 99.00
2007 08 24 05 00 178  3.1  4.2  2.22 10.81  7.65 307 1007.1  14.7  15.1 999.0 99.0 99.00
2007 08 24 06 00 159  3.7  4.9  2.15 10.81  7.19 310 1007.3  14.9  15.0 999.0 99.0 99.00
2007 08 24 07 00 174  5.9  7.9  2.23 10.81  7.48 304 1007.3  14.7  15.0 999.0 99.0 99.00
2007 08 24 08 00 176  5.2  6.8  2.13 11.43  7.19 304 1007.4  14.8  14.9 999.0 99.0 99.00
2007 08 24 09 00 177  5.2  6.5  1.86 10.00  6.74 309 1007.4  14.9  14.9 999.0 99.0 99.00
2007 08 24 10 00 170  5.2  6.5  1.99  9.09  7.03 297 1007.4  14.8  15.0 999.0 99.0 99.00
2007 08 24 11 00 166  5.0  6.2  1.87 10.00  7.13 297 1007.3  14.6  15.0 999.0 99.0 99.00
2007 08 24 12 00 169  5.0  6.2  1.72  9.09  7.08 304 1007.3  14.5  15.0 999.0 99.0 99.00
2007 08 24 13 00 170  4.6  5.7  1.84 11.43  7.29 303 1007.4  14.8  14.6 999.0 99.0 99.00
2007 08 24 14 00 163  4.6  6.5  1.77 10.00  7.20 301 1007.8  14.8  14.6 999.0 99.0 99.00
2007 08 24 15 00 172  5.3  7.2  1.64 10.81  7.04 304 1008.2  14.8  14.6 999.0 99.0 99.00
2007 08 24 16 00 169  5.6  7.2  1.69 10.81  7.30 293 1008.7  14.8  14.7 999.0 99.0 99.00
2007 08 24 17 00 162  5.1  6.2  1.81 10.81  7.10 305 1009.1  14.7  14.6 999.0 99.0 99.00
2007 08 24 18 00 175  4.4  5.3  1.86  9.09  7.24 302 1009.6  14.6  14.7 999.0 99.0 99.00
2007 08 24 19 00 156  3.7  4.6  1.77  9.09  7.04 311 1009.5  14.7  14.7 999.0 99.0 99.00
2007 08 24 20 00 163  3.9  5.1  1.85 10.00  7.21 313 1009.6  14.7  14.7 999.0 99.0 99.00
2007 08 24 21 00 174  4.2  5.1  1.71 10.81  6.98 307 1009.6  14.9  14.7 999.0 99.0 99.00
2007 08 24 22 00 185  3.2  4.3  1.59 10.00  7.02 308 1009.4  15.0  14.9 999.0 99.0 99.00
2007 08 24 23 00 179  2.9  3.9  1.76 10.00  7.29 308 1009.1  15.2  15.0 999.0 99.0 99.00
2007 08 25 00 00 184  1.8  2.6  1.75  9.09  7.36 309 1009.1  15.4  15.2 999.0 99.0 99.00
2007 08 25 01 00 169  1.8  2.5  1.80 10.00  7.72 307 1008.8  15.4  15.2 999.0 99.0 99.00
2007 08 25 02 00 181  2.2  3.1  1.70 10.00  7.50 301 1008.7  15.2  15.3 999.0 99.0 99.00
2007 08 25 03 00 155  1.0  1.5  1.54 11.43  7.55 304 1009.0  15.0  15.2 999.0 99.0 99.00
2007 08 25 08 00 131  1.2  2.0  1.54 10.00  7.36 310 1010.7  14.6  15.0 999.0 99.0 99.00
2007 08 25 09 00 119  1.7  2.3  1.48 10.81  7.16 301 1010.8  14.6  14.9 999.0 99.0 99.00
2007 08 25 10 00 131  2.4  3.2  1.46 10.00  7.53 311 1011.0  14.7  14.9 999.0 99.0 99.00
2007 08 25 11 00 144  2.1  2.7  1.48 10.00  7.91 315 1011.1  14.8  14.9 999.0 99.0 99.00
2007 08 25 12 00 153  2.1  2.7  1.39 10.81  7.49 309 1011.3  15.0  14.9 999.0 99.0 99.00
2007 08 25 13 00 107  2.3  2.8  1.41 10.00  7.84 306 1011.6  14.7  14.9 999.0 99.0 99.00
2007 08 25 14 00  94  2.5  3.2  1.21 10.00  7.54 295 1011.8  14.7  15.0 999.0 99.0 99.00
2007 08 25 15 00 105  2.7  3.5  1.30 10.00  7.79 308 1012.1  14.9  15.0 999.0 99.0 99.00
2007 08 25 16 00 112  3.4  4.3  1.25 10.00  7.64 310 1012.4  14.8  15.0 999.0 99.0 99.00
2007 08 25 17 00 101  3.2  4.0  1.35 10.00  7.84 310 1012.9  15.0  15.0 999.0 99.0 99.00
2007 08 25 18 00  96  3.3  4.1  1.27 10.00  7.68 305 1013.0  15.1  15.1 999.0 99.0 99.00
2007 08 25 19 00  92  3.3  4.0  1.38 10.00  7.93 314 1013.3  15.3  15.3 999.0 99.0 99.00
2007 08 25 20 00 101  1.7  2.4  1.31  9.09  7.60 314 1013.4  15.7  15.6 999.0 99.0 99.00
2007 08 25 21 00 162  2.1  3.1  1.32  9.09  7.69 315 1013.3  16.1  15.9 999.0 99.0 99.00
2007 08 25 22 00 174  2.9  3.5  1.27  9.09  7.66 312 1013.0  16.2  16.2 999.0 99.0 99.00
2007 08 25 23 00 197  3.0  3.6  1.43 10.00  7.97 310 1012.6  16.1  16.1 999.0 99.0 99.00
2007 08 26 00 00 203  1.4  1.8  1.34 10.81  7.61 281 1012.2  16.2  16.0 999.0 99.0 99.00
2007 08 26 01 00 192  0.9  1.4  1.36 10.00  7.87 302 1011.9  16.4  16.3 999.0 99.0 99.00
2007 08 26 02 00 171  0.1  0.4  1.27 10.81  7.33 289 1011.9  16.1  16.5 999.0 99.0 99.00
2007 08 26 03 00   3  0.1  0.8  1.22 10.00  7.74 306 1011.9  16.0  16.6 999.0 99.0 99.00
2007 08 26 04 00  32  1.4  1.7  1.39 10.00  8.01 291 1012.4  16.0  16.3 999.0 99.0 99.00
2007 08 26 05 00  68  1.2  1.6  1.29 10.00  8.05 305 1012.7  16.1  16.3 999.0 99.0 99.00
2007 08 26 06 00  23  0.8  1.1  1.30 10.81  8.00 303 1012.9  16.0  16.1 999.0 99.0 99.00
2007 08 26 07 00 104  0.2  1.0  1.42 10.00  8.18 307 1013.0  16.0  16.1 999.0 99.0 99.00
2007 08 26 08 00 350  0.6  1.2  1.54 10.00  8.26 303 1013.1  16.0  16.0 999.0 99.0 99.00
2007 08 26 09 00 346  2.2  3.0  1.46 10.00  7.91 301 1012.6  15.8  16.0 999.0 99.0 99.00
2007 08 26 10 00 316  1.5  2.2  1.49 10.00  7.58 301 1012.5  15.9  16.0 999.0 99.0 99.00
2007 08 26 11 00 324  1.5  2.1  1.36  9.09  7.45 309 1012.1  15.9  16.0 999.0 99.0 99.00
2007 08 26 12 00 344  1.4  3.2  1.57  9.09  7.74 307 1012.0  16.1  16.1 999.0 99.0 99.00
2007 08 26 13 00 347  1.6  2.2  1.48  9.09  7.52 300 1012.0  15.9  16.0 999.0 99.0 99.00
2007 08 26 14 00 351  0.7  1.2  1.53  9.09  7.98 310 1012.1  15.9  16.0 999.0 99.0 99.00
2007 08 26 15 00   4  1.3  1.8  1.38 10.00  7.63 279 1012.4  16.0  16.0 999.0 99.0 99.00
2007 08 26 16 00  56  1.3  1.8  1.39 11.43  7.90 239 1012.4  16.2  16.0 999.0 99.0 99.00
2007 08 26 17 00  59  1.2  1.6  1.42 10.00  8.00 291 1012.7  15.9  16.1 999.0 99.0 99.00
2007 08 26 18 00  96  2.0  2.5  1.51  9.09  7.84 301 1013.0  15.8  16.3 999.0 99.0 99.00
2007 08 26 19 00  82  1.7  2.1  1.29 10.81  7.59 282 1012.9  16.1  16.4 999.0 99.0 99.00
2007 08 26 20 00 122  0.7  1.3  1.46 10.00  7.66 283 1012.5  16.5  17.2 999.0 99.0 99.00
2007 08 26 21 00 250  0.3  0.9  1.53  8.33  7.53 309 1012.1  17.0  17.2 999.0 99.0 99.00
2007 08 26 22 00 238  3.0  4.2  1.65  8.33  7.35 310 1011.5  16.9  16.6 999.0 99.0 99.00
2007 08 26 23 00 273  2.6  3.2  1.67 10.81  7.21 282 1011.2  16.6  17.3 999.0 99.0 99.00
2007 08 27 00 00 301  3.9  4.8  1.62  7.69  6.94 317 1011.0  16.0  17.3 999.0 99.0 99.00
