#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 03 23 09 50 331  4.0  5.4  2.25 12.12  7.15 293 1017.8   9.9  11.1 999.0 99.0 99.00
2012 03 23 10 50 323  2.5  3.8  2.05 11.43  6.95 291 1018.1   9.9  11.1 999.0 99.0 99.00
2012 03 23 11 50  11  1.9  2.5  1.99 11.43  7.01 304 1018.1   9.7  11.0 999.0 99.0 99.00
2012 03 23 12 50  68  2.4  3.1  1.83 10.81  6.98 306 1018.0   9.6  11.0 999.0 99.0 99.00
2012 03 23 13 50 112  3.3  4.2  1.76 11.43  7.05 305 1018.8   9.3  11.0 999.0 99.0 99.00
2012 03 23 14 50 100  3.3  4.4  1.64 11.43  6.77 303 1019.0   9.4  11.0 999.0 99.0 99.00
2012 03 23 15 50 102  5.1  6.5  1.63 11.43  7.06 304 1019.1   9.7  11.0 999.0 99.0 99.00
2012 03 23 16 50 100  5.1  6.4  1.73 10.81  6.86 305 1019.0   9.7  11.1 999.0 99.0 99.00
2012 03 23 17 50 111  4.5  5.8  1.49 10.81  7.00 300 1019.2   9.7  11.2 999.0 99.0 99.00
2012 03 23 18 50 129  3.7  4.9  1.53 10.81  7.33 305 1018.9   9.6  11.3 999.0 99.0 99.00
2012 03 23 19 50 129  3.5  4.4  1.72 10.81  8.14 296 1018.5   9.7  11.4 999.0 99.0 99.00
2012 03 23 20 50 131  3.5  4.5  1.60 10.81  8.47 294 1017.7  10.1  11.6 999.0 99.0 99.00
2012 03 23 21 50 186  4.3  5.3  1.55 10.81  8.48 298 1017.0  10.4  11.7 999.0 99.0 99.00
2012 03 23 22 50 195  5.9  6.9  1.72 10.00  8.97 304 1016.3  10.7  11.8 999.0 99.0 99.00
2012 03 23 23 50 184  5.6  6.8  1.72 10.00  8.04 295 1015.7  11.0  11.8 999.0 99.0 99.00
2012 03 24 00 50 173  6.1  7.5  1.61 10.00  7.59 298 1015.2  11.0  11.8 999.0 99.0 99.00
2012 03 24 01 50 165  6.8  8.2  1.72 11.43  7.15 292 1014.6  11.1  11.7 999.0 99.0 99.00
2012 03 24 02 50 159  7.8  9.5  1.64 11.43  6.44 295 1014.1  11.0  11.6 999.0 99.0 99.00
2012 03 24 03 50 159  8.3 10.0  1.57 11.43  6.04 287 1013.8  11.0  11.5 999.0 99.0 99.00
2012 03 24 04 50 158  9.3 10.9  1.59 12.90  5.59 272 1013.2  11.0  11.5 999.0 99.0 99.00
2012 03 24 05 50 166  9.9 11.9  1.58 13.79  5.21 265 1012.8  10.9  11.4 999.0 99.0 99.00
2012 03 24 06 50 168 10.9 12.8  1.92 12.90  5.56 266 1012.3  10.9  11.4 999.0 99.0 99.00
2012 03 24 07 50 164 11.7 13.5  2.04 12.12  5.21 268 1012.2  10.9  11.3 999.0 99.0 99.00
2012 03 24 08 50 168 12.7 15.3  2.32 12.90  5.54 260 1011.9  10.9  11.3 999.0 99.0 99.00
2012 03 24 09 50 161 13.1 15.5  2.67 12.90  5.59 281 1011.3  10.9  11.3 999.0 99.0 99.00
2012 03 24 10 50 159 12.9 15.5  3.06 12.12  6.05 283 1010.7  10.9  11.3 999.0 99.0 99.00
2012 03 24 11 50 286  8.7 11.8  3.20  7.14  6.23 231 1011.3   8.4  11.2 999.0 99.0 99.00
2012 03 24 12 50 284  5.9  7.7  3.31 12.12  6.82 272 1012.3   7.5  11.2 999.0 99.0 99.00
2012 03 24 13 50 296  4.6  6.2  3.20 12.12  6.87 279 1012.5   7.5  11.3 999.0 99.0 99.00
2012 03 24 14 50 315  2.0  2.7  3.41 13.79  7.87 295 1012.9   7.5  11.3 999.0 99.0 99.00
2012 03 24 15 50  54  2.6  3.7  3.31 10.00  7.83 294 1012.9   7.9  11.2 999.0 99.0 99.00
2012 03 24 16 50  56  2.2  3.2  2.88 10.81  7.77 302 1013.0   7.8  11.2 999.0 99.0 99.00
2012 03 24 17 50  52  1.1  2.3  2.52 13.79  7.50 308 1013.2   7.9  11.2 999.0 99.0 99.00
2012 03 24 18 50  91  2.8  4.1  2.96 13.79  8.07 313 1012.8   8.0  11.2 999.0 99.0 99.00
2012 03 24 19 50  54  1.9  3.0  2.73 13.79  8.09 317 1012.6   8.2  11.3 999.0 99.0 99.00
2012 03 24 20 50  79  2.4  3.6  2.61 13.79  8.19 308 1012.5   7.9  11.2 999.0 99.0 99.00
2012 03 24 21 50  80  3.6  4.9  2.49 13.79  8.41 307 1011.7   7.8  11.3 999.0 99.0 99.00
2012 03 24 22 50  93  2.2  3.8  2.61 12.90  8.65 290 1011.1   8.1  11.3 999.0 99.0 99.00
2012 03 24 23 50 107  3.5  5.6  2.82 12.90  8.94 297 1010.5   8.3  11.3 999.0 99.0 99.00
2012 03 25 00 50  78  1.5  2.6  2.79 12.90  9.10 297 1010.2   8.1  11.3 999.0 99.0 99.00
2012 03 25 01 50  89  2.6  4.0  2.80 12.90  9.24 295 1010.1   8.2  11.2 999.0 99.0 99.00
2012 03 25 02 50  87  3.4  4.9  2.82 12.12  9.18 288 1009.8   8.4  11.2 999.0 99.0 99.00
2012 03 25 03 50  71  5.9  7.4  3.01 12.12  9.43 299 1009.3   8.7  11.2 999.0 99.0 99.00
2012 03 25 04 50  70  6.2  7.7  3.01 12.12  8.88 301 1009.2   8.8  11.2 999.0 99.0 99.00
2012 03 25 05 50  77  7.6  9.2  3.05 11.43  8.78 300 1009.0   8.7  11.2 999.0 99.0 99.00
2012 03 25 06 50  70  6.8  9.0  3.25 12.12  8.67 299 1008.8   8.9  11.2 999.0 99.0 99.00
2012 03 25 07 50  97  6.0  8.3  3.51 14.81  9.03 285 1008.5   9.1  11.2 999.0 99.0 99.00
2012 03 25 08 50 107  7.5  9.4  3.30 13.79  9.39 276 1008.5   8.8  11.2 999.0 99.0 99.00
2012 03 25 09 50 120  4.8  7.1  3.15 14.81  9.21 279 1008.6   9.6  11.3 999.0 99.0 99.00
2012 03 25 10 50 154  7.0  8.5  2.84 13.79  8.83 276 1008.0   9.9  11.3 999.0 99.0 99.00
2012 03 25 11 50 135  7.8  9.2  2.69 13.79  8.12 279 1008.4   9.7  11.4 999.0 99.0 99.00
2012 03 25 12 50 110  7.1  8.8  2.68 14.81  8.04 282 1009.0   9.3  11.5 999.0 99.0 99.00
2012 03 25 13 50 103  5.8  7.4  2.80 14.81  8.29 294 1009.1   9.2  11.5 999.0 99.0 99.00
2012 03 25 14 50  81  7.1  8.5  2.54 13.79  7.77 299 1009.5   8.8  11.5 999.0 99.0 99.00
2012 03 25 15 50  90  9.4 11.7  2.60 13.79  7.54 300 1009.7   8.8  11.5 999.0 99.0 99.00
2012 03 25 16 50  93  8.6 10.8  2.88 13.79  7.98 308 1010.0   9.1  11.5 999.0 99.0 99.00
2012 03 25 17 50  88  7.4  8.8  2.41 13.79  7.33 308 1010.5   9.9  11.5 999.0 99.0 99.00
2012 03 25 18 50 110  4.4  5.7  2.19 12.12  7.21 301 1010.6  10.7  11.6 999.0 99.0 99.00
2012 03 25 19 50  93  2.1  3.3  2.52 12.90  8.19 300 1010.3  10.8  11.8 999.0 99.0 99.00
2012 03 25 20 50  96  1.3  2.3  2.57 12.90  8.64 307 1010.0  11.0  12.0 999.0 99.0 99.00
2012 03 25 21 50 297  1.5  2.4  2.57 12.90  8.68 296 1009.9  11.1  12.4 999.0 99.0 99.00
2012 03 25 22 50 338  5.8  6.8  2.28 12.12  8.68 301 1009.8  10.8  12.6 999.0 99.0 99.00
2012 03 25 23 50 333  8.0  9.4  2.77 11.43  9.04 306 1009.5  10.6  12.5 999.0 99.0 99.00
2012 03 26 00 50 333  7.6  8.9  2.65 11.43  8.29 301 1009.6  10.9  12.3 999.0 99.0 99.00
2012 03 26 01 50 326  7.5  9.4  2.48 11.43  7.90 298 1009.8  10.9  12.2 999.0 99.0 99.00
2012 03 26 02 50 329  7.6  9.3  2.50 11.43  7.74 296 1010.2  10.7  12.1 999.0 99.0 99.00
2012 03 26 03 50 327  8.4  9.6  2.38 11.43  7.35 300 1011.1  10.4  12.0 999.0 99.0 99.00
2012 03 26 04 50 331  7.9  9.6  2.32 10.81  7.06 303 1012.1  10.1  12.0 999.0 99.0 99.00
2012 03 26 05 50 319  7.9  9.4  2.35 12.12  7.22 298 1012.8  10.2  11.9 999.0 99.0 99.00
2012 03 26 06 50 324  7.1  8.4  2.29 11.43  7.21 299 1013.4  10.1  11.9 999.0 99.0 99.00
2012 03 26 07 50 323  6.4  7.6  2.26 11.43  7.37 302 1013.9  10.2  11.8 999.0 99.0 99.00
2012 03 26 08 50 314  5.4  6.6  2.20 12.12  7.38 302 1014.7  10.3  11.8 999.0 99.0 99.00
2012 03 26 09 50 312  4.7  6.8  1.98 12.12  6.87 308 1015.4  10.3  11.8 999.0 99.0 99.00
2012 03 26 10 50 324  3.4  4.5  1.89 12.12  7.02 296 1015.9  10.2  11.7 999.0 99.0 99.00
2012 03 26 11 50 291  1.4  2.9  2.23 11.43  7.87 302 1016.3  10.3  11.6 999.0 99.0 99.00
2012 03 26 12 50 203  0.8  1.7  2.09 11.43  7.97 295 1016.5  10.3  11.6 999.0 99.0 99.00
2012 03 26 13 50 162  1.8  3.0  1.90 10.81  7.95 310 1017.1  10.4  11.6 999.0 99.0 99.00
2012 03 26 14 50 142  3.0  4.2  1.63 10.00  7.16 296 1018.1  10.4  11.5 999.0 99.0 99.00
2012 03 26 15 50 136  4.4  5.6  1.86 10.81  8.34 302 1018.7  10.4  11.5 999.0 99.0 99.00
2012 03 26 16 50 154  6.0  7.3  1.72 10.81  7.79 295 1018.8  10.7  11.6 999.0 99.0 99.00
2012 03 26 17 50 157  6.7  8.2  1.65 10.81  7.02 295 1019.1  10.8  11.7 999.0 99.0 99.00
2012 03 26 18 50 158  6.8  7.9  1.62 10.81  6.45 305 1019.3  10.9  11.7 999.0 99.0 99.00
2012 03 26 19 50 159  7.0  8.3  1.73 10.00  6.55 304 1019.6  11.0  11.8 999.0 99.0 99.00
2012 03 26 20 50 159  7.6  9.4  1.67 14.81  6.43 204 1019.2  11.1  11.9 999.0 99.0 99.00
2012 03 26 21 50 164  8.1  9.4  1.67 10.00  5.92 296 1019.1  11.2  12.0 999.0 99.0 99.00
2012 03 26 22 50 160  8.8 10.6  1.70 10.00  5.71 290 1018.6  11.2  12.0 999.0 99.0 99.00
2012 03 26 23 50 166  8.6 10.2  1.74 13.79  5.50 233 1018.5  11.4  12.0 999.0 99.0 99.00
2012 03 27 00 50 169  9.7 11.3  1.71 14.81  5.62 189 1018.2  11.4  12.0 999.0 99.0 99.00
2012 03 27 01 50 169  9.2 10.9  1.79 14.81  5.56 209 1018.1  11.4  12.0 999.0 99.0 99.00
2012 03 27 02 50 166  9.9 12.1  1.94 14.81  5.83 200 1017.5  11.4  12.0 999.0 99.0 99.00
2012 03 27 03 50 164  9.4 11.6  1.84 14.81  5.53 198 1017.8  11.5  11.9 999.0 99.0 99.00
2012 03 27 04 50 166  9.9 11.8  1.76 14.81  5.40 206 1017.9  11.4  11.9 999.0 99.0 99.00
2012 03 27 05 50 164 10.6 12.9  1.81 14.81  5.39 192 1017.4  11.4  11.9 999.0 99.0 99.00
2012 03 27 06 50 163 10.1 11.9  1.89 14.81  5.37 197 1017.2  11.4  11.8 999.0 99.0 99.00
2012 03 27 07 50 160 10.2 12.5  1.78  5.26  5.24 184 1017.0  11.4  11.8 999.0 99.0 99.00
2012 03 27 08 50 157  9.9 11.5  1.88  5.56  5.24 201 1017.1  11.4  11.8 999.0 99.0 99.00
2012 03 27 09 50 161  9.8 11.9  1.98 14.81  5.41 188 1017.0  11.4  11.8 999.0 99.0 99.00
2012 03 27 10 50 155 10.3 12.2  1.96 14.81  5.39 182 1016.3  11.4  11.8 999.0 99.0 99.00
2012 03 27 11 50 152 10.7 13.1  1.82  5.56  4.84 196 1015.8  11.3  11.8 999.0 99.0 99.00
2012 03 27 12 50 153 10.3 12.7  2.01 13.79  5.20 178 1015.7  11.5  11.7 999.0 99.0 99.00
2012 03 27 13 50 152 10.6 13.2  2.14  5.56  5.37 177 1015.3  11.5  11.7 999.0 99.0 99.00
2012 03 27 14 50 150 11.0 13.3  2.15 14.81  5.52 178 1015.3  11.6  11.7 999.0 99.0 99.00
2012 03 27 15 50 150 12.0 14.2  2.26 14.81  5.47 170 1015.1  11.6  11.7 999.0 99.0 99.00
2012 03 27 16 50 155 12.1 15.1  2.28 14.81  5.41 189 1015.2  11.7  11.7 999.0 99.0 99.00
2012 03 27 17 50 159 12.5 15.2  2.42  5.56  5.71 168 1015.2  11.7  11.7 999.0 99.0 99.00
2012 03 27 18 50 159 12.4 15.3  2.50  5.88  5.61 172 1015.3  11.6  11.8 999.0 99.0 99.00
2012 03 27 19 50 156 13.1 15.8  2.54  6.25  5.62 181 1014.7  11.8  11.8 999.0 99.0 99.00
2012 03 27 20 50 158 13.2 16.7  2.91  6.25  5.80 178 1014.5  11.7  11.9 999.0 99.0 99.00
2012 03 27 21 50 160 13.6 16.7  3.25  6.67  6.07 175 1014.2  11.5  11.9 999.0 99.0 99.00
2012 03 27 22 50 158 13.2 15.5  3.45  6.67  6.34 176 1013.6  11.6  12.0 999.0 99.0 99.00
2012 03 27 23 50 158 13.0 16.1  3.09  6.67  6.03 168 1013.3  11.5  12.0 999.0 99.0 99.00
2012 03 28 00 50 158 13.7 17.6  3.36  6.67  6.32 168 1012.6  11.6  12.0 999.0 99.0 99.00
2012 03 28 01 50 159 12.9 15.2  3.22  7.14  6.29 186 1012.6  11.7  12.1 999.0 99.0 99.00
2012 03 28 02 50 162 11.7 14.2  3.68  6.67  6.52 167 1013.2  11.8  12.1 999.0 99.0 99.00
2012 03 28 03 50 170 11.3 13.7  3.14  6.25  6.44 169 1013.7  12.0  12.1 999.0 99.0 99.00
2012 03 28 04 50 171 11.1 14.6  3.49  6.67  6.74 171 1014.4  12.0  12.1 999.0 99.0 99.00
2012 03 28 05 50 180  8.3 10.8  3.04  6.67  6.72 190 1014.7  12.4  12.0 999.0 99.0 99.00
2012 03 28 06 50 189  6.9  8.4  3.30 16.00  7.37 276 1015.3  12.5  12.1 999.0 99.0 99.00
2012 03 28 07 50 203  5.5  6.6  3.65 14.81  8.21 284 1015.8  12.5  12.0 999.0 99.0 99.00
2012 03 28 08 50 199  5.1  6.1  3.19 12.90  7.59 293 1015.5  12.4  12.0 999.0 99.0 99.00
2012 03 28 09 50 203  5.1  6.1  3.72 14.81  8.88 292 1015.7  12.5  12.0 999.0 99.0 99.00
2012 03 28 10 50 202  5.0  6.2  3.73 12.90  8.99 294 1015.7  12.5  12.0 999.0 99.0 99.00
2012 03 28 11 50 201  4.9  5.7  3.84 12.12  9.36 290 1016.1  12.5  11.9 999.0 99.0 99.00
2012 03 28 12 50 193  4.2  4.9  3.29 11.43  8.74 299 1016.5  12.4  11.9 999.0 99.0 99.00
2012 03 28 13 50 194  3.1  4.2  3.57 14.81  9.35 293 1017.2  12.3  11.8 999.0 99.0 99.00
2012 03 28 14 50 187  2.8  3.8  3.40 12.90  8.99 286 1017.9  12.3  11.8 999.0 99.0 99.00
2012 03 28 15 50 162  2.9  4.1  3.39 14.81  8.96 297 1018.5  12.2  11.8 999.0 99.0 99.00
2012 03 28 16 50 143  3.5  4.9  3.38 12.90  8.99 285 1018.6  12.0  11.8 999.0 99.0 99.00
2012 03 28 17 50 174  3.5  4.6  3.10 12.90  8.73 265 1019.5  12.0  11.8 999.0 99.0 99.00
2012 03 28 18 50 180  3.2  4.2  3.14 12.90  9.17 272 1020.0  12.2  11.9 999.0 99.0 99.00
2012 03 28 19 50 172  3.8  4.7  2.91 13.79  8.95 276 1019.6  12.1  12.0 999.0 99.0 99.00
2012 03 28 20 50 176  2.6  3.6  3.10 13.79  9.14 274 1019.7  12.1  12.1 999.0 99.0 99.00
2012 03 28 21 50 166  2.5  3.5  2.98 13.79  9.01 275 1019.7  12.2  12.3 999.0 99.0 99.00
2012 03 28 22 50 198  1.9  2.5  3.00 13.79  8.84 289 1019.8  12.3  12.4 999.0 99.0 99.00
2012 03 28 23 50 185  1.6  2.9  3.07 12.90  9.11 287 1019.4  12.1  12.6 999.0 99.0 99.00
2012 03 29 00 50 192  1.8  3.1  3.30 12.90  9.64 279 1019.1  11.9  12.5 999.0 99.0 99.00
2012 03 29 01 50 219  2.5  4.3  3.46 13.79  9.81 287 1019.1  11.7  12.6 999.0 99.0 99.00
2012 03 29 02 50 222  2.9  3.9  3.24 13.79  9.63 288 1019.1  11.5  12.6 999.0 99.0 99.00
2012 03 29 03 50 258  2.9  4.4  3.87 13.79 10.41 289 1019.9  11.4  12.5 999.0 99.0 99.00
2012 03 29 04 50 207  0.5  1.5  3.70 12.90 10.05 288 1020.0  11.6  12.5 999.0 99.0 99.00
2012 03 29 05 50 135  1.7  3.7  3.51 13.79 10.09 297 1020.4  11.2  12.4 999.0 99.0 99.00
2012 03 29 06 50 139  2.3  3.8  3.43 14.81  9.97 298 1020.1  10.9  12.3 999.0 99.0 99.00
2012 03 29 07 50  96  1.0  2.4  3.73 13.79 10.57 304 1020.8  11.0  12.3 999.0 99.0 99.00
2012 03 29 08 50 101  2.8  4.5  3.53 13.79 10.45 309 1020.4  11.0  12.2 999.0 99.0 99.00
2012 03 29 09 50 104  3.4  5.0  3.48 12.90 10.28 305 1020.1  10.8  12.1 999.0 99.0 99.00
2012 03 29 10 50 100  2.8  4.6  3.50 13.79 10.22 304 1020.0  10.9  12.0 999.0 99.0 99.00
2012 03 29 11 50 112  2.5  4.2  3.45 13.79  9.73 308 1020.0  11.1  12.0 999.0 99.0 99.00
2012 03 29 12 50  95  2.6  4.8  3.50 13.79  9.86 303 1020.0  11.1  11.9 999.0 99.0 99.00
2012 03 29 13 50  73  3.5  5.0  3.27 13.79  9.65 295 1020.6  10.8  11.9 999.0 99.0 99.00
2012 03 29 14 50  90  3.5  5.2  3.23 13.79  9.33 294 1020.4  11.0  11.9 999.0 99.0 99.00
2012 03 29 15 50 138  2.1  3.9  3.34 13.79  9.53 288 1021.0  11.4  11.9 999.0 99.0 99.00
2012 03 29 16 50 119  3.1  4.5  3.22 13.79  9.38 292 1020.8  11.3  12.0 999.0 99.0 99.00
2012 03 29 17 50 107  2.0  3.5  2.66 12.90  8.78 290 1021.1  11.5  12.0 999.0 99.0 99.00
2012 03 29 18 50 105  2.6  3.8  2.74 13.79  8.60 294 1020.6  11.1  12.1 999.0 99.0 99.00
2012 03 29 19 50 165  2.5  3.8  2.68 12.90  8.70 294 1019.8  11.2  12.3 999.0 99.0 99.00
2012 03 29 20 50 226  1.2  3.0  2.76 12.90  9.30 288 1020.0  11.2  12.4 999.0 99.0 99.00
2012 03 29 21 50 247  1.4  2.5  2.44 13.79  9.06 293 1019.4  11.6  12.5 999.0 99.0 99.00
2012 03 29 22 50 286  3.2  4.8  2.79 12.90  9.73 295 1019.9  11.3  12.5 999.0 99.0 99.00
2012 03 29 23 50 269  2.0  3.6  2.77 12.90  9.73 294 1019.7  11.0  12.4 999.0 99.0 99.00
2012 03 30 00 50 269  2.6  4.4  3.05 12.90 10.24 302 1019.4  11.1  12.3 999.0 99.0 99.00
2012 03 30 01 50 264  3.5  4.4  2.67 12.12  9.84 304 1019.4  11.6  12.2 999.0 99.0 99.00
2012 03 30 02 50 259  4.2  6.0  2.53 12.90  9.70 288 1019.4  12.0  12.3 999.0 99.0 99.00
2012 03 30 03 50 257  4.1  5.3  2.49 12.12  9.51 300 1020.0  12.2  12.2 999.0 99.0 99.00
2012 03 30 04 50 265  2.1  3.3  2.48 12.90  9.66 302 1020.3  12.2  12.2 999.0 99.0 99.00
2012 03 30 05 50 240  2.6  3.7  2.40 12.12  9.37 297 1020.3  12.1  12.1 999.0 99.0 99.00
2012 03 30 06 50 251  1.1  1.9  2.48 12.12  9.68 289 1020.2  11.7  12.2 999.0 99.0 99.00
2012 03 30 07 50 101  1.1  2.4  2.38 11.43  9.39 299 1019.8  11.7  12.2 999.0 99.0 99.00
2012 03 30 08 50  72  2.0  2.9  2.28 12.12  9.61 309 1019.6  11.6  12.2 999.0 99.0 99.00
2012 03 30 09 50  98  4.8  6.3  2.28 12.90  9.51 313 1019.0  11.5  12.2 999.0 99.0 99.00
2012 03 30 10 50 102  3.8  5.0  2.37 13.79  9.87 311 1018.7  11.3  12.2 999.0 99.0 99.00
2012 03 30 11 50 102  3.7  5.4  2.66 12.12  9.86 296 1018.1  11.4  12.1 999.0 99.0 99.00
2012 03 30 12 50 125  2.1  3.4  2.42 12.90  9.54 303 1018.2  11.3  12.1 999.0 99.0 99.00
2012 03 30 13 50  75  1.7  3.0  2.45 14.81  9.69 301 1018.2  11.3  12.1 999.0 99.0 99.00
2012 03 30 14 50  96  3.1  4.4  2.76 12.12 10.06 288 1018.4  10.9  12.0 999.0 99.0 99.00
2012 03 30 15 50 106  4.0  5.7  2.79 12.90  9.79 300 1018.4  10.3  12.0 999.0 99.0 99.00
2012 03 30 16 50  97  3.6  5.0  2.89 13.79 10.11 297 1018.4  10.2  12.0 999.0 99.0 99.00
2012 03 30 17 50 127  2.3  3.8  2.87 13.79 10.37 293 1018.7  10.2  12.1 999.0 99.0 99.00
2012 03 30 18 50 167  1.7  3.5  2.90 17.39 10.71 306 1018.4  10.4  12.2 999.0 99.0 99.00
2012 03 30 19 50 169  2.0  3.1  3.26 16.00 11.58 306 1018.1  10.8  12.4 999.0 99.0 99.00
2012 03 30 20 50 196  2.5  3.3  3.22 17.39 12.07 307 1017.4  11.4  12.5 999.0 99.0 99.00
2012 03 30 21 50 221  3.2  4.3  3.82 17.39 12.32 308 1016.7  11.6  12.7 999.0 99.0 99.00
2012 03 30 22 50 218  2.8  3.3  3.43 17.39 11.77 316 1016.1  12.0  12.7 999.0 99.0 99.00
2012 03 30 23 50 215  2.3  3.0  3.17 14.81 11.05 314 1015.8  12.5  12.8 999.0 99.0 99.00
2012 03 31 00 50 205  2.5  3.4  3.46 14.81 11.32 318 1015.4  12.8  12.9 999.0 99.0 99.00
2012 03 31 01 50 182  3.1  4.0  3.46 16.00 11.21 322 1015.3  12.5  12.8 999.0 99.0 99.00
2012 03 31 02 50 165  3.3  4.7  3.32 13.79 10.90 316 1015.3  12.5  12.8 999.0 99.0 99.00
2012 03 31 03 50 149  4.6  6.5  2.90 16.00 10.23 314 1014.7  12.6  12.6 999.0 99.0 99.00
2012 03 31 04 50 157  5.8  7.5  3.01 14.81 10.36 303 1014.5  12.6  12.6 999.0 99.0 99.00
2012 03 31 05 50 173  6.1  7.6  3.02 16.00 10.29 294 1014.2  12.6  12.5 999.0 99.0 99.00
2012 03 31 06 50 172  6.1  7.5  2.83 14.81  9.88 291 1013.9  12.3  12.5 999.0 99.0 99.00
2012 03 31 07 50 172  6.5  8.0  2.88 12.90  9.32 298 1013.8  12.1  12.5 999.0 99.0 99.00
2012 03 31 08 50 168  7.8  9.3  2.95 14.81  9.53 294 1013.1  12.1  12.4 999.0 99.0 99.00
2012 03 31 09 50 162  9.1 11.3  2.78 13.79  8.68 288 1011.9  12.1  12.4 999.0 99.0 99.00
2012 03 31 10 50 163  9.6 11.3  2.57 14.81  8.15 287 1011.3  12.1  12.3 999.0 99.0 99.00
2012 03 31 11 50 162  9.4 11.8  2.61 14.81  7.54 287 1010.6  12.2  12.3 999.0 99.0 99.00
2012 03 31 12 50 158 10.6 13.9  2.83 14.81  7.81 295 1010.0  12.1  12.2 999.0 99.0 99.00
2012 03 31 13 50 155 12.1 16.3  2.85 12.90  6.92 290 1008.7  12.2  12.1 999.0 99.0 99.00
2012 03 31 14 50 156 13.3 16.1  2.95 13.79  6.79 277 1008.0  12.3  12.0 999.0 99.0 99.00
2012 03 31 15 50 286 12.4 16.3  3.28 13.79  6.85 287 1010.0  10.7  11.9 999.0 99.0 99.00
2012 03 31 16 50 272  9.7 12.5  2.89 13.79  6.77 286 1011.9   9.9  11.8 999.0 99.0 99.00
2012 03 31 17 50 236  3.3  4.3  2.97 13.79  6.97 288 1012.6  10.2  11.8 999.0 99.0 99.00
2012 03 31 18 50 184  5.5  7.3  2.98 14.81  7.56 286 1012.4  10.7  11.8 999.0 99.0 99.00
2012 03 31 19 50 184  6.4  8.0  2.84 13.79  7.41 294 1012.7  11.5  11.9 999.0 99.0 99.00
2012 03 31 20 50 213  7.5  8.8  2.98 11.43  7.27 298 1012.6  12.2  11.9 999.0 99.0 99.00
2012 03 31 21 50 205  8.3 10.3  2.71 13.79  7.26 298 1012.5  12.4  12.0 999.0 99.0 99.00
2012 03 31 22 50 232  9.0 11.3  2.98 13.79  7.71 299 1012.6  12.7  12.0 999.0 99.0 99.00
2012 03 31 23 50 228  8.9 11.2  2.90 11.43  7.42 287 1012.9  12.6  12.1 999.0 99.0 99.00
2012 04 01 00 50 229  9.5 11.4  3.35 13.79  7.78 307 1013.2  12.6  12.1 999.0 99.0 99.00
2012 04 01 01 50 214  7.2  8.7  3.50 12.90  7.85 293 1013.5  12.1  12.1 999.0 99.0 99.00
2012 04 01 02 50 248  5.8  7.6  3.32 12.90  7.55 287 1014.7  10.3  12.0 999.0 99.0 99.00
2012 04 01 03 50 289  9.1 11.1  3.83 12.12  8.17 283 1015.4  11.5  12.0 999.0 99.0 99.00
2012 04 01 04 50 306  9.2 11.1  4.07 12.90  8.45 284 1016.8  11.2  11.9 999.0 99.0 99.00
2012 04 01 05 50 296 10.8 13.4  5.11 13.79  9.56 288 1017.7  11.4  11.8 999.0 99.0 99.00
2012 04 01 06 50 303 11.4 13.6  6.33 13.79 10.09 283 1018.5  11.0  11.8 999.0 99.0 99.00
2012 04 01 07 50 305 12.5 15.1  6.82 13.79 10.72 285 1018.9  10.9  11.7 999.0 99.0 99.00
2012 04 01 08 50 313 12.7 15.3  7.01 14.81 10.39 289 1019.7  11.0  11.7 999.0 99.0 99.00
2012 04 01 09 50 318 12.2 14.9  6.78 16.00 10.34 284 1020.2  10.9  11.6 999.0 99.0 99.00
2012 04 01 10 50 319 12.7 15.7  7.22 17.39 10.63 288 1020.8  10.7  11.6 999.0 99.0 99.00
2012 04 01 11 50 325 12.5 15.3  6.41 17.39 10.01 281 1021.1  10.2  11.5 999.0 99.0 99.00
2012 04 01 12 50 321 11.0 13.9  6.89 17.39 10.37 291 1021.7  10.6  11.5 999.0 99.0 99.00
2012 04 01 13 50 335 11.1 13.8  6.20 16.00  9.70 290 1022.4  10.7  11.5 999.0 99.0 99.00
2012 04 01 14 50 328 12.2 15.1  6.47 17.39 10.14 297 1023.3  10.6  11.4 999.0 99.0 99.00
2012 04 01 15 50 329 11.4 14.0  6.18 14.81  9.49 306 1024.1  10.6  11.4 999.0 99.0 99.00
2012 04 01 16 50 338 11.8 14.5  6.63 16.00 10.20 300 1024.6  10.5  11.4 999.0 99.0 99.00
2012 04 01 17 50 332 10.8 13.1  6.86 16.00 10.12 300 1025.7  10.6  11.4 999.0 99.0 99.00
2012 04 01 18 50 332 10.4 12.9  5.66 12.90  9.54 306 1026.3  10.7  11.4 999.0 99.0 99.00
2012 04 01 19 50 331 10.2 12.6  5.70 16.00  9.84 289 1026.2  10.6  11.4 999.0 99.0 99.00
2012 04 01 20 50 331 10.6 13.2  6.14 14.81 10.15 296 1026.3  10.6  11.5 999.0 99.0 99.00
2012 04 01 21 50 330  9.8 12.0  5.31 14.81  9.48 295 1026.2  10.6  11.5 999.0 99.0 99.00
2012 04 01 22 50 331 10.4 12.6  5.88 14.81  9.96 288 1026.0  10.7  11.5 999.0 99.0 99.00
2012 04 01 23 50 326 11.2 13.7  5.87 14.81 10.17 289 1025.6  10.8  11.5 999.0 99.0 99.00
