#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 08 03 23 50 319 11.6 14.8  2.26  9.09  5.58 310 1012.6  13.2  13.0 999.0 99.0 99.00
2008 08 04 00 50 319 11.9 14.1 99.00 99.00 99.00 999 1012.3  13.0  12.9 999.0 99.0 99.00
2008 08 04 01 50 322 10.7 12.9 99.00 99.00 99.00 999 1012.2  12.8  12.9 999.0 99.0 99.00
2008 08 04 02 50 319 10.1 12.3  2.13  7.69  5.26 306 1012.3  12.8  12.9 999.0 99.0 99.00
2008 08 04 03 50 323 10.2 12.6 99.00 99.00 99.00 999 1012.6  12.8  12.9 999.0 99.0 99.00
2008 08 04 04 50 325  9.3 10.9 99.00 99.00 99.00 999 1013.2  13.0  12.9 999.0 99.0 99.00
2008 08 04 05 50 329  9.2 10.6  2.00  7.69  5.53 309 1013.2  12.8  12.9 999.0 99.0 99.00
2008 08 04 06 50 324  7.7  9.5 99.00 99.00 99.00 999 1013.5  12.6  12.9 999.0 99.0 99.00
2008 08 04 07 50 326  8.6 10.0  1.71  8.33  5.43 311 1013.5  12.4  12.9 999.0 99.0 99.00
2008 08 04 08 50 325  7.9  9.8 99.00 99.00 99.00 999 1013.4  12.4  12.8 999.0 99.0 99.00
2008 08 04 09 50 327  7.7  9.2 99.00 99.00 99.00 999 1013.2  12.3  12.8 999.0 99.0 99.00
2008 08 04 11 50 326  6.0  7.3  2.09  8.33  6.21 313 1013.8  12.5  12.6 999.0 99.0 99.00
2008 08 04 12 50 331  6.4  8.0  2.00  8.33  6.00 315 1013.8  12.4  12.6 999.0 99.0 99.00
2008 08 04 13 50 329  7.0 99.0 99.00 99.00 99.00 999 1013.9  12.3 999.0 999.0 99.0 99.00
2008 08 04 14 50 331  5.9  7.6  1.86  9.09  5.99 314 1014.5  12.2  12.5 999.0 99.0 99.00
2008 08 04 15 50 333  6.7  7.9  1.77  9.09  5.83 311 1014.6  12.1  12.5 999.0 99.0 99.00
2008 08 04 16 50 330  6.1  7.6  1.71  8.33  5.67 312 1014.8  12.1  12.6 999.0 99.0 99.00
2008 08 04 17 50 330  6.2  7.4  1.75  8.33  5.92 311 1015.1  12.2  12.6 999.0 99.0 99.00
2008 08 04 18 50 327  5.4  6.2 99.00 99.00 99.00 999 1015.4  12.4  12.7 999.0 99.0 99.00
2008 08 04 19 50 320  6.5  7.5  1.62  8.33  5.90 317 1015.0  12.6  12.8 999.0 99.0 99.00
2008 08 04 20 50 315  5.4  6.7  1.65  8.33  6.10 315 1015.1  12.8  12.9 999.0 99.0 99.00
2008 08 04 21 50 317  7.2  8.9 99.00 99.00 99.00 999 1014.6  13.0  12.9 999.0 99.0 99.00
2008 08 04 22 50 316  7.8  9.5  1.67  8.33  5.94 310 1014.3  13.2  12.9 999.0 99.0 99.00
2008 08 04 23 50 318  8.9 10.6 99.00 99.00 99.00 999 1013.8  13.1  12.8 999.0 99.0 99.00
2008 08 05 00 50 317  7.2  8.7 99.00 99.00 99.00 999 1014.0  12.7  12.7 999.0 99.0 99.00
2008 08 05 01 50 315  7.8  9.8 99.00 99.00 99.00 999 1013.7  12.5  12.7 999.0 99.0 99.00
2008 08 05 02 50 320  7.6  9.3 99.00 99.00 99.00 999 1014.0  12.4  12.7 999.0 99.0 99.00
2008 08 05 03 50 319  8.3  9.5 99.00 99.00 99.00 999 1014.3  12.0  12.8 999.0 99.0 99.00
2008 08 05 04 50 315  8.1  9.7  1.63  8.33  5.23 311 1014.5  11.8  12.8 999.0 99.0 99.00
2008 08 05 05 50 324  7.8  9.4 99.00 99.00 99.00 999 1014.8  11.6  12.8 999.0 99.0 99.00
2008 08 05 06 50 328  7.5  9.1 99.00 99.00 99.00 999 1014.7  11.7  12.7 999.0 99.0 99.00
2008 08 05 07 50 333  7.0  8.2 99.00 99.00 99.00 999 1014.9  11.9  12.6 999.0 99.0 99.00
2008 08 05 08 50 322  7.2  8.4  1.47  8.33  5.51 312 1014.6  11.8  12.6 999.0 99.0 99.00
2008 08 05 09 50 330  7.3 99.0 99.00 99.00 99.00 999 1014.7  11.8  12.5 999.0 99.0 99.00
2008 08 05 12 50 335  7.3  9.0 99.00 99.00 99.00 999 1015.0  12.2  12.4 999.0 99.0 99.00
2008 08 05 13 50 331  7.1  8.9 99.00 99.00 99.00 999 1015.2  12.4  12.4 999.0 99.0 99.00
2008 08 05 14 50 336  6.7  8.6  1.50  8.33  5.35 299 1015.7  12.4  12.5 999.0 99.0 99.00
2008 08 05 15 50 339  6.3  8.0 99.00 99.00 99.00 999 1016.1  12.4  12.5 999.0 99.0 99.00
2008 08 05 16 50 329  6.2 99.0 99.00 99.00 99.00 999 1016.2  12.5  12.5 999.0 99.0 99.00
2008 08 05 17 50 346  5.8  6.9  1.42  7.14  5.53 300 1016.3  12.4  12.5 999.0 99.0 99.00
2008 08 05 18 50 326  6.0  7.2 99.00 99.00 99.00 999 1016.1  12.8  12.7 999.0 99.0 99.00
2008 08 05 19 50 321  5.9  7.1 99.00 99.00 99.00 999 1016.0  12.9  12.7 999.0 99.0 99.00
2008 08 05 20 50 315  6.3  8.1 99.00 99.00 99.00 999 1015.8  13.1  12.7 999.0 99.0 99.00
2008 08 05 21 50 313  7.1  8.3  1.21  9.09  5.39 312 1015.6  13.0  12.8 999.0 99.0 99.00
2008 08 05 22 50 309  7.9  9.6 99.00 99.00 99.00 999 1014.9  13.1  12.9 999.0 99.0 99.00
2008 08 05 23 50 314  7.8  9.8  1.31  8.33  5.08 304 1014.5  13.3  12.9 999.0 99.0 99.00
2008 08 06 00 50 317  8.3  9.9  1.36  7.14  4.82 305 1014.0  13.2  12.8 999.0 99.0 99.00
2008 08 06 01 50 318  8.1  9.6  1.24  8.33  4.64 303 1014.0  13.3  12.7 999.0 99.0 99.00
2008 08 06 02 50 326  7.6  9.3 99.00 99.00 99.00 999 1014.3  13.2  12.7 999.0 99.0 99.00
2008 08 06 03 50 323  8.1 10.2 99.00 99.00 99.00 999 1014.3  13.2  12.7 999.0 99.0 99.00
2008 08 06 04 50 333  6.7  8.2  1.22 16.00  4.88 164 1014.9  13.2  12.7 999.0 99.0 99.00
2008 08 06 05 50 337  8.0  9.7 99.00 99.00 99.00 999 1015.2  13.3  12.7 999.0 99.0 99.00
2008 08 06 06 50 327  9.2 99.0 99.00 99.00 99.00 999 9999.0  13.2 999.0 999.0 99.0 99.00
2008 08 06 07 50 324  7.4  9.0  1.22  7.69  4.70 308 1015.1  13.1  12.6 999.0 99.0 99.00
2008 08 06 08 50 324  8.9 11.1 99.00 99.00 99.00 999 1014.6  13.1  12.7 999.0 99.0 99.00
2008 08 06 09 50 326  8.5 99.0 99.00 99.00 99.00 999 1014.9  13.0  12.7 999.0 99.0 99.00
2008 08 06 10 50 325  8.1 10.2 99.00 99.00 99.00 999 1014.9  13.1  12.7 999.0 99.0 99.00
2008 08 06 11 50 329  7.7  9.4 99.00 99.00 99.00 999 1015.1  13.1  13.0 999.0 99.0 99.00
2008 08 06 12 50 331  7.9 99.0 99.00 99.00 99.00 999 9999.0  13.1 999.0 999.0 99.0 99.00
2008 08 06 13 50 332  7.7  9.1  1.17 16.00  4.64 185 1015.4  13.2  13.1 999.0 99.0 99.00
2008 08 06 14 50 330  7.4  9.6  1.19 16.00  4.75 182 1015.7  13.2  13.2 999.0 99.0 99.00
2008 08 06 15 50 332  6.8  8.6 99.00 99.00 99.00 999 1016.0  13.1  13.2 999.0 99.0 99.00
2008 08 06 16 50 325  6.4  8.0 99.00 99.00 99.00 999 1016.2  13.1  13.2 999.0 99.0 99.00
2008 08 06 17 50 323  6.0  7.2  1.12 14.81  4.90 221 1016.4  13.1  13.2 999.0 99.0 99.00
2008 08 06 18 50 321  6.3  7.7 99.00 99.00 99.00 999 1016.6  13.2  13.2 999.0 99.0 99.00
2008 08 06 19 50 314  6.5  8.0  1.05 14.81  4.94 178 1016.4  13.3  13.3 999.0 99.0 99.00
2008 08 06 20 50 309  6.9  8.3 99.00 99.00 99.00 999 1016.2  13.3  13.4 999.0 99.0 99.00
2008 08 06 21 50 320  7.9  9.2 99.00 99.00 99.00 999 1015.8  13.5  13.4 999.0 99.0 99.00
2008 08 06 23 50 314  7.3 99.0 99.00 99.00 99.00 999 1014.9  13.6 999.0 999.0 99.0 99.00
2008 08 07 00 50 317  7.9 10.1 99.00 99.00 99.00 999 1014.7  13.6  13.5 999.0 99.0 99.00
2008 08 07 01 50 318  7.6  9.5  1.27 14.81  4.82 200 1014.4  13.5  13.5 999.0 99.0 99.00
2008 08 07 02 50 320  8.9 10.4 99.00 99.00 99.00 999 1014.3  13.4  13.5 999.0 99.0 99.00
2008 08 07 03 50 326  8.1  9.9 99.00 99.00 99.00 999 1014.7  13.4  13.6 999.0 99.0 99.00
2008 08 07 04 50 324  8.6 10.2  1.32 14.81  5.00 178 1014.9  13.2  13.7 999.0 99.0 99.00
2008 08 07 05 50 326  8.2  9.6 99.00 99.00 99.00 999 1015.0  13.1  13.7 999.0 99.0 99.00
2008 08 07 06 50 322  7.8  9.7 99.00 99.00 99.00 999 1014.8  12.9  13.6 999.0 99.0 99.00
2008 08 07 07 50 319  7.3 99.0 99.00 99.00 99.00 999 9999.0  13.0 999.0 999.0 99.0 99.00
2008 08 07 08 50 323  7.2  8.6 99.00 99.00 99.00 999 1014.3  12.9  13.7 999.0 99.0 99.00
2008 08 07 09 50 324  7.5  9.1  1.15 13.79  4.90 170 1014.1  12.9  13.6 999.0 99.0 99.00
2008 08 07 10 50 319  6.4  8.2  1.15 13.79  5.09 178 1014.2  13.1  13.6 999.0 99.0 99.00
2008 08 07 11 50 319  5.8  7.2 99.00 99.00 99.00 999 1014.4  13.2  13.7 999.0 99.0 99.00
2008 08 07 12 50 319  6.0  7.4  1.14 13.79  5.32 165 1014.4  13.3  13.7 999.0 99.0 99.00
2008 08 07 13 50 322  6.2  7.5  1.19 13.79  5.47 195 1014.6  13.2  13.7 999.0 99.0 99.00
2008 08 07 14 50 325  5.4  6.7 99.00 99.00 99.00 999 1014.9  13.3  13.7 999.0 99.0 99.00
2008 08 07 15 50 322  5.2  6.1 99.00 99.00 99.00 999 1015.2  13.3  13.7 999.0 99.0 99.00
2008 08 07 16 50 326  5.5  7.5  1.21 13.79  5.76 200 1015.2  13.4  13.7 999.0 99.0 99.00
2008 08 07 17 50 314  5.0  5.8 99.00 99.00 99.00 999 1015.3  13.4  13.7 999.0 99.0 99.00
2008 08 07 18 50 312  5.2  6.0 99.00 99.00 99.00 999 1015.4  13.6  13.8 999.0 99.0 99.00
2008 08 07 19 50 312  4.9  6.2  1.13 12.12  5.39 176 1015.1  13.7  13.9 999.0 99.0 99.00
2008 08 07 20 50 302  5.3  6.6 99.00 99.00 99.00 999 1014.8  13.7  14.0 999.0 99.0 99.00
2008 08 07 21 50 307  5.6  6.6 99.00 99.00 99.00 999 1014.4  13.8  14.1 999.0 99.0 99.00
2008 08 07 22 50 303  5.8  6.7  1.18 13.79  5.93 183 1014.0  13.8  14.0 999.0 99.0 99.00
2008 08 07 23 50 301  5.6  6.8  1.12 13.79  5.65 174 1013.7  13.8  13.9 999.0 99.0 99.00
2008 08 08 00 50 301  6.0  8.1  1.15 12.90  5.83 202 1013.5  13.8  13.9 999.0 99.0 99.00
2008 08 08 01 50 305  5.8  7.2  1.13 13.79  5.50 210 1013.3  13.7  14.1 999.0 99.0 99.00
2008 08 08 02 50 313  6.2  7.3  1.21 12.90  5.42 180 1013.3  13.7  13.9 999.0 99.0 99.00
2008 08 08 03 50 314  6.3  7.4 99.00 99.00 99.00 999 1013.4  13.7  13.9 999.0 99.0 99.00
2008 08 08 04 50 324  5.5 99.0 99.00 99.00 99.00 999 9999.0  13.8 999.0 999.0 99.0 99.00
2008 08 08 05 50 317  5.7  6.8 99.00 99.00 99.00 999 1014.0  13.7  13.9 999.0 99.0 99.00
2008 08 08 06 50 323  5.9  6.9 99.00 99.00 99.00 999 1013.9  13.5  13.8 999.0 99.0 99.00
2008 08 08 07 50 327  5.4  6.3 99.00 99.00 99.00 999 1013.9  13.4  13.6 999.0 99.0 99.00
2008 08 08 08 50 325  5.8 99.0 99.00 99.00 99.00 999 1013.7  13.4 999.0 999.0 99.0 99.00
2008 08 08 09 50 319  4.8  5.5 99.00 99.00 99.00 999 1013.9  13.3  13.0 999.0 99.0 99.00
2008 08 08 10 50 335  4.2  5.2  1.15 12.12  6.09 186 1013.7  13.1  12.9 999.0 99.0 99.00
2008 08 08 11 50 342  3.3  4.3 99.00 99.00 99.00 999 1013.9  12.9  12.7 999.0 99.0 99.00
2008 08 08 12 50 340  3.7  4.5  1.19 12.12  6.43 178 1014.0  12.8  12.5 999.0 99.0 99.00
2008 08 08 13 50 337  2.4  3.0  1.07 13.79  6.12 178 1014.4  12.7  12.6 999.0 99.0 99.00
2008 08 08 14 50 337  2.5  3.2  1.05 17.39  6.06 185 1014.8  12.7  12.6 999.0 99.0 99.00
2008 08 08 15 50 334  2.0  3.0  1.08 12.90  6.15 195 1015.2  12.8  12.7 999.0 99.0 99.00
2008 08 08 16 50 348  1.9  2.2  1.00 12.90  6.15 195 1015.6  13.0  12.7 999.0 99.0 99.00
2008 08 08 17 50 323  2.5  3.3 99.00 99.00 99.00 999 1015.7  13.1  12.8 999.0 99.0 99.00
2008 08 08 18 50 327  3.6 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2008 08 08 19 50 309  3.5  4.1  0.96 17.39  6.25 186 1015.9  13.5  12.9 999.0 99.0 99.00
2008 08 08 20 50 311  4.5  5.3 99.00 99.00 99.00 999 1015.6  13.5  13.1 999.0 99.0 99.00
2008 08 08 21 50 306  4.5  5.5  1.00 17.39  6.30 191 1015.5  13.4  13.2 999.0 99.0 99.00
2008 08 08 22 50 302  4.8  5.6  0.94 17.39  6.12 156 1015.1  13.4  13.4 999.0 99.0 99.00
2008 08 08 23 50 307  4.8  5.6  0.96 12.12  6.31 172 1014.7  13.4  12.9 999.0 99.0 99.00
2008 08 09 00 50 305  5.6  6.8  0.92 17.39  5.47 174 1014.6  13.3  12.9 999.0 99.0 99.00
2008 08 09 02 50 324  6.2  7.6 99.00 99.00 99.00 999 1014.2  13.1  12.6 999.0 99.0 99.00
2008 08 09 03 50 324  6.7  8.5 99.00 99.00 99.00 999 1014.7  12.9  12.5 999.0 99.0 99.00
2008 08 09 04 50 323  7.0  9.1  1.13 16.00  4.90 189 1015.2  13.1  12.8 999.0 99.0 99.00
2008 08 09 05 50 328  6.7 99.0 99.00 99.00 99.00 999 9999.0  12.8 999.0 999.0 99.0 99.00
2008 08 09 06 50 333  6.8 99.0 99.00 99.00 99.00 999 1015.6  12.7  12.4 999.0 99.0 99.00
2008 08 09 07 50 350  4.6  5.9  1.08 16.00  4.82 182 1015.7  12.4  12.4 999.0 99.0 99.00
2008 08 09 08 50 351  3.5  4.3  1.01 16.00  5.01 215 1015.6  12.2  12.3 999.0 99.0 99.00
2008 08 09 09 50 344  3.6  4.4 99.00 99.00 99.00 999 1015.7  12.4  12.3 999.0 99.0 99.00
2008 08 09 10 50 352  3.0  3.6  0.94 16.00  5.67 172 1015.9  12.4  12.4 999.0 99.0 99.00
2008 08 09 11 50 359  2.5  3.0  0.90 16.00  5.86 169 1015.9  12.4  12.5 999.0 99.0 99.00
2008 08 09 12 50  13  2.6  3.1  0.97 16.00  5.79 167 1016.1  12.4  12.5 999.0 99.0 99.00
2008 08 09 13 50   1  2.1  2.7  1.00 16.00  5.55 193 1016.4  12.4  12.3 999.0 99.0 99.00
2008 08 09 14 50 359  2.5  3.0  1.08 16.00  5.63 172 1016.8  12.4  12.2 999.0 99.0 99.00
2008 08 09 15 50 356  2.6  3.0  1.15 16.00  5.43 173 1017.2  12.5  12.0 999.0 99.0 99.00
2008 08 09 16 50 354  2.4  2.9  1.17  5.56  5.34 316 1017.6  12.6  11.9 999.0 99.0 99.00
2008 08 09 17 50 342  2.7  3.3  1.21 16.00  5.53 173 1017.9  12.7  12.1 999.0 99.0 99.00
2008 08 09 18 50 333  5.3  6.2  1.06 16.00  5.40 171 1018.0  13.0  12.3 999.0 99.0 99.00
2008 08 09 19 50 324  6.4  7.8  1.08 16.00  4.97 165 1017.7  12.9  12.4 999.0 99.0 99.00
2008 08 09 20 50 320  7.5  8.9 99.00 99.00 99.00 999 1017.6  13.1  12.3 999.0 99.0 99.00
2008 08 09 21 50 317  9.3 11.1  1.11 16.00  4.34 150 1017.1  13.3  12.3 999.0 99.0 99.00
2008 08 09 22 50 322  9.2 11.3 99.00 99.00 99.00 999 1016.6  13.3  12.2 999.0 99.0 99.00
2008 08 09 23 50 319  9.5 11.9 99.00 99.00 99.00 999 1016.3  13.2  12.0 999.0 99.0 99.00
2008 08 10 00 50 321  7.9 99.0 99.00 99.00 99.00 999 1016.3  13.3 999.0 999.0 99.0 99.00
2008 08 10 01 50 316  8.9 10.4  1.38  4.76  4.40 335 1015.9  13.5  12.0 999.0 99.0 99.00
2008 08 10 02 50 320  9.2 10.2 99.00 99.00 99.00 999 1015.8  13.5  11.9 999.0 99.0 99.00
2008 08 10 03 50 322  8.4  9.8 99.00 99.00 99.00 999 1016.1  13.4  12.1 999.0 99.0 99.00
2008 08 10 04 50 320  8.3 10.2 99.00 99.00 99.00 999 1016.2  13.5  12.1 999.0 99.0 99.00
2008 08 10 05 50 322  6.1  7.5 99.00 99.00 99.00 999 1016.7  13.3  12.1 999.0 99.0 99.00
2008 08 10 06 50 325  6.0  7.4 99.00 99.00 99.00 999 1016.9  13.4  11.9 999.0 99.0 99.00
2008 08 10 07 50 329  8.8 11.0 99.00 99.00 99.00 999 1016.6  13.5  12.0 999.0 99.0 99.00
2008 08 10 08 50 329  7.9  9.8 99.00 99.00 99.00 999 1016.4  13.3  12.0 999.0 99.0 99.00
2008 08 10 09 50 329  7.3  9.2 99.00 99.00 99.00 999 1016.4  13.2  12.0 999.0 99.0 99.00
2008 08 10 10 50 327  5.7 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2008 08 10 11 50 314  7.0  8.7 99.00 99.00 99.00 999 1016.2  12.9  12.1 999.0 99.0 99.00
2008 08 10 12 50 326  6.1  8.5 99.00 99.00 99.00 999 1016.4  12.9  12.1 999.0 99.0 99.00
2008 08 10 14 50 325  6.6  8.6  1.90  8.33  6.17 289 1017.1  13.0  12.0 999.0 99.0 99.00
2008 08 10 15 50 324  5.7  6.6 99.00 99.00 99.00 999 1017.4  12.8  12.0 999.0 99.0 99.00
2008 08 10 16 50 324  5.4  6.9 99.00 99.00 99.00 999 1017.5  12.8  12.1 999.0 99.0 99.00
2008 08 10 17 50 325  5.2  6.5 99.00 99.00 99.00 999 1017.7  12.8  12.1 999.0 99.0 99.00
2008 08 10 18 50 319  4.8  6.2  1.99  8.33  6.05 300 1017.8  13.0  12.2 999.0 99.0 99.00
2008 08 10 19 50 311  5.7  6.8  1.98  7.69  5.99 306 1017.3  13.1  12.2 999.0 99.0 99.00
2008 08 10 20 50 313  7.5  9.3 99.00 99.00 99.00 999 1016.9  13.3  12.3 999.0 99.0 99.00
2008 08 10 21 50 310  6.9  8.9 99.00 99.00 99.00 999 1016.5  13.3  12.4 999.0 99.0 99.00
2008 08 10 22 50 314  6.6  8.0  1.89  9.09  5.87 297 1016.0  13.3  12.4 999.0 99.0 99.00
2008 08 10 23 50 313  6.5  7.9  1.98  9.09  6.16 300 1015.3  13.3  12.4 999.0 99.0 99.00
2008 08 11 01 50 315  7.7  9.1 99.00 99.00 99.00 999 1014.2  13.4  12.4 999.0 99.0 99.00
2008 08 11 02 50 317  8.1  9.6 99.00 99.00 99.00 999 1013.8  13.5  12.4 999.0 99.0 99.00
2008 08 11 03 50 322  6.8  8.2  2.49  9.09  6.48 306 1013.9  13.4  12.4 999.0 99.0 99.00
2008 08 11 04 50 313  6.8 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2008 08 11 05 50 315  4.9  5.8 99.00 99.00 99.00 999 1014.2  13.2  12.5 999.0 99.0 99.00
2008 08 11 06 50 306  5.7  6.5 99.00 99.00 99.00 999 1013.8  13.1  12.7 999.0 99.0 99.00
2008 08 11 07 50 348  5.1  5.9 99.00 99.00 99.00 999 1013.7  11.7  12.8 999.0 99.0 99.00
2008 08 11 08 50 307  3.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2008 08 11 09 50 300  4.6  5.4 99.00 99.00 99.00 999 1013.0  12.8  12.7 999.0 99.0 99.00
2008 08 11 10 50 300  3.6  4.4 99.00 99.00 99.00 999 1013.3  12.9  12.7 999.0 99.0 99.00
2008 08 11 11 50 308  2.9  4.0 99.00 99.00 99.00 999 1013.6  12.9  12.7 999.0 99.0 99.00
2008 08 11 12 50 320  4.8  6.0 99.00 99.00 99.00 999 1013.5  13.1  12.9 999.0 99.0 99.00
2008 08 11 13 50 327  4.9  6.0 99.00 99.00 99.00 999 1013.9  12.8  13.1 999.0 99.0 99.00
2008 08 11 14 50 334  3.3  4.5  2.10  7.69  6.41 300 1014.2  12.6  13.1 999.0 99.0 99.00
2008 08 11 15 50 341  2.7  3.4  2.07  7.69  6.38 304 1014.8  12.4  13.2 999.0 99.0 99.00
2008 08 11 16 50 337  2.9  4.1  2.23  8.33  6.54 302 1015.0  12.4  13.2 999.0 99.0 99.00
2008 08 11 17 50 322  2.2  3.4  2.33  9.09  6.83 301 1015.0  12.6  13.4 999.0 99.0 99.00
2008 08 11 18 50 292  1.6  2.2  2.28  8.33  6.54 307 1015.0  12.8  13.4 999.0 99.0 99.00
2008 08 11 19 50 263  1.0  1.5  2.13  8.33  6.44 313 1014.7  13.1  13.6 999.0 99.0 99.00
2008 08 11 20 50 284  2.3  3.3 99.00 99.00 99.00 999 1014.4  13.7  13.6 999.0 99.0 99.00
2008 08 11 21 50 311  5.0  6.2 99.00 99.00 99.00 999 1014.0  13.6  13.7 999.0 99.0 99.00
2008 08 11 22 50 317  5.3  6.6 99.00 99.00 99.00 999 1013.4  13.4  13.6 999.0 99.0 99.00
2008 08 11 23 50 310  6.1  7.8 99.00 99.00 99.00 999 1012.7  13.4  13.7 999.0 99.0 99.00
2008 08 12 00 50 321  7.3  8.4 99.00 99.00 99.00 999 1012.2  13.0  13.1 999.0 99.0 99.00
2008 08 12 01 50 317  8.5 10.2 99.00 99.00 99.00 999 1011.9  12.9  12.9 999.0 99.0 99.00
2008 08 12 02 50 326  9.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2008 08 12 03 50 322  8.4 99.0 99.00 99.00 99.00 999 1012.1  13.1 999.0 999.0 99.0 99.00
2008 08 12 04 50 324  7.5 10.4 99.00 99.00 99.00 999 1012.6  13.1  12.8 999.0 99.0 99.00
2008 08 12 05 50 321  7.2  9.5 99.00 99.00 99.00 999 1013.0  13.2  12.9 999.0 99.0 99.00
2008 08 12 06 50 323  6.5 99.0 99.00 99.00 99.00 999 1012.7  13.2 999.0 999.0 99.0 99.00
2008 08 12 07 50 327  6.6  8.3 99.00 99.00 99.00 999 1012.8  13.2  12.4 999.0 99.0 99.00
2008 08 12 08 50 327  6.6  8.4 99.00 99.00 99.00 999 1012.3  13.1  12.2 999.0 99.0 99.00
2008 08 12 09 50 323  6.7  8.6 99.00 99.00 99.00 999 1012.3  13.1  12.2 999.0 99.0 99.00
2008 08 12 10 50 322  6.4  8.5 99.00 99.00 99.00 999 1012.3  12.9  12.1 999.0 99.0 99.00
2008 08 12 11 50 322  6.4  8.5 99.00 99.00 99.00 999 1012.2  12.8  11.7 999.0 99.0 99.00
2008 08 12 12 50 321  6.1  7.9 99.00 99.00 99.00 999 1012.3  12.6  11.3 999.0 99.0 99.00
2008 08 12 13 50 328  5.8  7.0 99.00 99.00 99.00 999 1012.5  12.6  11.6 999.0 99.0 99.00
2008 08 12 14 50 321  5.8  7.5 99.00 99.00 99.00 999 1012.8  12.5  11.1 999.0 99.0 99.00
2008 08 12 15 50 330  6.3  7.9  2.21  8.33  6.55 301 1013.0  12.5  11.4 999.0 99.0 99.00
2008 08 12 16 50 321  5.7  6.7  2.19  9.09  6.45 303 1013.1  12.4  11.5 999.0 99.0 99.00
2008 08 12 17 50 324  4.3  5.3  2.35  8.33  6.66 304 1013.3  12.4  11.3 999.0 99.0 99.00
2008 08 12 18 50 317  4.9  6.1  2.49  8.33  6.75 306 1013.1  12.4  11.4 999.0 99.0 99.00
2008 08 12 19 50 318  5.2  6.7  2.43  9.09  6.67 302 1012.7  12.4  11.6 999.0 99.0 99.00
2008 08 12 20 50 313  5.7  7.1 99.00 99.00 99.00 999 1012.3  12.5  11.7 999.0 99.0 99.00
2008 08 12 21 50 319  8.1 10.2 99.00 99.00 99.00 999 1011.5  12.8  11.7 999.0 99.0 99.00
2008 08 12 22 50 315  7.9  9.4  2.36  8.33  6.19 303 1011.0  12.8  11.8 999.0 99.0 99.00
2008 08 12 23 50 320  8.2 10.2 99.00 99.00 99.00 999 1010.6  12.8  11.9 999.0 99.0 99.00
2008 08 13 00 50 319  8.3  9.8 99.00 99.00 99.00 999 1010.2  12.7  11.9 999.0 99.0 99.00
2008 08 13 01 50 322  7.6  9.6 99.00 99.00 99.00 999 1010.2  12.7  11.8 999.0 99.0 99.00
2008 08 13 02 50 324  7.4  9.6 99.00 99.00 99.00 999 1010.2  12.8  11.7 999.0 99.0 99.00
2008 08 13 03 50 328  8.7 10.4 99.00 99.00 99.00 999 1010.3  13.0  11.8 999.0 99.0 99.00
2008 08 13 04 50 329  8.8 10.6 99.00 99.00 99.00 999 1010.9  13.3  12.3 999.0 99.0 99.00
2008 08 13 05 50 323  7.3  9.2  2.53  8.33  6.43 297 1010.5  13.4  11.9 999.0 99.0 99.00
2008 08 13 06 50 314  4.7  5.8  2.50  9.09  6.63 306 1010.8  13.1  11.8 999.0 99.0 99.00
2008 08 13 07 50 313  4.8  5.6  2.63  9.09  6.81 313 1010.5  12.9  11.9 999.0 99.0 99.00
2008 08 13 08 50 319  3.7  4.7  2.66  9.09  6.88 300 1010.5  12.9  12.1 999.0 99.0 99.00
2008 08 13 09 50 331  4.6  5.8  2.63  9.09  6.85 311 1010.1  12.9  12.2 999.0 99.0 99.00
2008 08 13 10 50 334  3.4  4.5  2.60  9.09  6.96 306 1009.9  12.7  12.2 999.0 99.0 99.00
2008 08 13 11 50 312  4.4  5.3 99.00 99.00 99.00 999 1009.8  12.8  12.1 999.0 99.0 99.00
2008 08 13 12 50 318  3.8  5.1  2.48  9.09  6.81 300 1010.1  12.8  12.3 999.0 99.0 99.00
2008 08 13 13 50 330  2.9  4.0  2.54  9.09  6.84 298 1010.2  12.8  12.3 999.0 99.0 99.00
2008 08 13 14 50 333  1.8  2.5  2.67  9.09  7.05 300 1010.7  12.9  12.3 999.0 99.0 99.00
2008 08 13 15 50 331  1.1  1.9  2.72  9.09  7.16 300 1011.2  13.1  12.6 999.0 99.0 99.00
2008 08 13 16 50 304  1.5  2.5  2.58  9.09  7.07 302 1011.2  13.1  12.9 999.0 99.0 99.00
2008 08 13 17 50 311  3.3  4.3  2.39  8.33  6.57 304 1011.6  13.0  13.2 999.0 99.0 99.00
2008 08 13 18 50 306  3.9  4.9 99.00 99.00 99.00 999 1011.4  12.9  13.5 999.0 99.0 99.00
2008 08 13 19 50 310  3.6  5.1 99.00 99.00 99.00 999 1011.2  12.7  13.5 999.0 99.0 99.00
2008 08 13 20 50 311  3.7  4.8 99.00 99.00 99.00 999 1011.0  12.8  13.6 999.0 99.0 99.00
