#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 02 14 20 50 164  8.2 10.9  3.28 12.90  8.00 303 1017.1  10.6  11.8 999.0 99.0 99.00
2009 02 14 21 50 177  7.9  9.7  3.20 12.12  7.57 295 1016.0  10.9  11.9 999.0 99.0 99.00
2009 02 14 22 50 173  9.4 12.0  3.22 12.90  7.74 290 1015.2  11.1  11.9 999.0 99.0 99.00
2009 02 14 23 50 175 10.2 12.3  2.96 12.12  7.25 291 1015.0  11.1  11.9 999.0 99.0 99.00
2009 02 15 00 50 171 10.4 12.8  3.00 12.12  6.88 291 1014.6  11.2  11.8 999.0 99.0 99.00
2009 02 15 01 50 163 11.6 14.3  2.68 12.12  6.48 289 1014.1  11.2  11.8 999.0 99.0 99.00
2009 02 15 02 50 155 11.9 14.1  2.84 12.90  6.48 282 1013.5  11.2  11.8 999.0 99.0 99.00
2009 02 15 03 50 155 13.0 16.3  2.83 12.90  6.05 298 1013.0  11.3  11.8 999.0 99.0 99.00
2009 02 15 04 50 151 13.3 16.6  2.78  6.25  5.82 168 1012.6  11.4  11.8 999.0 99.0 99.00
2009 02 15 05 50 154 14.2 18.8  3.06 12.12  6.08 304 1011.9  11.5  11.8 999.0 99.0 99.00
2009 02 15 06 50 151 15.6 19.9  3.44  6.67  6.03 160 1010.7  11.6  11.8 999.0 99.0 99.00
2009 02 15 07 50 152 17.2 20.4  3.79  7.69  6.15 171 1010.2  11.6  11.8 999.0 99.0 99.00
2009 02 15 08 50 156 16.7 20.2  4.19  7.69  6.51 166 1009.8  11.7  11.8 999.0 99.0 99.00
2009 02 15 09 50 153 17.7 21.8  4.37  7.69  6.55 165 1008.6  11.7  11.8 999.0 99.0 99.00
2009 02 15 10 50 156 18.0 23.2  4.68  8.33  6.90 169 1008.1  11.6  11.8 999.0 99.0 99.00
2009 02 15 11 50 162 15.5 18.3  4.43  7.69  6.74 171 1008.2  11.2  11.7 999.0 99.0 99.00
2009 02 15 12 50 170 13.8 17.7 99.00 99.00 99.00 999 1008.5  10.8  11.7 999.0 99.0 99.00
2009 02 15 13 50 157 16.2 21.4  4.43  8.33  6.94 180 1006.6  10.9  11.7 999.0 99.0 99.00
2009 02 15 14 50 160 16.9 21.4  5.40  9.09  7.47 174 1006.6  11.3  11.7 999.0 99.0 99.00
2009 02 15 15 50 155 16.4 20.5  5.41 10.00  7.48 176 1007.3  11.2  11.7 999.0 99.0 99.00
2009 02 15 16 50 153 14.4 19.1  5.79 10.00  7.75 177 1007.2  10.6  11.7 999.0 99.0 99.00
2009 02 15 17 50 161 17.7 22.1  5.52  9.09  7.58 183 1006.9  11.2  11.7 999.0 99.0 99.00
2009 02 15 18 50 146 15.7 21.4  5.84  9.09  7.86 178 1007.0  10.4  11.6 999.0 99.0 99.00
2009 02 15 19 50 145 16.4 22.3  5.91 10.00  8.04 175 1006.9  10.1  11.6 999.0 99.0 99.00
2009 02 15 20 50 156 13.3 15.6  5.34 10.00  7.54 170 1006.6  10.9  11.6 999.0 99.0 99.00
2009 02 15 21 50 170  6.9  9.3  5.05 10.00  7.65 183 1006.9  10.4  11.6 999.0 99.0 99.00
2009 02 15 22 50 154  6.5  7.9  4.66  9.09  7.86 179 1006.3  10.1  11.6 999.0 99.0 99.00
2009 02 15 23 50 167  6.3  8.4  4.57 10.00  7.89 170 1005.8  10.1  11.6 999.0 99.0 99.00
2009 02 16 00 50 160  9.6 12.4  4.79 10.00  8.19 174 1004.7  10.6  11.6 999.0 99.0 99.00
2009 02 16 01 50 158 11.4 13.8  5.00 10.00  8.09 165 1003.9  10.9  11.6 999.0 99.0 99.00
2009 02 16 02 50 184 11.0 13.3  5.01 10.81  7.94 169 1003.8  10.2  11.7 999.0 99.0 99.00
2009 02 16 03 50 183  7.8 11.1  5.37  9.09  8.04 175 1003.8   9.3  11.6 999.0 99.0 99.00
2009 02 16 04 50 165 14.0 18.1  5.48 10.00  8.10 169 1002.5  11.0  11.6 999.0 99.0 99.00
2009 02 16 05 50 153 15.3 19.9  6.20 10.00  8.13 162 1001.6  10.9  11.6 999.0 99.0 99.00
2009 02 16 06 50 159 15.3 19.9  5.87 10.00  7.86 171 1001.8  10.7  11.6 999.0 99.0 99.00
2009 02 16 07 50 147 17.9 22.4  6.05  9.09  7.96 177 1000.8  10.7  11.6 999.0 99.0 99.00
2009 02 16 08 50 146 15.1 19.0  6.12  9.09  7.88 173 1000.8  10.5  11.6 999.0 99.0 99.00
2009 02 16 09 50 146 16.3 21.1  5.85  9.09  7.90 158  999.9  10.6  11.6 999.0 99.0 99.00
2009 02 16 10 50 154 15.0 19.4  5.47 10.00  7.68 177  999.5  10.6  11.6 999.0 99.0 99.00
2009 02 16 11 50 153 12.3 15.3  5.10 10.00  7.73 178  999.2  11.0  11.6 999.0 99.0 99.00
2009 02 16 12 50 146 12.3 15.3  5.20 10.00  7.90 181  998.3  11.3  11.6 999.0 99.0 99.00
2009 02 16 13 50 185  9.7 14.3  4.46 12.90  7.51 278  998.6  10.3  11.6 999.0 99.0 99.00
2009 02 16 14 50 277  8.3 10.6  4.37 12.90  8.02 281  998.9   9.4  11.6 999.0 99.0 99.00
2009 02 16 15 50 285  8.9 11.0  4.12  9.09  7.89 177 1000.0   9.6  11.6 999.0 99.0 99.00
2009 02 16 16 50 266  5.8  7.2  3.71  9.09  7.91 189 1001.5   9.9  11.6 999.0 99.0 99.00
2009 02 16 17 50 238  5.9  8.0  3.54 19.05  7.97 298 1003.0  10.5  11.6 999.0 99.0 99.00
2009 02 16 18 50 217  5.7  6.8  3.73 12.12  8.33 288 1003.7  10.8  11.6 999.0 99.0 99.00
2009 02 16 19 50 199  7.5  8.6  3.36 12.12  7.85 287 1004.0  10.9  11.7 999.0 99.0 99.00
2009 02 16 20 50 203  8.1 10.0  3.67 19.05  8.67 296 1004.0  11.2  11.8 999.0 99.0 99.00
2009 02 16 21 50 202  8.3  9.9  3.53 17.39  8.30 294 1004.3  11.6  11.9 999.0 99.0 99.00
2009 02 16 22 50 188  8.5 10.9  3.55 17.39  8.48 295 1004.5  11.6  12.0 999.0 99.0 99.00
2009 02 16 23 50 218  9.7 12.3  3.88 17.39  8.79 298 1004.7  10.6  12.0 999.0 99.0 99.00
2009 02 17 00 50 203  9.3 11.2  3.54 16.00  8.16 288 1005.0  10.4  12.0 999.0 99.0 99.00
2009 02 17 01 50 207  9.1 10.5  3.76 16.00  8.42 292 1005.4  10.7  11.9 999.0 99.0 99.00
2009 02 17 02 50 205  9.8 11.9  3.83 16.00  8.03 289 1006.0  10.8  12.0 999.0 99.0 99.00
2009 02 17 03 50 202  8.2  9.7  4.29 16.00  8.47 287 1006.8  11.1  11.9 999.0 99.0 99.00
2009 02 17 04 50 194  8.7 10.5  4.30 16.00  8.48 291 1007.2  11.2  11.9 999.0 99.0 99.00
2009 02 17 05 50 214  9.7 12.5  3.67 14.81  7.96 291 1007.8   9.3  11.9 999.0 99.0 99.00
2009 02 17 06 50 187  7.4  9.3  3.63 14.81  7.70 284 1008.0  11.0  11.9 999.0 99.0 99.00
2009 02 17 07 50 212  9.7 11.5  3.36 14.81  7.58 285 1008.1  11.5  11.9 999.0 99.0 99.00
2009 02 17 08 50 206 10.2 12.4  3.28 16.00  7.17 285 1008.2  11.5  11.9 999.0 99.0 99.00
2009 02 17 09 50 210 10.5 12.8  3.38 13.79  7.06 292 1008.7  11.6  11.9 999.0 99.0 99.00
2009 02 17 10 50 196 10.7 14.0  3.36 16.00  6.89 301 1008.9  11.5  11.9 999.0 99.0 99.00
2009 02 17 11 50 197 11.1 13.5  3.36 16.00  7.21 304 1008.8  11.5  11.9 999.0 99.0 99.00
2009 02 17 12 50 203 11.7 14.1  3.38 17.39  7.15 278 1009.1  11.7  11.9 999.0 99.0 99.00
2009 02 17 13 50 208 10.8 13.0  3.44 17.39  7.32 295 1009.7  11.4  11.9 999.0 99.0 99.00
2009 02 17 14 50 203 11.7 14.1  3.65 14.81  7.25 274 1009.9  11.4  11.9 999.0 99.0 99.00
2009 02 17 15 50 215  9.1 11.2  3.72 12.12  7.41 274 1011.3  11.5  11.9 999.0 99.0 99.00
2009 02 17 16 50 211  8.6 11.0  3.71 16.00  7.52 287 1012.4  11.1  11.9 999.0 99.0 99.00
2009 02 17 17 50 212  7.4  9.4  3.71 11.43  7.77 270 1013.4  11.7  11.9 999.0 99.0 99.00
2009 02 17 18 50 204  8.3  9.8  3.42 14.81  7.54 286 1014.2  11.6  11.9 999.0 99.0 99.00
2009 02 17 19 50 227  6.7  8.5  3.33 10.81  7.60 267 1014.8  10.6  11.9 999.0 99.0 99.00
2009 02 17 20 50 221  7.0  9.0  3.31 13.79  7.56 282 1015.0  11.5  11.9 999.0 99.0 99.00
2009 02 17 21 50 213  6.9  8.5  3.19 12.90  7.44 279 1015.3  11.2  11.9 999.0 99.0 99.00
2009 02 17 22 50 225  7.7  9.5  3.23 13.79  7.54 284 1015.7  11.9  11.9 999.0 99.0 99.00
2009 02 17 23 50 241  6.6  7.9  3.02 13.79  7.44 283 1016.2  12.0  11.9 999.0 99.0 99.00
2009 02 18 00 50 217  5.9  6.8  2.80 13.79  7.14 278 1016.4  12.0  11.9 999.0 99.0 99.00
2009 02 18 01 50 219  5.0  5.9  2.84 10.81  7.32 273 1017.2  11.7  11.9 999.0 99.0 99.00
2009 02 18 02 50 222  4.7  5.8  2.64 13.79  7.46 278 1017.7  11.7  11.9 999.0 99.0 99.00
2009 02 18 03 50 224  4.0  4.9  2.76 12.90  7.60 284 1018.7  11.6  11.9 999.0 99.0 99.00
2009 02 18 04 50 204  3.0  3.6  2.60 13.79  7.38 288 1019.4  11.6  11.9 999.0 99.0 99.00
2009 02 18 05 50 194  2.7  3.4  2.86 13.79  7.79 284 1020.0  11.5  11.9 999.0 99.0 99.00
2009 02 18 06 50 161  3.4  4.5  2.44 12.90  7.48 292 1020.4  11.5  11.9 999.0 99.0 99.00
2009 02 18 07 50 159  4.0  4.9  2.30 13.79  7.45 288 1021.1  11.4  11.9 999.0 99.0 99.00
2009 02 18 08 50 155  4.6  5.7  2.27 12.90  7.38 281 1021.2  11.4  11.9 999.0 99.0 99.00
2009 02 18 09 50 154  5.3  6.2  2.34 12.12  7.46 279 1021.7  11.5  11.9 999.0 99.0 99.00
2009 02 18 10 50 152  5.1  6.7  2.16 12.12  7.32 287 1021.6  11.5  11.9 999.0 99.0 99.00
2009 02 18 11 50 134  4.4  5.3  2.22 13.79  7.28 284 1021.9  11.3  11.9 999.0 99.0 99.00
2009 02 18 12 50 120  5.2  6.5  2.09 12.90  7.12 275 1022.3  11.1  11.9 999.0 99.0 99.00
2009 02 18 13 50 101  5.5  6.9  2.15 19.05  7.60 287 1022.5  10.8  11.8 999.0 99.0 99.00
2009 02 18 14 50  98  5.6  6.8  2.18 19.05  7.19 275 1022.8  10.8  11.7 999.0 99.0 99.00
2009 02 18 15 50 101  6.2  7.6  2.11 19.05  7.09 277 1023.4  10.8  11.7 999.0 99.0 99.00
2009 02 18 16 50 103  6.0  7.2  2.06 19.05  6.95 284 1024.0  10.9  11.7 999.0 99.0 99.00
2009 02 18 17 50  99  5.7  6.9  2.11 19.05  7.19 286 1024.2  10.6  11.7 999.0 99.0 99.00
2009 02 18 18 50 100  5.2  6.2  1.93 19.05  7.08 275 1024.6  10.8  11.7 999.0 99.0 99.00
2009 02 18 19 50 114  4.8  6.1  1.97 19.05  7.53 272 1024.3  11.4  11.8 999.0 99.0 99.00
2009 02 18 20 50 128  4.5  5.8  2.04 17.39  7.62 261 1023.5  11.8  11.8 999.0 99.0 99.00
2009 02 18 21 50 129  3.9  4.8  1.94 17.39  7.33 252 1023.5  12.0  11.9 999.0 99.0 99.00
2009 02 18 22 50 121  3.3  4.1  1.85 19.05  6.98 280 1023.2  12.0  11.9 999.0 99.0 99.00
2009 02 18 23 50 130  2.1  2.9  1.77 17.39  7.00 275 1023.1  12.1  12.0 999.0 99.0 99.00
2009 02 19 00 50 153  2.2  2.8  1.75 17.39  7.52 261 1022.7  12.0  12.0 999.0 99.0 99.00
2009 02 19 01 50 141  2.3  3.5  1.82 17.39  7.93 282 1022.7  11.8  12.1 999.0 99.0 99.00
2009 02 19 02 50 177  4.1  4.9  1.64 17.39  7.50 291 1022.7  11.9  12.0 999.0 99.0 99.00
2009 02 19 03 50 140  2.6  3.3  1.61 17.39  7.59 278 1023.1  11.8  12.0 999.0 99.0 99.00
2009 02 19 04 50 157  2.8  3.4  1.65 17.39  8.64 259 1023.3  11.7  12.0 999.0 99.0 99.00
2009 02 19 05 50 140  3.4  4.3  1.38 17.39  7.43 252 1023.0  11.5  11.9 999.0 99.0 99.00
2009 02 19 06 50 140  4.5  5.5  1.41 16.00  8.13 287 1022.9  11.6  11.8 999.0 99.0 99.00
2009 02 19 07 50 141  5.1  6.1  1.37 16.00  7.64 289 1022.7  11.7  11.8 999.0 99.0 99.00
2009 02 19 08 50 133  5.1  6.2  1.49 16.00  7.58 287 1022.3  11.5  11.8 999.0 99.0 99.00
2009 02 19 09 50 114  5.5  6.6  1.30 16.00  6.34 288 1022.1  11.2  11.8 999.0 99.0 99.00
2009 02 19 10 50  96  5.2  6.3  1.54 16.00  7.38 278 1021.8  11.0  11.7 999.0 99.0 99.00
2009 02 19 11 50  87  5.9  6.7  1.64 16.00  8.28 253 1021.2  10.8  11.7 999.0 99.0 99.00
2009 02 19 12 50  94  6.7  7.8  1.59 16.00  8.13 278 1021.4  10.5  11.7 999.0 99.0 99.00
2009 02 19 13 50  93  7.4  8.5  1.55 16.00  7.07 279 1021.7  10.4  11.7 999.0 99.0 99.00
2009 02 19 14 50  93  6.9  8.0  1.63 16.00  7.10 265 1022.1  11.0  11.7 999.0 99.0 99.00
2009 02 19 15 50  89  6.5  7.5  1.57 16.00  6.84 275 1022.8  10.7  11.7 999.0 99.0 99.00
2009 02 19 16 50  94  7.0  8.3  1.39 16.00  6.18 280 1023.0  11.1  11.7 999.0 99.0 99.00
2009 02 19 17 50 106  5.9  7.0  1.45 16.00  6.48 265 1023.2  10.9  11.7 999.0 99.0 99.00
2009 02 19 18 50 107  5.6  7.0  1.62 16.00  7.35 263 1023.2  10.9  11.7 999.0 99.0 99.00
2009 02 19 19 50 119  3.6  4.6  1.57 16.00  7.39 282 1023.2  11.5  11.8 999.0 99.0 99.00
2009 02 19 20 50 145  2.7  3.3  1.66 16.00  7.63 270 1022.9  12.0  12.0 999.0 99.0 99.00
2009 02 19 21 50 147  3.2  3.8  1.84 16.00  8.32 260 1022.2  12.1  12.2 999.0 99.0 99.00
2009 02 19 22 50 147  3.0  3.7  1.90 16.00  8.37 259 1021.9  12.3  12.2 999.0 99.0 99.00
2009 02 19 23 50 145  3.0  3.6  1.88 16.00  8.48 264 1021.5  12.3  12.2 999.0 99.0 99.00
2009 02 20 00 50 185  3.2  4.2  2.00 16.00  8.42 272 1021.2  12.5  12.2 999.0 99.0 99.00
2009 02 20 01 50 185  3.3  4.0  1.98 14.81  8.83 263 1021.0  12.2  12.1 999.0 99.0 99.00
2009 02 20 02 50 197  3.0  3.6  2.07 14.81  8.76 280 1021.1  12.1  12.0 999.0 99.0 99.00
2009 02 20 03 50 139  1.8  2.7  2.13 14.81  8.68 275 1021.2  12.0  12.0 999.0 99.0 99.00
2009 02 20 04 50 175  0.8  1.4  2.17 13.79  8.48 273 1021.6  11.8  12.0 999.0 99.0 99.00
2009 02 20 05 50 116  2.3  3.1  2.22 13.79  8.78 271 1021.6  11.8  11.9 999.0 99.0 99.00
2009 02 20 06 50 109  3.1  4.1  2.07 10.81  8.69 236 1021.6  11.8  11.9 999.0 99.0 99.00
2009 02 20 07 50 112  3.9  5.0  2.48 12.90  8.77 269 1021.4  11.7  11.9 999.0 99.0 99.00
2009 02 20 08 50 118  2.5  3.7  2.40 10.81  9.02 248 1021.8  11.6  11.8 999.0 99.0 99.00
2009 02 20 09 50 130  1.8  2.7  2.48 12.12  8.96 260 1021.8  11.6  11.8 999.0 99.0 99.00
2009 02 20 10 50 112  1.8  2.9  2.96 14.81  9.30 269 1021.6  11.3  11.8 999.0 99.0 99.00
2009 02 20 11 50  90  4.5  6.2  2.93 14.81  9.16 264 1021.7  10.8  11.8 999.0 99.0 99.00
2009 02 20 12 50  93  3.6  5.0  2.54 14.81  8.75 279 1021.8  11.1  11.8 999.0 99.0 99.00
2009 02 20 13 50  95  4.1  5.4  2.89 13.79  9.01 277 1021.5  10.9  11.8 999.0 99.0 99.00
2009 02 20 14 50  93  4.2  5.9  2.75 14.81  9.03 265 1021.8  10.7  11.8 999.0 99.0 99.00
2009 02 20 15 50 100  5.2  6.4  2.74 14.81  9.08 265 1021.9  10.7  11.8 999.0 99.0 99.00
2009 02 20 16 50  89  4.6  5.9  2.77 13.79  8.98 280 1022.4  10.9  11.8 999.0 99.0 99.00
2009 02 20 17 50  96  5.1  6.5  2.43 14.81  8.65 262 1022.0  10.9  11.8 999.0 99.0 99.00
2009 02 20 18 50 103  5.2  6.4  2.67 14.81  9.45 271 1021.9  11.2  11.8 999.0 99.0 99.00
2009 02 20 19 50 108  2.6  4.0  2.38 13.79  8.71 284 1021.6  11.4  11.9 999.0 99.0 99.00
2009 02 20 20 50 224  1.4  2.2  2.32 13.79  8.98 282 1021.0  12.0  12.2 999.0 99.0 99.00
2009 02 20 21 50 269  0.7  1.4  2.35 13.79  9.00 275 1020.3  12.6  12.6 999.0 99.0 99.00
2009 02 20 22 50 286  1.1  1.7  2.46 12.90  9.38 280 1019.7  12.6  12.7 999.0 99.0 99.00
2009 02 20 23 50 320  1.8  2.7  2.54 12.90  9.36 278 1018.9  12.3  12.5 999.0 99.0 99.00
2009 02 21 00 50 315  2.1  3.3  2.31 12.12  9.25 277 1018.4  12.3  12.4 999.0 99.0 99.00
2009 02 21 01 50 310  2.0  2.9  2.53 13.79  9.42 275 1018.0  12.0  12.3 999.0 99.0 99.00
2009 02 21 02 50 302  1.9  2.8  2.52 12.90  9.39 280 1017.9  11.9  12.1 999.0 99.0 99.00
2009 02 21 03 50 297  2.8  3.6  2.52 12.90  9.36 279 1018.2  12.0  12.1 999.0 99.0 99.00
2009 02 21 04 50 306  2.4  3.2  2.55 11.43  9.44 274 1018.5  11.9  12.0 999.0 99.0 99.00
2009 02 21 05 50 327  2.3  2.9  2.47 12.90  9.28 272 1018.4  11.9  12.0 999.0 99.0 99.00
2009 02 21 06 50 331  1.8  2.6  2.39 11.43  8.77 274 1018.6  11.8  12.0 999.0 99.0 99.00
2009 02 21 07 50 305  1.1  2.1  2.31 11.43  8.73 275 1018.8  11.7  12.0 999.0 99.0 99.00
2009 02 21 08 50 302  0.7  1.1  2.37 12.12  9.01 277 1018.8  11.6  12.0 999.0 99.0 99.00
2009 02 21 09 50 330  1.2  1.8  2.14 12.90  8.67 268 1018.5  11.8  12.0 999.0 99.0 99.00
2009 02 21 10 50   2  0.9  1.6  2.31 12.12  9.17 283 1018.3  11.8  12.0 999.0 99.0 99.00
2009 02 21 11 50  84  1.3  2.4  2.07 10.00  8.75 263 1018.3  11.6  12.0 999.0 99.0 99.00
2009 02 21 12 50 107  1.4  2.6  2.16 12.90  9.06 279 1018.2  11.4  12.0 999.0 99.0 99.00
2009 02 21 13 50  98  4.8  6.3  2.03 12.12  8.85 279 1017.7  11.5  11.9 999.0 99.0 99.00
2009 02 21 14 50  86  5.4  6.5  2.07 14.81  8.66 296 1017.4  11.2  11.9 999.0 99.0 99.00
2009 02 21 15 50  97  4.1  5.3  1.98 14.81  8.34 289 1018.0  10.8  12.0 999.0 99.0 99.00
2009 02 21 16 50 108  4.3  5.3  1.85 11.43  7.55 259 1018.4  11.0  12.0 999.0 99.0 99.00
2009 02 21 17 50 113  3.8  4.9  1.78 14.81  7.73 275 1018.3  11.0  12.0 999.0 99.0 99.00
2009 02 21 18 50 120  3.9  4.7  1.89 12.12  8.30 274 1018.8  11.2  12.0 999.0 99.0 99.00
2009 02 21 19 50 141  2.1  2.9  1.77 11.43  7.95 272 1018.9  11.6  12.0 999.0 99.0 99.00
2009 02 21 20 50 138  2.9  3.5  1.62 14.81  7.87 276 1018.4  11.9  12.0 999.0 99.0 99.00
2009 02 21 21 50 140  5.3  6.4  1.59 13.79  7.91 284 1017.3  12.2  12.0 999.0 99.0 99.00
2009 02 21 22 50 121  5.2  6.0  1.62 13.79  7.85 285 1017.1  12.3  12.0 999.0 99.0 99.00
2009 02 21 23 50 132  3.5  4.8  1.70 14.81  8.07 279 1017.0  12.5  12.0 999.0 99.0 99.00
2009 02 22 00 50 122  5.6  7.7  1.53 11.43  7.67 282 1016.9  12.7  12.0 999.0 99.0 99.00
2009 02 22 01 50 171  3.3  4.1  1.48 12.90  6.80 250 1017.5  12.5  12.0 999.0 99.0 99.00
2009 02 22 02 50 135  5.9  7.0  1.49 10.81  6.05 264 1017.0  12.3  12.0 999.0 99.0 99.00
2009 02 22 03 50 128  7.3  8.5  1.37 13.79  6.26 261 1016.7  12.2  12.0 999.0 99.0 99.00
2009 02 22 04 50 129 10.1 11.9  1.32 14.81  5.62 290 1016.1  12.2  12.0 999.0 99.0 99.00
2009 02 22 05 50 122 13.3 16.4  1.44 13.79  4.98 269 1014.2  12.0  12.0 999.0 99.0 99.00
2009 02 22 06 50 162 11.5 14.5  1.57 13.79  4.51 285 1015.5  12.1  12.1 999.0 99.0 99.00
2009 02 22 07 50 170 10.3 12.3  1.89  4.76  4.83 164 1016.5  12.1  12.0 999.0 99.0 99.00
2009 02 22 08 50 169 12.8 15.3  1.99  5.00  5.08 184 1015.9  12.3  12.1 999.0 99.0 99.00
2009 02 22 09 50 163 12.7 15.4  2.38  5.56  5.29 183 1015.5  12.2  12.0 999.0 99.0 99.00
2009 02 22 10 50 161 10.7 13.8  2.41  5.88  5.40 177 1016.3  12.2  12.0 999.0 99.0 99.00
2009 02 22 11 50 158 11.1 14.6  2.38  5.88  5.47 180 1016.0  12.5  12.0 999.0 99.0 99.00
2009 02 22 12 50 160 13.1 15.8  2.56  6.67  5.61 188 1015.1  12.4  12.0 999.0 99.0 99.00
2009 02 22 13 50 162 11.7 14.4  2.93  6.67  5.81 169 1015.3  12.5  12.0 999.0 99.0 99.00
2009 02 22 14 50 171 10.8 13.1  2.53  7.14  5.46 170 1015.6  12.5  12.0 999.0 99.0 99.00
2009 02 22 15 50 175 10.3 12.3  2.39  7.14  5.58 181 1016.0  12.7  12.0 999.0 99.0 99.00
2009 02 22 16 50 181  8.4 10.1  2.54  7.14  5.61 179 1016.6  12.6  12.0 999.0 99.0 99.00
2009 02 22 17 50 172  8.3  9.9  2.52  7.14  5.84 184 1016.2  12.8  12.0 999.0 99.0 99.00
2009 02 22 18 50 187  8.5 10.2  2.54  7.14  5.93 188 1016.7  12.5  12.0 999.0 99.0 99.00
2009 02 22 19 50 170  5.9  7.5  2.50  7.69  6.12 194 1016.3  12.5  11.9 999.0 99.0 99.00
2009 02 22 20 50 187  8.8 10.6  2.45  8.33  6.25 213 1016.5  13.1  12.0 999.0 99.0 99.00
2009 02 22 21 50 183  6.6  8.0  2.56  9.09  6.25 218 1016.6  12.6  12.0 999.0 99.0 99.00
2009 02 22 22 50 179  8.2  9.8  2.65  9.09  6.55 218 1016.6  12.8  12.0 999.0 99.0 99.00
2009 02 22 23 50 171  7.2  8.4  2.30  9.09  6.13 221 1016.9  12.3  11.9 999.0 99.0 99.00
2009 02 23 00 50 167  4.5  5.6  2.42  9.09  6.59 214 1016.4  12.6  11.9 999.0 99.0 99.00
2009 02 23 01 50 182  5.9  7.2  2.18  9.09  6.64 225 1016.4  12.9  11.9 999.0 99.0 99.00
2009 02 23 02 50 163  7.5  9.2  2.08  8.33  6.46 215 1016.7  12.8  11.9 999.0 99.0 99.00
2009 02 23 03 50 175  8.2 10.7  2.53  9.09  6.71 214 1017.0  12.4  11.9 999.0 99.0 99.00
2009 02 23 04 50 171  8.7 10.1  2.52  8.33  6.55 217 1017.3  11.7  11.9 999.0 99.0 99.00
2009 02 23 05 50 169  8.1  9.7  2.34  8.33  6.17 215 1017.4  11.6  11.9 999.0 99.0 99.00
2009 02 23 06 50 159 10.1 12.2  2.32  8.33  6.00 217 1016.9  11.9  11.9 999.0 99.0 99.00
2009 02 23 07 50 161  9.0 10.5  2.22  7.69  5.74 214 1017.3  12.0  11.9 999.0 99.0 99.00
2009 02 23 08 50 164  9.0 11.0  2.36  8.33  6.00 219 1017.0  12.2  11.9 999.0 99.0 99.00
2009 02 23 09 50 161  8.0  9.6  2.22  8.33  5.95 219 1017.2  12.4  11.9 999.0 99.0 99.00
2009 02 23 10 50 159  7.0  8.2  1.98  7.69  5.83 216 1017.5  12.5  11.9 999.0 99.0 99.00
2009 02 23 11 50 161  7.9  9.8  2.01  8.33  5.97 217 1017.2  13.0  11.9 999.0 99.0 99.00
2009 02 23 12 50 166  8.8 10.8  2.06  8.33  6.18 221 1016.9  12.5  11.9 999.0 99.0 99.00
2009 02 23 13 50 167  7.9  9.7  2.08  8.33  5.86 213 1017.5  12.3  11.9 999.0 99.0 99.00
2009 02 23 14 50 174  8.7 11.5  1.98  8.33  6.12 223 1017.7  12.4  11.9 999.0 99.0 99.00
2009 02 23 15 50 176 10.3 13.1  1.98  8.33  5.88 213 1018.0  12.5  11.9 999.0 99.0 99.00
2009 02 23 16 50 169  9.1 11.1  2.08  8.33  5.57 213 1018.9  12.1  11.9 999.0 99.0 99.00
2009 02 23 17 50 170 10.2 12.6  2.24  8.33  5.75 217 1019.5  12.1  11.9 999.0 99.0 99.00
2009 02 23 18 50 166  9.4 11.1  2.28  8.33  5.82 214 1019.8  12.3  12.0 999.0 99.0 99.00
2009 02 23 19 50 153  9.0 10.9  2.20  7.69  5.77 214 1019.7  12.2  12.0 999.0 99.0 99.00
2009 02 23 20 50 160  7.5  9.3  2.27  8.33  5.98 217 1019.4  12.6  12.0 999.0 99.0 99.00
2009 02 23 21 50 175  6.8  8.2  2.35  7.69  6.20 213 1019.3  13.0  12.1 999.0 99.0 99.00
2009 02 23 22 50 180  8.0  9.2 99.00 99.00 99.00 999 1019.3  13.1  12.1 999.0 99.0 99.00
2009 02 23 23 50 174  7.3  8.6  2.07  8.33  5.88 221 1019.4  12.8  12.1 999.0 99.0 99.00
2009 02 24 00 50 178  6.8  8.1 99.00 99.00 99.00 999 1019.3  12.9  12.1 999.0 99.0 99.00
2009 02 24 01 50 175  6.9  7.9  1.83  7.69  5.92 232 1019.4  12.7  12.1 999.0 99.0 99.00
2009 02 24 02 50 174  6.0  6.7  1.81 14.81  5.95 249 1020.1  12.5  12.0 999.0 99.0 99.00
2009 02 24 03 50 168  6.5  8.0  1.91 14.81  6.04 244 1020.3  12.5  12.0 999.0 99.0 99.00
2009 02 24 04 50 168  5.8  6.9  1.96  8.33  6.18 223 1021.1  12.5  12.0 999.0 99.0 99.00
2009 02 24 05 50 166  6.1  7.4  1.76  8.33  6.14 215 1021.6  12.5  12.0 999.0 99.0 99.00
2009 02 24 06 50 164  5.9  7.0  1.78 14.81  6.29 238 1021.6  12.6  12.0 999.0 99.0 99.00
2009 02 24 07 50 174  5.2  6.4  1.95  8.33  6.72 232 1021.8  12.5  12.1 999.0 99.0 99.00
2009 02 24 08 50 182  3.6  4.2  1.76 12.90  6.55 287 1021.9  12.3  12.1 999.0 99.0 99.00
2009 02 24 09 50 220  2.5  3.2  1.80 12.90  6.87 287 1022.2  12.3  12.1 999.0 99.0 99.00
2009 02 24 10 50 300  2.6  3.7  1.97 12.90  7.28 288 1022.1  11.7  12.1 999.0 99.0 99.00
